WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,2021-11-14,Manganese (Mn),0.06,0.08,0.09
Langat 2,2021-11-15,Manganese (Mn),0.04,0.04,0.04
Langat 2,2021-11-16,Manganese (Mn),0.05,0.07,0.09
Langat 2,2021-11-17,Manganese (Mn),0.07,0.11,0.14
Langat 2,2021-11-18,Manganese (Mn),0.07,0.2,0.32
Langat 2,2021-11-19,Manganese (Mn),0.07,0.08,0.09
Langat 2,2021-11-20,Manganese (Mn),0.08,0.17,0.25
Langat 2,2021-11-21,Manganese (Mn),0.09,0.13,0.17
Langat 2,2021-11-22,Manganese (Mn),0.07,0.14,0.2
Langat 2,2021-11-23,Manganese (Mn),0.1,0.11,0.11
Langat 2,2021-11-28,Manganese (Mn),0.14,0.14,0.14
Langat 2,2021-11-29,Manganese (Mn),0.12,0.13,0.13
Langat 2,2021-12-04,Manganese (Mn),0.03,0.05,0.06
Langat 2,2021-12-06,Manganese (Mn),0.04,0.05,0.05
Langat 2,2021-12-08,Manganese (Mn),0.05,0.05,0.05
Langat 2,2021-12-09,Manganese (Mn),0.04,0.06,0.07
Langat 2,2021-12-10,Manganese (Mn),0.06,0.07,0.08
Langat 2,2021-12-11,Manganese (Mn),0.09,0.11,0.13
Langat 2,2021-12-12,Manganese (Mn),0.1,0.12,0.14
Langat 2,2021-12-13,Manganese (Mn),0.08,0.09,0.09
Langat 2,2021-12-14,Manganese (Mn),0.09,0.1,0.11
Langat 2,2021-12-15,Manganese (Mn),0.05,0.06,0.07
Langat 2,2021-12-16,Manganese (Mn),0.07,0.07,0.07
Langat 2,2021-12-17,Manganese (Mn),0.1,0.1,0.1
Langat 2,2021-12-18,Manganese (Mn),0.08,0.14,0.19
Langat 2,2021-12-26,Manganese (Mn),0.14,0.16,0.18
Langat 2,2021-12-27,Manganese (Mn),0.15,0.17,0.18
Langat 2,2021-12-28,Manganese (Mn),0.18,0.18,0.18
Langat 2,2021-12-29,Manganese (Mn),0.1,0.11,0.11
Langat 2,2021-12-30,Manganese (Mn),0.08,0.11,0.14
