WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Rasa,16/12/2022,Ferum/Iron (Fe),0.32,0.53,0.77
Rasa,16/12/2022,Ammonia (NH4),0,0,0
Rasa,16/12/2022,Manganese (Mn),0.03,0.04,0.06
Rantau Panjang,17/12/2022,pH,6.15,6.39,6.59
Rantau Panjang,17/12/2022,Color,200,360.42,800
Rantau Panjang,17/12/2022,Turbidity,52,155.42,440
Rantau Panjang,17/12/2022,Ferum/Iron (Fe),0.64,0.99,1.68
Rantau Panjang,17/12/2022,Ammonia (NH4),0.25,0.28,0.33
Rantau Panjang,17/12/2022,Manganese (Mn),0.16,0.17,0.18
Sungai Semenyih,17/12/2022,pH,6.39,6.48,6.55
Sungai Semenyih,17/12/2022,Color,17,21.33,26
Sungai Semenyih,17/12/2022,Turbidity,43,70.38,147
Sungai Semenyih,17/12/2022,Ferum/Iron (Fe),0.54,0.81,0.96
Sungai Semenyih,17/12/2022,Ammonia (NH4),0.03,0.08,0.13
Sungai Semenyih,17/12/2022,Manganese (Mn),0.01,0.02,0.02
Bernam River Headworks (Old),17/12/2022,pH,6.25,6.32,6.43
Bernam River Headworks (Old),17/12/2022,Color,6,12.42,16
Bernam River Headworks (Old),17/12/2022,Turbidity,40.2,48.52,95.2
Bernam River Headworks (Old),17/12/2022,Ferum/Iron (Fe),1.27,1.33,1.4
Bernam River Headworks (Old),17/12/2022,Ammonia (NH4),0.05,0.07,0.1
Bernam River Headworks (Old),17/12/2022,Manganese (Mn),0.09,0.1,0.11
Sungai Tengi,17/12/2022,pH,5.38,5.48,5.57
Sungai Tengi,17/12/2022,Color,45,449.29,1200
Sungai Tengi,17/12/2022,Turbidity,8.39,117.32,411
Sungai Tengi,17/12/2022,Ferum/Iron (Fe),0.75,0.85,0.92
Sungai Tengi,17/12/2022,Ammonia (NH4),0.4,0.4,0.4
Sungai Tengi,17/12/2022,Manganese (Mn),0.03,0.05,0.09
Sungai Pangsoon,17/12/2022,pH,7.5,7.56,7.6
Sungai Pangsoon,17/12/2022,Color,0,0,0
Sungai Pangsoon,17/12/2022,Turbidity,2.97,3.47,4.24
Sungai Pangsoon,17/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Pangsoon,17/12/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,17/12/2022,Manganese (Mn),0,0,0
Kalumpang,22/12/2022,pH,6.06,6.56,6.97
Sungai Lolo - Baru,22/12/2022,pH,7.01,7.05,7.12
Sungai Lolo - Baru,22/12/2022,Color,0,0,0
Sungai Lolo - Lama,19/12/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,19/12/2022,Manganese (Mn),0,0,0
Bernam River Headworks (Old),19/12/2022,Manganese (Mn),0.16,0.23,0.32
Sungai Pangsoon,19/12/2022,pH,7.5,7.58,7.63
Sungai Pangsoon,19/12/2022,Color,0,0,0
Sungai Pangsoon,19/12/2022,Turbidity,2.65,3.45,4.17
Sungai Pangsoon,19/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Pangsoon,19/12/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,19/12/2022,Manganese (Mn),0,0,0
Kalumpang,19/12/2022,Ammonia (NH4),0.06,0.06,0.06
Kalumpang,19/12/2022,Manganese (Mn),0,0.01,0.01
Cheras Batu 11,19/12/2022,pH,6.5,6.66,6.83
Cheras Batu 11,19/12/2022,Color,189,302.21,438
Cheras Batu 11,19/12/2022,Turbidity,132,206.29,291
Cheras Batu 11,19/12/2022,Ferum/Iron (Fe),0.08,0.14,0.17
Cheras Batu 11,19/12/2022,Ammonia (NH4),0.21,0.34,0.42
Cheras Batu 11,19/12/2022,Manganese (Mn),0.1,0.13,0.17
Bukit Tampoi,19/12/2022,pH,0,0,0
Bukit Tampoi,19/12/2022,Color,0,0,0
Bukit Tampoi,19/12/2022,Turbidity,0,0,0
Bukit Tampoi,19/12/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,19/12/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,19/12/2022,Manganese (Mn),0,0,0
Batang Kali,19/12/2022,pH,6.72,6.77,6.86
Batang Kali,19/12/2022,Color,0,8.25,17
Batang Kali,19/12/2022,Turbidity,53,91.5,287
Batang Kali,19/12/2022,Ferum/Iron (Fe),0.5,0.67,0.89
Batang Kali,19/12/2022,Ammonia (NH4),0.74,0.74,0.74
Batang Kali,19/12/2022,Manganese (Mn),0.15,0.17,0.18
Sungai Selangor Fasa 1,20/12/2022,pH,6.03,6.11,6.16
Sungai Selangor Fasa 1,20/12/2022,Color,2.17,188.36,322
Sungai Selangor Fasa 1,20/12/2022,Turbidity,22,27.58,43.2
Sungai Selangor Fasa 1,20/12/2022,Ferum/Iron (Fe),0.68,0.83,1.04
Sungai Selangor Fasa 1,20/12/2022,Ammonia (NH4),0.04,0.05,0.06
Sungai Selangor Fasa 1,20/12/2022,Manganese (Mn),0.05,0.06,0.07
Rasa,19/12/2022,pH,6.9,6.93,7
Rasa,19/12/2022,Color,12,15.92,21
Rasa,19/12/2022,Turbidity,9,16.87,28
Rasa,19/12/2022,Ferum/Iron (Fe),0.34,0.45,0.61
Rasa,19/12/2022,Ammonia (NH4),0,0,0
Rasa,19/12/2022,Manganese (Mn),0.02,0.03,0.05
Sungai Semenyih,20/12/2022,pH,6.47,6.52,6.56
Sungai Semenyih,20/12/2022,Color,19,23.5,31
Sungai Semenyih,20/12/2022,Turbidity,33,44.82,52.7
Sungai Semenyih,20/12/2022,Ferum/Iron (Fe),0.75,0.84,0.95
Bukit Nanas,19/12/2022,pH,6.38,6.41,6.46
Bukit Nanas,19/12/2022,Color,14,14,14
Bukit Nanas,19/12/2022,Turbidity,39.87,41.79,44.32
Bukit Nanas,19/12/2022,Ferum/Iron (Fe),0.42,0.63,0.76
Bukit Nanas,19/12/2022,Ammonia (NH4),0.66,0.71,0.76
Bukit Nanas,19/12/2022,Manganese (Mn),0.07,0.1,0.15
Sungai Semenyih,20/12/2022,Ammonia (NH4),0.07,0.09,0.13
Sungai Semenyih,20/12/2022,Manganese (Mn),0.01,0.01,0.01
Ampang Intake,20/12/2022,pH,6.33,6.43,6.54
Ampang Intake,20/12/2022,Color,45,68.33,85
Ampang Intake,20/12/2022,Turbidity,9.7,13.98,16.79
Ampang Intake,20/12/2022,Ferum/Iron (Fe),0.29,0.29,0.29
Ampang Intake,20/12/2022,Ammonia (NH4),0.15,0.15,0.15
Ampang Intake,20/12/2022,Manganese (Mn),0,0,0
Bernam River Headworks (New),20/12/2022,pH,6.08,6.19,6.28
Bernam River Headworks (New),20/12/2022,Color,10,14.55,27
Bernam River Headworks (New),20/12/2022,Turbidity,46.7,62.95,125
Bernam River Headworks (New),20/12/2022,Ferum/Iron (Fe),1.56,1.7,1.82
Bernam River Headworks (New),20/12/2022,Ammonia (NH4),0.06,0.07,0.08
Bernam River Headworks (New),20/12/2022,Manganese (Mn),0.09,0.11,0.15
Sungai Lolo - Baru,20/12/2022,pH,6.91,7.01,7.1
Sungai Lolo - Baru,20/12/2022,Color,0,0,0
Sungai Lolo - Baru,20/12/2022,Turbidity,1.62,1.97,2.37
Sungai Lolo - Baru,20/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Baru,20/12/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,20/12/2022,Manganese (Mn),0,0,0
Semenyih 2 ,20/12/2022,pH,6.78,6.81,6.86
Semenyih 2 ,20/12/2022,Color,1,2.75,4
Semenyih 2 ,20/12/2022,Turbidity,3.1,3.9,4.4
Semenyih 2 ,20/12/2022,Ferum/Iron (Fe),0.06,0.07,0.08
Sungai Rangkap,20/12/2022,pH,6.6,6.69,6.82
Sungai Rangkap,20/12/2022,Color,0,2.46,10
Sungai Rangkap,20/12/2022,Turbidity,2.46,2.76,3.16
Sungai Rangkap,20/12/2022,Ferum/Iron (Fe),0.1,0.1,0.1
Sungai Rangkap,20/12/2022,Ammonia (NH4),0,0,0
Sungai Rangkap,20/12/2022,Manganese (Mn),0.01,0.01,0.01
Labohan Dagang,20/12/2022,pH,7.17,7.19,7.22
Labohan Dagang,20/12/2022,Color,4,7,10
Labohan Dagang,20/12/2022,Turbidity,3.18,4.06,5.57
Labohan Dagang,20/12/2022,Ferum/Iron (Fe),0.12,0.14,0.18
Labohan Dagang,20/12/2022,Ammonia (NH4),0.07,0.08,0.09
Labohan Dagang,20/12/2022,Manganese (Mn),0.05,0.08,0.1
Semenyih 2 ,20/12/2022,Ammonia (NH4),0.01,0.03,0.05
Semenyih 2 ,20/12/2022,Manganese (Mn),0.04,0.04,0.04
Kalumpang,20/12/2022,pH,5.95,6.61,7.23
Sungai Gombak,20/12/2022,pH,7.22,7.44,7.59
Sungai Gombak,20/12/2022,Color,23,64.42,351
Sungai Gombak,20/12/2022,Turbidity,5.21,26.12,272
Sungai Gombak,20/12/2022,Ferum/Iron (Fe),0.16,0.16,0.16
Sungai Gombak,20/12/2022,Ammonia (NH4),0.11,0.11,0.11
Sungai Gombak,20/12/2022,Manganese (Mn),0.01,0.01,0.01
Kalumpang,20/12/2022,Color,5,8.25,18
Kalumpang,20/12/2022,Turbidity,1.73,3.44,14.3
Kalumpang,20/12/2022,Ferum/Iron (Fe),0.02,0.03,0.04
Kalumpang,20/12/2022,Ammonia (NH4),0.04,0.04,0.04
Kalumpang,20/12/2022,Manganese (Mn),0,0,0.01
Sungai Serai,20/12/2022,pH,6.02,6.09,6.18
Sungai Serai,20/12/2022,Color,0,0.75,5
Sungai Serai,20/12/2022,Turbidity,0.97,1.17,1.49
Sungai Lolo - Baru,22/12/2022,Turbidity,1.26,1.59,1.85
Sungai Lolo - Baru,22/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Baru,22/12/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,22/12/2022,Manganese (Mn),0,0,0
Kalumpang,22/12/2022,Color,6,12.33,34
Kalumpang,22/12/2022,Turbidity,2.44,6.89,25.1
Kalumpang,22/12/2022,Ferum/Iron (Fe),0.06,0.08,0.1
Kalumpang,22/12/2022,Ammonia (NH4),0.07,0.07,0.07
Kalumpang,22/12/2022,Manganese (Mn),0.01,0.02,0.02
Bukit Nanas,22/12/2022,pH,6.37,6.39,6.41
Bukit Nanas,22/12/2022,Color,14,14,14
Bukit Nanas,22/12/2022,Turbidity,31.04,35.17,39.54
Bukit Nanas,22/12/2022,Ferum/Iron (Fe),0.37,0.53,0.77
Bukit Nanas,22/12/2022,Ammonia (NH4),0.48,0.51,0.53
Bukit Nanas,22/12/2022,Manganese (Mn),0.07,0.09,0.14
Sungai Rumput,22/12/2022,pH,7.1,7.17,7.2
Sungai Rumput,22/12/2022,Color,7,16.58,23
Sungai Rumput,22/12/2022,Turbidity,14.5,30.72,49.6
Sungai Rumput,22/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Rumput,22/12/2022,Ammonia (NH4),0.09,0.09,0.09
Sungai Rumput,22/12/2022,Manganese (Mn),0,0,0
Sungai Serai,22/12/2022,pH,5.72,5.99,6.14
Sungai Serai,22/12/2022,Color,0,5,30
Sungai Serai,22/12/2022,Turbidity,1.75,5.82,17
Sungai Serai,22/12/2022,Ferum/Iron (Fe),0.01,0.01,0.01
Sungai Serai,22/12/2022,Ammonia (NH4),0,0,0
Sungai Serai,22/12/2022,Manganese (Mn),0,0,0
Sungai Selisek,23/12/2022,pH,6.02,6.28,6.4
Sungai Selisek,23/12/2022,Color,131,381.92,1215
Sungai Selisek,23/12/2022,Turbidity,39.8,105.84,363
Sungai Selisek,23/12/2022,Ferum/Iron (Fe),0.7,1.34,2.38
Sungai Selisek,23/12/2022,Ammonia (NH4),0.09,0.21,0.4
Sungai Selisek,23/12/2022,Manganese (Mn),0.12,0.33,0.7
Sungai Selangor Fasa 1,23/12/2022,pH,6.08,6.12,6.16
Sungai Selangor Fasa 1,23/12/2022,Color,392,726.83,1330
Sungai Selangor Fasa 1,23/12/2022,Turbidity,49.2,88.82,175
Sungai Selangor Fasa 1,23/12/2022,Ferum/Iron (Fe),1.22,2.07,2.7
Sungai Selangor Fasa 1,23/12/2022,Ammonia (NH4),0.04,0.12,0.18
Sungai Selangor Fasa 1,23/12/2022,Manganese (Mn),0.13,0.22,0.28
Batang Kali,23/12/2022,pH,6.5,6.66,6.84
Batang Kali,23/12/2022,Color,2,7.83,16
Batang Kali,23/12/2022,Turbidity,19.4,64.85,149
Batang Kali,23/12/2022,Ferum/Iron (Fe),0.24,0.38,0.48
Sungai Semenyih,23/12/2022,pH,6.52,6.55,6.56
Sungai Semenyih,23/12/2022,Color,18,23.78,29
Sungai Semenyih,23/12/2022,Turbidity,96.7,132.64,228
Sungai Semenyih,23/12/2022,Ferum/Iron (Fe),1.08,1.2,1.31
Sungai Semenyih,23/12/2022,Ammonia (NH4),0.08,0.11,0.14
Sungai Semenyih,23/12/2022,Manganese (Mn),0.02,0.02,0.02
Ampang Intake,23/12/2022,pH,6.3,6.39,6.47
Ampang Intake,23/12/2022,Color,75,108.54,150
Ampang Intake,23/12/2022,Turbidity,15.65,22.05,30.1
Ampang Intake,23/12/2022,Ferum/Iron (Fe),0.27,0.27,0.27
Ampang Intake,23/12/2022,Ammonia (NH4),0.19,0.19,0.19
Ampang Intake,23/12/2022,Manganese (Mn),0,0,0
Batang Kali,23/12/2022,Ammonia (NH4),0.37,0.37,0.37
Batang Kali,23/12/2022,Manganese (Mn),0.08,0.1,0.14
Sungai Selangor Fasa 2,24/12/2022,pH,6.2,6.25,6.3
Sungai Selangor Fasa 2,24/12/2022,Color,6,9.67,14
Sungai Selangor Fasa 2,24/12/2022,Turbidity,100,208.33,400
Sungai Selangor Fasa 2,24/12/2022,Ferum/Iron (Fe),1.71,2.45,3.9
Sungai Selangor Fasa 2,24/12/2022,Ammonia (NH4),0.27,0.38,0.57
Sungai Selangor Fasa 2,24/12/2022,Manganese (Mn),0.19,0.34,0.62
Sungai Tengi,23/12/2022,pH,5.21,5.38,5.64
Sungai Tengi,23/12/2022,Color,84,496.78,1300
Sungai Tengi,23/12/2022,Turbidity,20.5,75.46,181
Sungai Tengi,23/12/2022,Ferum/Iron (Fe),0.55,0.62,0.66
Sungai Tengi,23/12/2022,Ammonia (NH4),0.15,0.15,0.15
Sungai Semenyih,24/12/2022,Color,0,0,0
Sungai Semenyih,24/12/2022,Turbidity,0,0,0
Sungai Semenyih,24/12/2022,Ferum/Iron (Fe),0,0,0
Sungai Semenyih,24/12/2022,Ammonia (NH4),0,0,0
Sungai Semenyih,24/12/2022,Manganese (Mn),0,0,0
Batang Kali,24/12/2022,pH,6.23,6.56,6.73
Batang Kali,24/12/2022,Color,0,3.42,10
Batang Kali,24/12/2022,Turbidity,19.8,87.33,280
Batang Kali,24/12/2022,Ferum/Iron (Fe),0.34,0.5,0.81
Batang Kali,24/12/2022,Ammonia (NH4),0.39,0.39,0.39
Batang Kali,24/12/2022,Manganese (Mn),0.05,0.09,0.16
Sungai Selangor Fasa 1,24/12/2022,Ammonia (NH4),0.1,0.16,0.21
Sungai Selangor Fasa 1,24/12/2022,Manganese (Mn),0.09,0.15,0.26
Sungai Selangor Fasa 2,25/12/2022,pH,6.2,6.28,6.3
Sungai Selangor Fasa 2,25/12/2022,Color,4,7.5,11
Sungai Selangor Fasa 2,25/12/2022,Turbidity,80,122.92,230
Sungai Selangor Fasa 2,25/12/2022,Ferum/Iron (Fe),1.58,1.85,2.24
Sungai Selangor Fasa 2,25/12/2022,Ammonia (NH4),0.2,0.3,0.44
Sungai Selangor Fasa 2,25/12/2022,Manganese (Mn),0.17,0.28,0.42
Langat 2,24/12/2022,pH,6.83,6.9,6.98
Langat 2,24/12/2022,Color,9,15.33,21
Langat 2,24/12/2022,Turbidity,96,188.17,321
Langat 2,24/12/2022,Ferum/Iron (Fe),1.52,2.47,3.41
Langat 2,24/12/2022,Ammonia (NH4),0.07,0.12,0.16
Langat 2,24/12/2022,Manganese (Mn),0.24,0.36,0.47
Kuala Kubu Bharu,24/12/2022,pH,6.45,6.88,7.21
Kuala Kubu Bharu,24/12/2022,Color,5,17.79,32
Kuala Kubu Bharu,24/12/2022,Turbidity,2.45,3.1,3.95
Kuala Kubu Bharu,24/12/2022,Ferum/Iron (Fe),0.06,0.09,0.13
Kuala Kubu Bharu,24/12/2022,Ammonia (NH4),0.08,0.08,0.08
Kuala Kubu Bharu,24/12/2022,Manganese (Mn),0.03,0.03,0.03
Labohan Dagang,24/12/2022,pH,7.17,7.19,7.21
Labohan Dagang,24/12/2022,Color,2,6.42,9
Labohan Dagang,24/12/2022,Turbidity,1.69,1.99,2.9
Labohan Dagang,24/12/2022,Ferum/Iron (Fe),0.08,0.1,0.11
Labohan Dagang,24/12/2022,Ammonia (NH4),0.09,0.1,0.12
Labohan Dagang,24/12/2022,Manganese (Mn),0.02,0.05,0.07
Semenyih 2 ,24/12/2022,pH,6.6,6.75,6.9
Semenyih 2 ,24/12/2022,Color,2,2.92,5
Semenyih 2 ,24/12/2022,Turbidity,6.7,10.78,15.1
Semenyih 2 ,24/12/2022,Ferum/Iron (Fe),0.12,0.13,0.15
Semenyih 2 ,24/12/2022,Ammonia (NH4),0.02,0.03,0.05
Semenyih 2 ,24/12/2022,Manganese (Mn),0.06,0.08,0.09
Sungai Gombak,24/12/2022,pH,7.11,7.24,7.38
Sungai Gombak,24/12/2022,Color,42,68.79,108
Sungai Gombak,24/12/2022,Turbidity,6.66,10.57,14.8
Sungai Gombak,24/12/2022,Ferum/Iron (Fe),0.07,0.09,0.11
Sungai Gombak,24/12/2022,Ammonia (NH4),0.12,0.12,0.12
Sungai Gombak,24/12/2022,Manganese (Mn),0.02,0.03,0.03
Ampang Intake,21/12/2022,Ferum/Iron (Fe),0.18,0.18,0.18
Ampang Intake,21/12/2022,Ammonia (NH4),0.41,0.41,0.41
Ampang Intake,21/12/2022,Manganese (Mn),0,0,0
Salak Tinggi,21/12/2022,pH,6.51,6.54,6.57
Salak Tinggi,21/12/2022,Color,18,18,18
Salak Tinggi,21/12/2022,Turbidity,48.6,54.35,62.4
Salak Tinggi,21/12/2022,Ferum/Iron (Fe),0.07,0.08,0.11
Salak Tinggi,21/12/2022,Ammonia (NH4),0.46,0.52,0.6
Salak Tinggi,21/12/2022,Manganese (Mn),0.07,0.08,0.09
Langat 2,21/12/2022,pH,7.02,7.05,7.11
Langat 2,21/12/2022,Color,7,9,12
Langat 2,21/12/2022,Turbidity,68,90.33,117
Langat 2,21/12/2022,Ferum/Iron (Fe),1.22,1.23,1.24
Langat 2,21/12/2022,Ammonia (NH4),0.07,0.08,0.09
Langat 2,21/12/2022,Manganese (Mn),0.14,0.15,0.16
Rantau Panjang,21/12/2022,pH,6.25,6.48,6.58
Rantau Panjang,21/12/2022,Color,250,510.42,1200
Rantau Panjang,21/12/2022,Turbidity,75,273.88,629
Rantau Panjang,21/12/2022,Ferum/Iron (Fe),1.07,1.44,1.77
Rantau Panjang,21/12/2022,Ammonia (NH4),0.25,0.34,0.49
Rantau Panjang,21/12/2022,Manganese (Mn),0.18,0.25,0.32
Sungai Rangkap,21/12/2022,pH,6.32,6.58,6.76
Sungai Rangkap,21/12/2022,Color,0,11.79,163
Sungai Rangkap,21/12/2022,Turbidity,2.49,54.85,596
Sungai Rangkap,21/12/2022,Ferum/Iron (Fe),0.11,0.11,0.11
Sungai Rangkap,21/12/2022,Ammonia (NH4),0,0,0
Sungai Rangkap,21/12/2022,Manganese (Mn),0.02,0.02,0.02
Sungai Dusun,21/12/2022,pH,5.12,5.25,5.43
Sungai Dusun,21/12/2022,Color,10,24.67,60
Sungai Dusun,21/12/2022,Turbidity,14,117.48,415
Sungai Dusun,21/12/2022,Ferum/Iron (Fe),0.7,0.76,0.81
Sungai Dusun,21/12/2022,Ammonia (NH4),0.57,0.57,0.57
Sungai Dusun,21/12/2022,Manganese (Mn),0.04,0.05,0.05
Kalumpang,21/12/2022,pH,5.91,6.49,7.11
Kalumpang,21/12/2022,Color,7,14.92,42
Kalumpang,21/12/2022,Turbidity,2.72,10.13,50.3
Kalumpang,21/12/2022,Ferum/Iron (Fe),0.06,0.09,0.13
Kalumpang,21/12/2022,Ammonia (NH4),0.16,0.16,0.16
Kalumpang,21/12/2022,Manganese (Mn),0.02,0.03,0.04
Sungai Selangor Fasa 3,21/12/2022,pH,6.36,6.44,6.7
Sungai Selangor Fasa 3,21/12/2022,Color,24,35.42,44
Sungai Selangor Fasa 3,21/12/2022,Turbidity,75.2,218.87,458
Sungai Selangor Fasa 3,21/12/2022,Ferum/Iron (Fe),1.56,2.3,3.18
Sungai Selangor Fasa 3,21/12/2022,Ammonia (NH4),0.1,0.17,0.26
Sungai Selangor Fasa 3,21/12/2022,Manganese (Mn),0.16,0.36,0.72
Semenyih 2 ,21/12/2022,pH,6.72,6.77,6.93
Semenyih 2 ,21/12/2022,Color,1,2.92,4
Semenyih 2 ,21/12/2022,Turbidity,3.9,5.15,6.1
Semenyih 2 ,21/12/2022,Ferum/Iron (Fe),0.07,0.09,0.12
Semenyih 2 ,21/12/2022,Ammonia (NH4),0.02,0.03,0.04
Semenyih 2 ,21/12/2022,Manganese (Mn),0.04,0.04,0.05
Sungai Langat,21/12/2022,pH,6.41,6.68,6.86
Sungai Langat,21/12/2022,Color,3,32.46,70
Sungai Langat,21/12/2022,Turbidity,16.5,181.74,441
Sungai Langat,21/12/2022,Ferum/Iron (Fe),0.21,0.44,0.71
Sungai Langat,21/12/2022,Ammonia (NH4),0.3,0.4,0.54
Sungai Langat,21/12/2022,Manganese (Mn),0.07,0.09,0.13
North Hummock,21/12/2022,pH,4.92,5.09,5.24
North Hummock,21/12/2022,Color,27,27,27
North Hummock,21/12/2022,Turbidity,2.49,3.05,3.62
North Hummock,21/12/2022,Ferum/Iron (Fe),0.19,0.22,0.26
North Hummock,21/12/2022,Ammonia (NH4),0.03,0.03,0.03
North Hummock,21/12/2022,Manganese (Mn),0.02,0.03,0.03
Bukit Tampoi,21/12/2022,pH,0,0,0
Bukit Tampoi,21/12/2022,Color,0,0,0
Bukit Tampoi,21/12/2022,Turbidity,0,0,0
Bukit Tampoi,21/12/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,21/12/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,21/12/2022,Manganese (Mn),0,0,0
Wangsa Maju,21/12/2022,pH,6.15,6.24,6.33
Wangsa Maju,21/12/2022,Color,301,345.92,377
Wangsa Maju,21/12/2022,Turbidity,35.1,37.3,39.8
Wangsa Maju,21/12/2022,Ferum/Iron (Fe),0.48,0.6,0.78
Sungai Gombak,21/12/2022,pH,7.03,7.36,7.69
Sungai Gombak,21/12/2022,Color,16,419.83,3268
Sungai Gombak,21/12/2022,Turbidity,5.41,122.04,1094
Sungai Gombak,21/12/2022,Ferum/Iron (Fe),0.19,0.56,0.93
Sungai Gombak,21/12/2022,Ammonia (NH4),0.13,0.13,0.13
Sungai Gombak,21/12/2022,Manganese (Mn),0,0.01,0.01
Bukit Nanas,21/12/2022,pH,6.36,6.38,6.4
Bukit Nanas,21/12/2022,Color,14,14,14
Bukit Nanas,21/12/2022,Turbidity,37.23,40.21,41.95
Bukit Nanas,21/12/2022,Ferum/Iron (Fe),0.24,0.43,0.55
Bukit Nanas,21/12/2022,Ammonia (NH4),0.49,0.58,0.67
Bukit Nanas,21/12/2022,Manganese (Mn),0.08,0.09,0.11
Wangsa Maju,21/12/2022,Ammonia (NH4),0.44,0.44,0.44
Wangsa Maju,21/12/2022,Manganese (Mn),0.04,0.04,0.04
Sungai Selisek,22/12/2022,pH,6.08,6.22,6.42
Sungai Selisek,22/12/2022,Color,241,330.92,527
Sungai Selisek,22/12/2022,Turbidity,70.4,96.03,132
Sungai Selisek,22/12/2022,Ferum/Iron (Fe),0.54,1.04,1.43
Sungai Selisek,22/12/2022,Ammonia (NH4),0.08,0.14,0.2
Sungai Selisek,22/12/2022,Manganese (Mn),0.14,0.23,0.31
Sungai Selangor Fasa 3,22/12/2022,pH,6.32,6.42,6.57
Sungai Selangor Fasa 3,22/12/2022,Color,26,31.5,36
Sungai Selangor Fasa 3,22/12/2022,Turbidity,187,253.75,362
Sungai Selangor Fasa 3,22/12/2022,Ferum/Iron (Fe),2.51,2.76,3.24
Labohan Dagang,22/12/2022,pH,7.18,7.2,7.21
Labohan Dagang,22/12/2022,Color,3,5.42,9
Labohan Dagang,22/12/2022,Turbidity,2.74,3.19,4.11
Labohan Dagang,22/12/2022,Ferum/Iron (Fe),0.09,0.1,0.11
Labohan Dagang,22/12/2022,Ammonia (NH4),0.08,0.09,0.1
Sungai Selangor Fasa 3,22/12/2022,Ammonia (NH4),0.08,0.24,0.33
Sungai Selangor Fasa 3,22/12/2022,Manganese (Mn),0.35,0.46,0.67
Kuala Kubu Bharu,22/12/2022,pH,6.42,6.83,7.25
Kuala Kubu Bharu,22/12/2022,Color,17,117.92,490
Kuala Kubu Bharu,22/12/2022,Turbidity,3.18,15.42,59.9
Kuala Kubu Bharu,22/12/2022,Ferum/Iron (Fe),0.06,0.18,0.37
Kuala Kubu Bharu,22/12/2022,Ammonia (NH4),0.01,0.01,0.01
Kuala Kubu Bharu,22/12/2022,Manganese (Mn),0,0.04,0.09
Bernam River Headworks (New),22/12/2022,pH,5.96,6.06,6.3
Bernam River Headworks (New),22/12/2022,Color,8,11.42,16
Bernam River Headworks (New),22/12/2022,Turbidity,136,162.47,199
Bernam River Headworks (New),22/12/2022,Ferum/Iron (Fe),1.83,2.03,2.34
Bernam River Headworks (New),22/12/2022,Ammonia (NH4),0.19,0.22,0.26
Bernam River Headworks (New),22/12/2022,Manganese (Mn),0.2,0.2,0.2
Langat 2,22/12/2022,pH,7,7.04,7.07
Langat 2,22/12/2022,Color,9,17.33,23
Langat 2,22/12/2022,Turbidity,86,252,398
Langat 2,22/12/2022,Ferum/Iron (Fe),2.01,2.86,3.7
Sungai Tengi,22/12/2022,pH,5.2,5.37,5.49
Sungai Tengi,22/12/2022,Color,60,660.05,2798
Sungai Tengi,22/12/2022,Turbidity,17,105.41,586
Sungai Tengi,22/12/2022,Ferum/Iron (Fe),0.55,0.65,0.74
Sungai Tengi,22/12/2022,Ammonia (NH4),0.14,0.14,0.14
Sungai Tengi,22/12/2022,Manganese (Mn),0.06,0.07,0.07
North Hummock,22/12/2022,pH,5.04,5.14,5.2
North Hummock,22/12/2022,Color,23,23,23
North Hummock,22/12/2022,Turbidity,2.02,2.43,4.68
North Hummock,22/12/2022,Ferum/Iron (Fe),0.21,0.25,0.29
North Hummock,22/12/2022,Ammonia (NH4),0.07,0.07,0.07
North Hummock,22/12/2022,Manganese (Mn),0.01,0.02,0.03
Sungai Langat,22/12/2022,pH,6.36,6.57,6.89
Sungai Langat,22/12/2022,Color,15,58.17,172
Sungai Langat,22/12/2022,Turbidity,40.3,221.51,626
Sungai Langat,22/12/2022,Ferum/Iron (Fe),0.53,0.62,0.76
Sungai Langat,22/12/2022,Ammonia (NH4),0.44,0.68,0.9
Sungai Langat,22/12/2022,Manganese (Mn),0.11,0.14,0.17
Langat 2,22/12/2022,Ammonia (NH4),0.11,0.22,0.33
Langat 2,22/12/2022,Manganese (Mn),0.37,0.52,0.67
Rantau Panjang,22/12/2022,pH,6.25,6.47,6.55
Rantau Panjang,22/12/2022,Color,300,454.17,600
Rantau Panjang,22/12/2022,Turbidity,154,269.58,391
Rantau Panjang,22/12/2022,Ferum/Iron (Fe),1.12,1.29,1.45
Rantau Panjang,22/12/2022,Ammonia (NH4),0.28,0.38,0.5
Rantau Panjang,22/12/2022,Manganese (Mn),0.18,0.22,0.25
Semenyih 2 ,22/12/2022,pH,6.69,6.73,6.92
Semenyih 2 ,22/12/2022,Color,1,2.17,3
