,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
71,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,32.869080779944284,10.000000000000009,-14.925373134328357,60.0,2021-03-13,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.77,28.5,0.55,8.0
72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.73259052924792,12.00000000000001,-16.417910447761194,60.0,2021-03-14,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,5.16,28.0,0.56,8.0
73,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,28.412256267409486,19.999999999999996,-16.417910447761194,60.0,2021-03-15,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.61,28.0,0.6,8.0
74,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,37.88300835654597,0.0,-12.686567164179104,60.0,2021-03-16,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.95,29.25,0.5,8.0
75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,30.919220055710316,10.000000000000009,-17.91044776119403,60.0,2021-03-17,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.7,27.5,0.55,8.0
76,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,30.36211699164345,10.000000000000009,-13.432835820895523,60.0,2021-03-18,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.68,29.0,0.55,8.0
77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,36.211699164345404,10.000000000000009,-13.432835820895523,40.0,2021-03-19,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.89,29.0,0.55,7.0
78,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,32.31197771587745,19.999999999999996,-16.537313432835816,60.0,2021-03-20,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.75,27.96,0.6,8.0
79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,24.791086350974947,13.99999999999999,-16.417910447761194,60.0,2021-03-21,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.48,28.0,0.57,8.0
80,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,21.44846796657383,10.000000000000009,-16.417910447761194,50.0,2021-03-22,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.36,28.0,0.55,7.5
