,wtp,Date,Aluminium_avg,Ammonia_avg,Color_avg,Chlorine_avg,E.coli_avg,Iron_avg,Fluoride_avg,FRChlorine_avg,flow_rate_avg,Manganese_avg,Odor_avg,Taste_avg,Total_coliform_avg,Turbidity_avg,Weather_avg,pH_avg
3589,Sungai Gombak,8/13/2020,0.01,0.04,5.0,0.0,0.0,0.11,0.15,0.0,1335.17,0.0,0.0,0.0,0.0,2.03,0.0,7.18
3590,Sungai Gombak,8/14/2020,0.01,0.46,43.33,0.0,0.0,0.7,0.14,0.0,1478.5,0.09,0.0,0.0,0.0,21.33,0.0,7.18
3591,Sungai Gombak,8/15/2020,0.0,0.49,5.0,0.0,0.0,0.11,0.25,0.0,1278.58,0.01,0.0,0.0,0.0,2.82,0.0,7.15
3592,Sungai Gombak,8/16/2020,0.0,0.14,11.67,0.0,0.0,0.3,0.11,0.0,1336.83,0.04,0.0,0.0,0.0,7.52,0.0,6.95
3593,Sungai Gombak,8/17/2020,0.0,0.0,5.0,0.0,0.0,0.13,0.07,0.0,1457.5,0.06,0.0,0.0,0.0,3.14,0.0,7.17
3594,Sungai Gombak,8/18/2020,0.0,0.0,5.0,0.0,0.0,0.14,0.07,0.0,1385.5,0.01,0.0,0.0,0.0,1.96,0.0,7.33
3595,Sungai Gombak,8/19/2020,0.0,0.0,5.0,0.0,0.0,0.11,0.25,0.0,1255.17,0.01,0.0,0.0,0.0,2.51,0.0,7.35
3596,Sungai Gombak,8/2/2020,0.02,0.04,5.83,0.0,0.0,0.14,0.03,0.0,1246.67,0.01,0.0,0.0,0.0,3.81,0.0,7.19
3597,Sungai Gombak,8/20/2020,0.0,0.0,5.0,0.0,0.0,0.11,0.11,0.0,1259.33,0.01,0.0,0.0,0.0,2.3,0.0,7.19
3598,Sungai Gombak,8/21/2020,0.0,0.38,5.0,0.0,0.0,0.11,0.31,0.0,1373.42,0.01,0.0,0.0,0.0,1.9,0.0,7.14
3599,Sungai Gombak,8/22/2020,0.03,0.0,5.0,0.0,0.0,0.11,0.08,0.0,1206.75,0.01,0.0,0.0,0.0,2.15,0.0,7.2
3600,Sungai Gombak,8/23/2020,0.04,0.0,66.67,0.0,0.0,0.23,0.07,0.0,1321.33,0.07,0.0,0.0,0.0,35.36,0.0,7.08
3601,Sungai Gombak,8/24/2020,0.04,0.0,6.67,0.0,0.0,0.07,0.09,0.0,1309.17,0.01,0.0,0.0,0.0,4.95,0.0,7.1
3602,Sungai Gombak,8/25/2020,0.05,0.0,5.0,0.0,0.0,0.14,0.08,0.0,1376.42,0.01,0.0,0.0,0.0,2.12,0.0,7.16
3603,Sungai Gombak,8/26/2020,0.04,0.0,10.0,0.0,0.0,0.14,0.08,0.0,1400.92,0.01,0.0,0.0,0.0,4.9,0.0,7.09
3604,Sungai Gombak,8/27/2020,0.04,0.0,5.0,0.0,0.0,0.12,0.07,0.0,1451.42,0.02,0.0,0.0,0.0,2.61,0.0,7.18
3605,Sungai Gombak,8/28/2020,0.04,0.17,5.0,0.0,0.0,0.05,0.0,0.0,1269.25,0.01,0.0,0.0,0.0,1.83,0.0,7.13
3606,Sungai Gombak,8/29/2020,0.0,0.08,9.17,0.0,0.0,0.2,0.17,0.0,1319.67,0.02,0.0,0.0,0.0,4.19,0.0,7.04
3607,Sungai Gombak,8/3/2020,0.01,0.04,5.42,0.0,0.0,0.13,0.34,0.0,1241.0,0.02,0.0,0.0,0.0,3.73,0.0,7.2
3608,Sungai Gombak,8/30/2020,0.0,0.09,59.58,0.0,0.0,0.55,0.0,0.0,1291.92,0.08,0.0,0.0,0.0,32.84,0.0,7.07
3609,Sungai Gombak,8/31/2020,0.0,0.13,7.92,0.0,0.0,0.19,0.0,0.0,1255.5,0.02,0.0,0.0,0.0,4.57,0.0,7.11
3610,Sungai Gombak,8/4/2020,0.06,0.06,5.0,0.0,0.0,0.1,0.02,0.0,1289.17,0.0,0.0,0.0,0.0,3.12,0.0,7.29
3611,Sungai Gombak,8/5/2020,0.04,0.0,5.0,0.0,0.0,0.06,0.01,0.0,1168.5,0.02,0.0,0.0,0.0,2.48,0.0,7.24
3612,Sungai Gombak,8/6/2020,0.04,0.04,5.0,0.0,0.0,0.11,0.19,0.0,1315.17,0.01,0.0,0.0,0.0,2.51,0.0,7.25
3613,Sungai Gombak,8/7/2020,0.0,0.0,5.0,0.0,0.0,0.11,0.01,0.0,1337.25,0.0,0.0,0.0,0.0,2.35,0.0,7.18
3614,Sungai Gombak,8/8/2020,0.01,0.08,5.0,0.0,0.0,0.09,0.08,0.0,1286.25,0.01,0.0,0.0,0.0,19.87,0.0,7.14
3615,Sungai Gombak,8/9/2020,0.02,0.03,5.0,0.0,0.0,0.11,0.04,0.0,1286.58,0.01,0.0,0.0,0.0,2.21,0.0,7.18
3616,Sungai Gombak,9/1/2020,0.01,0.31,5.0,0.0,0.0,0.07,0.0,0.0,1413.0,0.02,0.0,0.0,0.0,3.08,0.0,7.16
3617,Sungai Gombak,9/10/2020,0.0,0.26,77.08,0.0,0.0,0.33,0.0,0.0,1349.25,0.06,0.0,0.0,0.0,39.01,0.0,7.15
3618,Sungai Gombak,9/11/2020,0.18,0.06,185.0,0.0,0.0,0.18,0.04,0.0,1221.5,0.03,0.0,0.0,0.0,87.56,0.0,7.14
3619,Sungai Gombak,9/12/2020,0.0,0.0,65.0,0.0,0.0,0.42,0.06,0.0,1410.25,0.04,0.0,0.0,0.0,33.2,0.0,6.98
3620,Sungai Gombak,9/13/2020,0.04,0.01,10.83,0.0,0.0,0.18,0.06,0.0,1296.67,0.02,0.0,0.0,0.0,7.9,0.0,7.02
3621,Sungai Gombak,9/14/2020,0.05,0.0,42.5,0.0,0.0,0.39,0.0,0.0,1230.92,0.08,0.0,0.0,0.0,22.37,0.0,7.03
3622,Sungai Gombak,9/15/2020,0.06,0.0,9.17,0.0,0.0,0.18,0.08,0.0,1259.25,0.02,0.0,0.0,0.0,6.94,0.0,7.0
3623,Sungai Gombak,9/16/2020,0.04,0.0,7.5,0.0,0.0,0.13,0.0,0.0,1217.92,0.01,0.0,0.0,0.0,4.63,0.0,6.97
3624,Sungai Gombak,9/17/2020,0.05,0.0,7.5,0.0,0.0,0.13,0.06,0.0,1363.83,0.02,0.0,0.0,0.0,4.52,0.0,6.99
3625,Sungai Gombak,9/18/2020,0.05,0.0,5.0,0.0,0.0,0.15,0.05,0.0,1470.33,0.02,0.0,0.0,0.0,3.76,0.0,7.1
3626,Sungai Gombak,9/19/2020,0.01,0.16,5.0,0.0,0.0,0.14,0.12,0.0,1263.17,0.02,0.0,0.0,0.0,3.82,0.0,7.18
3627,Sungai Gombak,9/2/2020,0.02,0.15,5.0,0.0,0.0,0.1,0.03,0.0,1083.33,0.03,0.0,0.0,0.0,2.55,0.0,7.08
3628,Sungai Gombak,9/20/2020,0.0,0.05,185.0,0.0,0.0,0.08,0.09,0.0,1181.83,0.01,0.0,0.0,0.0,96.77,0.0,7.14
3629,Sungai Gombak,9/21/2020,0.01,0.07,140.0,0.0,0.0,0.29,0.05,0.0,1316.0,0.08,0.0,0.0,0.0,84.4,0.0,7.08
3630,Sungai Gombak,9/22/2020,0.09,0.15,68.33,0.0,0.0,0.22,0.05,0.0,1413.25,0.04,0.0,0.0,0.0,27.94,0.0,7.13
3631,Sungai Gombak,9/23/2020,0.01,0.14,82.5,0.0,0.0,0.42,0.11,0.0,1328.42,0.04,0.0,0.0,0.0,41.58,0.0,65.59
3632,Sungai Gombak,9/24/2020,0.01,0.19,19.58,0.0,0.0,0.18,0.07,0.0,1383.33,0.03,0.0,0.0,0.0,12.61,0.0,66.95
3633,Sungai Gombak,9/25/2020,0.02,0.15,110.0,0.0,0.0,0.11,0.0,0.0,1336.17,0.02,0.0,0.0,0.0,60.37,0.0,7.01
3634,Sungai Gombak,9/26/2020,0.01,0.24,50.0,0.0,0.0,0.2,0.0,0.0,1354.83,0.06,0.0,0.0,0.0,22.84,0.0,7.01
3635,Sungai Gombak,9/27/2020,0.05,0.22,10.0,0.0,0.0,0.1,0.12,0.0,1256.5,0.02,0.0,0.0,0.0,87.79,0.0,7.03
3636,Sungai Gombak,9/28/2020,0.04,0.11,8.33,0.0,0.0,0.14,0.01,0.0,1398.67,0.02,0.0,0.0,0.0,6.32,0.0,6.96
3637,Sungai Gombak,9/29/2020,0.03,0.16,6.25,0.0,0.0,0.08,0.14,0.0,1376.75,0.02,0.0,0.0,0.0,5.31,0.0,6.92
3638,Sungai Gombak,9/3/2020,0.0,0.16,30.42,0.0,0.0,0.13,0.0,0.0,1420.75,0.01,0.0,0.0,0.0,16.09,0.0,7.09
3639,Sungai Gombak,9/30/2020,0.01,0.14,6.25,0.0,0.0,0.12,0.0,0.0,1582.42,0.01,0.0,0.0,0.0,4.59,0.0,7.01
3640,Sungai Gombak,9/4/2020,0.02,0.07,25.0,0.0,0.0,0.2,0.19,0.0,1516.33,0.02,0.0,0.0,0.0,12.96,0.0,7.12
3641,Sungai Gombak,9/5/2020,0.01,0.26,5.0,0.0,0.0,0.12,0.12,0.0,1417.33,0.01,0.0,0.0,0.0,3.09,0.0,7.11
3642,Sungai Gombak,9/6/2020,0.0,0.0,5.0,0.0,0.0,0.1,0.21,0.0,1310.08,0.0,0.0,0.0,0.0,2.69,0.0,7.12
3643,Sungai Gombak,9/7/2020,0.0,0.0,15.83,0.0,0.0,0.26,0.03,0.0,1285.42,0.03,0.0,0.0,0.0,6.47,0.0,7.13
3644,Sungai Gombak,9/8/2020,0.01,0.17,8.33,0.0,0.0,0.16,0.0,0.0,1272.67,0.02,0.0,0.0,0.0,5.06,0.0,7.11
3645,Sungai Gombak,9/9/2020,0.0,0.07,5.0,0.0,0.0,0.13,0.12,0.0,1346.17,0.0,0.0,0.0,0.0,2.9,0.0,7.23
3646,Sungai Labu,10/1/2020,0.0,0.02,3.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,3.57,0.0,6.72
3647,Sungai Labu,10/10/2020,0.0,0.01,3.67,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.63,0.0,6.62
3648,Sungai Labu,10/11/2020,0.0,0.01,3.5,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.11,0.0,6.65
3649,Sungai Labu,10/12/2020,0.0,0.02,3.75,0.0,0.0,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.77,0.0,6.66
3650,Sungai Labu,10/13/2020,0.0,0.01,3.0,0.0,0.0,0.09,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.61,0.0,6.68
3651,Sungai Labu,10/14/2020,0.0,0.01,3.17,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.55,0.0,6.64
3652,Sungai Labu,10/15/2020,0.0,0.01,3.67,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.35,0.0,6.66
3653,Sungai Labu,10/16/2020,0.0,0.02,3.33,0.0,0.0,0.16,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.54,0.0,6.68
3654,Sungai Labu,10/17/2020,0.0,0.01,3.58,0.0,0.0,0.19,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4.15,0.0,6.72
3655,Sungai Labu,10/18/2020,0.0,0.02,3.0,0.0,0.0,0.16,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.8,0.0,6.69
3656,Sungai Labu,10/19/2020,0.0,0.02,3.88,0.0,0.0,0.16,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4.35,0.0,6.74
3657,Sungai Labu,10/2/2020,0.0,0.01,4.33,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,6.38,0.0,6.81
3658,Sungai Labu,10/20/2020,0.0,0.03,3.38,0.0,0.0,0.14,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.61,0.0,6.75
3659,Sungai Labu,10/21/2020,0.0,0.02,3.63,0.0,0.0,0.14,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.88,0.0,6.7
3660,Sungai Labu,10/22/2020,0.0,0.02,3.4,0.0,0.0,0.16,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.24,0.0,6.78
3661,Sungai Labu,10/23/2020,0.0,0.03,4.33,0.0,0.0,0.11,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.29,0.0,6.75
3662,Sungai Labu,10/24/2020,0.0,0.01,4.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.94,0.0,6.72
3663,Sungai Labu,10/25/2020,0.0,0.02,3.92,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.51,0.0,6.75
3664,Sungai Labu,10/26/2020,0.0,0.03,3.5,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,5.64,0.0,6.78
3665,Sungai Labu,10/27/2020,0.0,0.02,3.63,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.44,0.0,6.69
3666,Sungai Labu,10/28/2020,0.0,0.02,4.63,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.86,0.0,6.69
3667,Sungai Labu,10/29/2020,0.0,0.02,4.33,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.0,6.63,0.0,6.68
3668,Sungai Labu,10/3/2020,0.0,0.01,2.83,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3.12,0.0,6.59
3669,Sungai Labu,10/30/2020,0.0,0.02,4.17,0.0,0.0,0.13,0.0,0.0,0.0,0.04,0.0,0.0,0.0,6.71,0.0,6.67
3670,Sungai Labu,10/31/2020,0.0,0.04,4.17,0.0,0.0,0.14,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.69,0.0,6.62
3671,Sungai Labu,10/4/2020,0.0,0.02,3.33,0.0,0.0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3.57,0.0,6.62
3672,Sungai Labu,10/5/2020,0.0,0.02,3.43,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,4.83,0.0,6.7
3673,Sungai Labu,10/6/2020,0.0,0.02,3.38,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,4.08,0.0,6.65
3674,Sungai Labu,10/7/2020,0.0,0.04,3.38,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3.65,0.0,6.68
3675,Sungai Labu,10/8/2020,0.0,0.02,2.88,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,3.89,0.0,6.63
3676,Sungai Labu,10/9/2020,0.0,0.02,3.33,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.15,0.0,6.58
3677,Sungai Labu,11/1/2020,0.0,0.02,4.67,0.0,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.76,0.0,6.79
3678,Sungai Labu,11/10/2020,0.0,0.02,3.25,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.79,0.0,6.55
3679,Sungai Labu,11/11/2020,0.0,0.01,3.75,0.0,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.0,3.55,0.0,6.55
3680,Sungai Labu,11/12/2020,0.0,0.02,4.17,0.0,0.0,0.14,0.0,0.0,0.0,0.05,0.0,0.0,0.0,3.74,0.0,6.53
3681,Sungai Labu,11/13/2020,0.0,0.03,4.17,0.0,0.0,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.14,0.0,6.56
3682,Sungai Labu,11/14/2020,0.0,0.02,4.33,0.0,0.0,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.36,0.0,6.53
3683,Sungai Labu,11/15/2020,0.0,0.02,3.75,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.22,0.0,6.52
3684,Sungai Labu,11/16/2020,0.0,0.01,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.93,0.0,6.56
3685,Sungai Labu,11/17/2020,0.0,0.02,4.33,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,5.09,0.0,6.56
3686,Sungai Labu,11/18/2020,0.0,0.02,4.25,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.91,0.0,6.6
3687,Sungai Labu,11/19/2020,0.0,0.04,4.75,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.52,0.0,6.65
3688,Sungai Labu,11/2/2020,0.0,0.03,4.38,0.0,0.0,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.09,0.0,6.58
3689,Sungai Labu,11/20/2020,0.0,0.02,4.17,0.0,0.0,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.42,0.0,6.6
3690,Sungai Labu,11/21/2020,0.0,0.02,3.33,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,5.29,0.0,6.57
3691,Sungai Labu,11/22/2020,0.0,0.01,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,6.63
3692,Sungai Labu,11/26/2020,0.0,0.01,3.83,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.42,0.0,6.5
3693,Sungai Labu,11/27/2020,0.0,0.02,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,6.52
3694,Sungai Labu,11/3/2020,0.0,0.02,4.17,0.0,0.0,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.67,0.0,6.54
3695,Sungai Labu,11/30/2020,0.0,0.01,3.5,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.75,0.0,6.31
3696,Sungai Labu,11/4/2020,0.0,0.02,3.33,0.0,0.0,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.64,0.0,6.53
3697,Sungai Labu,11/5/2020,0.0,0.02,3.83,0.0,0.0,0.13,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.22,0.0,6.51
3698,Sungai Labu,11/6/2020,0.0,0.02,3.17,0.0,0.0,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.96,0.0,6.52
3699,Sungai Labu,11/7/2020,0.0,0.03,3.42,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,5.3,0.0,6.52
3700,Sungai Labu,11/8/2020,0.0,0.01,4.0,0.0,0.0,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.69,0.0,6.5
3701,Sungai Labu,11/9/2020,0.0,0.02,3.5,0.0,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4.34,0.0,6.55
3702,Sungai Labu,12/1/2020,0.0,0.02,3.33,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.2,0.0,6.33
3703,Sungai Labu,12/10/2020,0.0,0.03,3.5,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.97,0.0,6.26
3704,Sungai Labu,12/11/2020,0.0,0.02,3.33,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.29,0.0,6.39
3705,Sungai Labu,12/12/2020,0.0,0.04,3.67,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.0,0.0,6.27
3706,Sungai Labu,12/13/2020,0.0,0.01,3.17,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.48,0.0,6.38
3707,Sungai Labu,12/14/2020,0.0,0.01,3.17,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.79,0.0,6.33
3708,Sungai Labu,12/15/2020,0.0,0.01,3.17,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.27,0.0,6.35
3709,Sungai Labu,12/16/2020,0.0,0.01,3.33,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.66,0.0,6.43
3710,Sungai Labu,12/17/2020,0.0,0.01,3.5,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.95,0.0,6.39
3711,Sungai Labu,12/18/2020,0.0,0.01,3.33,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.49,0.0,6.39
3712,Sungai Labu,12/19/2020,0.0,0.02,3.33,0.0,0.0,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.31,0.0,6.34
3713,Sungai Labu,12/2/2020,0.0,0.02,3.17,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.37,0.0,6.39
3714,Sungai Labu,12/20/2020,0.0,0.02,3.67,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.77,0.0,6.3
3715,Sungai Labu,12/21/2020,0.0,0.02,3.38,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.04,0.0,6.3
3716,Sungai Labu,12/22/2020,0.0,0.02,3.63,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.88,0.0,6.29
3717,Sungai Labu,12/23/2020,0.0,0.02,3.63,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.65,0.0,6.31
3718,Sungai Labu,12/24/2020,0.0,0.02,3.29,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.45,0.0,6.33
3719,Sungai Labu,12/25/2020,0.0,0.02,3.5,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.27,0.0,6.39
3720,Sungai Labu,12/26/2020,0.0,0.01,3.33,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.39,0.0,6.42
3721,Sungai Labu,12/27/2020,0.0,0.01,3.67,0.0,0.0,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.59,0.0,6.44
3722,Sungai Labu,12/28/2020,0.0,0.01,3.33,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.9,0.0,6.43
3723,Sungai Labu,12/29/2020,0.0,0.02,3.38,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.77,0.0,6.39
3724,Sungai Labu,12/3/2020,0.0,0.01,3.33,0.0,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.1,0.0,6.43
3725,Sungai Labu,12/30/2020,0.0,0.01,3.0,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.89,0.0,6.36
3726,Sungai Labu,12/31/2020,0.0,0.01,3.63,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.44,0.0,6.35
3727,Sungai Labu,12/4/2020,0.0,0.01,3.33,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.2,0.0,6.43
3728,Sungai Labu,12/5/2020,0.0,0.01,3.33,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.22,0.0,6.32
3729,Sungai Labu,12/6/2020,0.0,0.02,3.75,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.79,0.0,6.34
3730,Sungai Labu,12/7/2020,0.0,0.02,3.5,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.02,0.0,6.35
3731,Sungai Labu,12/8/2020,0.0,0.02,3.63,0.0,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.5,0.0,6.35
3732,Sungai Labu,12/9/2020,0.0,0.01,3.5,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.55,0.0,6.34
3733,Sungai Labu,5/27/2020,0.0,0.01,3.5,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.62,0.0,6.53
3734,Sungai Labu,5/28/2020,0.0,0.02,3.38,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.33,0.0,6.48
3735,Sungai Labu,5/29/2020,0.0,0.02,3.08,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.12,0.0,6.51
3736,Sungai Labu,5/30/2020,0.0,0.01,3.25,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.69,0.0,6.45
3737,Sungai Labu,5/31/2020,0.0,0.02,3.17,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.83,0.0,6.45
3738,Sungai Labu,6/1/2020,0.0,0.02,3.25,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.21,0.0,6.44
3739,Sungai Labu,6/10/2020,0.0,0.02,3.33,0.0,0.0,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.59,0.0,6.61
3740,Sungai Labu,6/11/2020,0.0,0.02,3.5,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.9,0.0,6.55
3741,Sungai Labu,6/12/2020,0.0,0.01,3.83,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.37,0.0,6.64
3742,Sungai Labu,6/13/2020,0.0,0.02,3.17,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,5.33,0.0,6.41
3743,Sungai Labu,6/14/2020,0.0,0.03,3.92,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.18,0.0,6.36
3744,Sungai Labu,6/15/2020,0.0,0.02,3.08,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.83,0.0,6.38
3745,Sungai Labu,6/16/2020,0.0,0.02,3.33,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.45,0.0,6.44
3746,Sungai Labu,6/17/2020,0.0,0.01,2.58,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.39,0.0,6.42
3747,Sungai Labu,6/18/2020,0.0,0.01,2.67,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.36,0.0,6.51
3748,Sungai Labu,6/19/2020,0.0,0.05,3.25,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.93,0.0,6.35
3749,Sungai Labu,6/2/2020,0.0,0.02,3.42,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.12,0.0,6.51
3750,Sungai Labu,6/20/2020,0.0,0.03,2.58,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.48,0.0,6.47
3751,Sungai Labu,6/21/2020,0.0,0.02,2.92,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,16.2,0.0,6.44
3752,Sungai Labu,6/22/2020,0.0,0.01,3.17,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.05,0.0,6.42
3753,Sungai Labu,6/23/2020,0.0,0.01,2.92,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.0,0.0,4.47,0.0,6.49
3754,Sungai Labu,6/24/2020,0.0,0.01,2.75,0.0,0.0,0.05,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.45,0.0,6.43
3755,Sungai Labu,6/25/2020,0.0,0.02,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,5.13,0.0,6.5
