,wtp,Date,Alkalinity,Aluminium_avg,Ammonia_avg,Color_avg,Chlorine_avg,E.coli_avg,Iron_avg,Fluoride_avg,FRChlorine_avg,flow_rate_avg,Manganese_avg,Odor_avg,Taste_avg,Total_coliform_avg,True Color,Turbidity_avg,Weather_avg,pH_avg
166,Ampang Intake,6/23/2022,,0.07,0.06,383.54,0.0,0.0,0.21,0.0,0.0,861.33,0.0,0.0,0.0,0.0,,76.81,0.0,6.49
167,Ampang Intake,6/24/2022,,0.1,0.25,1028.96,0.0,0.0,0.13,0.0,0.0,796.75,0.0,0.0,0.0,0.0,,206.47,0.0,6.45
168,Ampang Intake,6/25/2022,,0.07,0.14,121.25,0.0,0.0,0.19,0.0,0.0,931.08,0.0,0.0,0.0,0.0,,24.5,0.0,6.43
169,Ampang Intake,6/26/2022,,0.06,0.17,92.92,0.0,0.0,0.11,0.0,0.0,883.83,0.0,0.0,0.0,0.0,,18.68,0.0,6.43
170,Ampang Intake,6/27/2022,,0.04,0.05,89.17,0.0,0.0,0.04,0.0,0.0,850.75,0.0,0.0,0.0,0.0,,18.14,0.0,6.47
171,Ampang Intake,6/28/2022,,0.01,0.08,76.25,0.0,0.0,0.47,0.0,0.0,864.08,0.0,0.0,0.0,0.0,,15.32,0.0,6.44
172,Ampang Intake,6/29/2022,,0.01,0.06,682.71,0.0,0.0,0.25,0.0,0.0,861.0,0.0,0.0,0.0,0.0,,137.0,0.0,6.4
173,Ampang Intake,6/3/2022,,0.06,0.05,172.5,0.0,0.0,0.07,0.0,0.0,876.0,0.0,0.0,0.0,0.0,,34.86,0.0,6.47
174,Ampang Intake,6/30/2022,,0.02,0.54,481.71,0.0,0.0,0.39,0.0,0.0,855.5,0.0,0.0,0.0,0.0,,96.27,0.0,6.38
175,Ampang Intake,6/4/2022,,0.02,0.17,360.83,0.0,0.0,0.11,0.0,0.0,838.17,0.0,0.0,0.0,0.0,,72.33,0.0,6.42
176,Ampang Intake,6/5/2022,,0.1,0.33,313.13,0.0,0.0,0.22,0.0,0.0,824.25,0.0,0.0,0.0,0.0,,62.95,0.0,6.46
177,Ampang Intake,6/6/2022,,0.02,0.12,77.29,0.0,0.0,0.27,0.0,0.0,892.5,0.0,0.0,0.0,0.0,,15.76,0.0,6.41
178,Ampang Intake,6/7/2022,,0.02,0.14,73.54,0.0,0.0,0.23,0.0,0.0,879.5,0.0,0.0,0.0,0.0,,14.97,0.0,6.42
179,Ampang Intake,6/8/2022,,0.01,0.29,117.5,0.0,0.0,0.33,0.0,0.0,864.0,0.0,0.0,0.0,0.0,,23.91,0.0,6.46
180,Ampang Intake,6/9/2022,,0.11,0.42,218.13,0.0,0.0,0.4,0.0,0.0,861.92,0.0,0.0,0.0,0.0,,43.96,0.0,6.38
181,Ampang Intake,7/1/2022,,0.06,0.39,269.58,0.0,0.0,0.24,0.0,0.0,869.75,0.0,0.0,0.0,0.0,,54.05,0.0,6.39
182,Ampang Intake,7/10/2022,,0.1,0.1,48.96,0.0,0.0,0.1,0.0,0.0,874.0,0.0,0.0,0.0,0.0,,10.05,0.0,6.45
183,Ampang Intake,7/11/2022,,0.04,0.42,146.88,0.0,0.0,0.88,0.0,0.0,908.42,0.0,0.0,0.0,0.0,,29.87,0.0,6.44
184,Ampang Intake,7/12/2022,,0.06,0.1,2275.21,0.0,0.0,0.09,0.0,0.0,763.1,0.0,0.0,0.0,0.0,,455.17,0.0,6.47
185,Ampang Intake,7/13/2022,,0.1,0.29,101.88,0.0,0.0,0.28,0.0,0.0,895.92,0.0,0.0,0.0,0.0,,20.55,0.0,6.46
186,Ampang Intake,7/14/2022,,0.02,0.17,80.21,0.0,0.0,0.26,0.0,0.0,927.17,0.0,0.0,0.0,0.0,,16.23,0.0,6.34
187,Ampang Intake,7/15/2022,,0.06,0.14,63.13,0.0,0.0,0.12,0.0,0.0,840.08,0.0,0.0,0.0,0.0,,13.1,0.0,6.38
188,Ampang Intake,7/16/2022,,0.04,0.06,71.25,0.0,0.0,0.05,0.0,0.0,821.33,0.0,0.0,0.0,0.0,,14.29,0.0,6.25
189,Ampang Intake,7/17/2022,,0.02,0.03,49.17,0.0,0.0,0.28,0.0,0.0,870.92,0.0,0.0,0.0,0.0,,10.13,0.0,6.39
190,Ampang Intake,7/18/2022,,0.08,0.13,440.63,0.0,0.0,0.09,0.0,0.0,884.42,0.0,0.0,0.0,0.0,,88.3,0.0,6.46
191,Ampang Intake,7/19/2022,,0.04,0.21,139.38,0.0,0.0,0.07,0.0,0.0,907.33,0.0,0.0,0.0,0.0,,28.18,0.0,6.42
192,Ampang Intake,7/2/2022,,0.01,0.31,202.5,0.0,0.0,0.31,0.0,0.0,874.83,0.0,0.0,0.0,0.0,,40.93,0.0,6.36
193,Ampang Intake,7/20/2022,,0.06,0.06,68.33,0.0,0.0,0.08,0.0,0.0,916.0,0.0,0.0,0.0,0.0,,13.92,0.0,6.39
194,Ampang Intake,7/21/2022,,0.05,0.05,705.29,0.0,0.0,0.08,0.0,0.0,901.5,0.0,0.0,0.0,0.0,,138.77,0.0,6.32
195,Ampang Intake,7/22/2022,,0.13,0.08,812.5,0.0,0.0,0.13,0.0,0.0,860.67,0.0,0.0,0.0,0.0,,162.62,0.0,6.32
196,Ampang Intake,7/23/2022,,0.09,0.3,387.88,0.0,0.0,0.22,0.0,0.0,877.92,0.0,0.0,0.0,0.0,,77.6,0.0,6.38
197,Ampang Intake,7/24/2022,,0.05,0.1,668.96,0.0,0.0,0.18,0.0,0.0,766.67,0.0,0.0,0.0,0.0,,133.86,0.0,6.45
198,Ampang Intake,7/25/2022,,0.06,0.07,497.71,0.0,0.0,0.08,0.0,0.0,906.58,0.0,0.0,0.0,0.0,,99.53,0.0,6.43
199,Ampang Intake,7/26/2022,,0.09,0.2,120.71,0.0,0.0,0.11,0.0,0.0,952.25,0.0,0.0,0.0,0.0,,25.74,0.0,6.43
200,Ampang Intake,7/27/2022,,0.08,0.26,76.21,0.0,0.0,0.31,0.0,0.0,947.33,0.0,0.0,0.0,0.0,,16.15,0.0,6.47
201,Ampang Intake,7/3/2022,,0.04,0.01,139.38,0.0,0.0,0.02,0.0,0.0,871.5,0.0,0.0,0.0,0.0,,28.27,0.0,6.46
202,Ampang Intake,7/4/2022,,0.09,0.17,192.92,0.0,0.0,0.17,0.0,0.0,870.75,0.0,0.0,0.0,0.0,,38.81,0.0,6.36
203,Ampang Intake,7/5/2022,,0.1,0.17,132.92,0.0,0.0,0.17,0.0,0.0,897.33,0.0,0.0,0.0,0.0,,26.83,0.0,6.4
204,Ampang Intake,7/6/2022,,0.02,0.22,111.04,0.0,0.0,0.29,0.0,0.0,871.17,0.0,0.0,0.0,0.0,,22.45,0.0,6.49
205,Ampang Intake,7/7/2022,,0.05,0.23,285.21,0.0,0.0,0.22,0.0,0.0,749.08,0.0,0.0,0.0,0.0,,57.54,0.0,6.39
206,Ampang Intake,7/8/2022,,0.02,0.1,81.67,0.0,0.0,0.31,0.0,0.0,796.67,0.0,0.0,0.0,0.0,,16.56,0.0,6.4
207,Ampang Intake,7/9/2022,,0.02,0.06,58.75,0.0,0.0,0.28,0.0,0.0,842.67,0.0,0.0,0.0,0.0,,11.93,0.0,6.48
208,Batang Kali,1/1/2022,,0.0,0.09,0.0,0.0,0.0,0.19,0.0,0.0,477.25,0.04,0.0,0.0,0.0,,61.35,0.0,6.92
209,Batang Kali,1/10/2022,,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.0,448.08,0.02,0.0,0.0,0.0,,3.92,0.0,6.78
210,Batang Kali,1/11/2022,,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,474.21,0.01,0.0,0.0,0.0,,3.65,0.0,6.8
211,Batang Kali,1/12/2022,,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,463.92,0.01,0.0,0.0,0.0,,3.88,0.0,6.79
212,Batang Kali,1/13/2022,,0.0,0.08,0.0,0.0,0.0,0.13,0.0,0.0,500.08,0.01,0.0,0.0,0.0,,3.52,0.0,6.81
213,Batang Kali,1/14/2022,,0.0,0.09,0.0,0.0,0.0,0.13,0.0,0.0,469.58,0.0,0.0,0.0,0.0,,3.37,0.0,6.86
214,Batang Kali,1/15/2022,,0.0,0.06,0.0,0.0,0.0,0.12,0.0,0.0,471.5,0.01,0.0,0.0,0.0,,4.09,0.0,6.86
215,Batang Kali,1/16/2022,,0.0,0.1,0.0,0.0,0.0,0.13,0.0,0.0,471.92,0.03,0.0,0.0,0.0,,4.57,0.0,6.83
216,Batang Kali,1/17/2022,,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,506.67,0.01,0.0,0.0,0.0,,3.82,0.0,6.74
217,Batang Kali,1/18/2022,,0.0,0.09,0.0,0.0,0.0,0.14,0.0,0.0,483.63,0.04,0.0,0.0,0.0,,4.5,0.0,6.87
218,Batang Kali,1/19/2022,,0.0,0.1,0.08,0.0,0.0,0.12,0.0,0.0,476.13,0.02,0.0,0.0,0.0,,5.39,0.0,6.8
219,Batang Kali,1/2/2022,,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,482.96,0.03,0.0,0.0,0.0,,24.31,0.0,6.91
220,Batang Kali,1/20/2022,,0.0,0.09,0.0,0.0,0.0,0.15,0.0,0.0,474.92,0.01,0.0,0.0,0.0,,4.98,0.0,6.83
221,Batang Kali,1/21/2022,,0.0,0.1,0.0,0.0,0.0,0.14,0.0,0.0,489.58,0.02,0.0,0.0,0.0,,3.88,0.0,6.77
222,Batang Kali,1/22/2022,,0.0,0.16,0.0,0.0,0.0,0.14,0.0,0.0,476.13,0.01,0.0,0.0,0.0,,2.95,0.0,6.76
223,Batang Kali,1/23/2022,,0.0,0.08,2.29,0.0,0.0,0.16,0.0,0.0,471.08,0.07,0.0,0.0,0.0,,165.22,0.0,6.84
224,Batang Kali,1/24/2022,,0.0,0.1,1.96,0.0,0.0,0.22,0.0,0.0,464.54,0.05,0.0,0.0,0.0,,36.66,0.0,6.86
225,Batang Kali,1/25/2022,,0.0,0.1,0.04,0.0,0.0,0.18,0.0,0.0,485.5,0.02,0.0,0.0,0.0,,11.65,0.0,6.81
226,Batang Kali,1/26/2022,,0.0,0.09,0.0,0.0,0.0,0.16,0.0,0.0,509.54,0.02,0.0,0.0,0.0,,10.67,0.0,6.8
227,Batang Kali,1/27/2022,,0.0,0.01,0.0,0.0,0.0,0.22,0.0,0.0,483.38,0.02,0.0,0.0,0.0,,7.5,0.0,6.84
228,Batang Kali,1/28/2022,,0.0,0.0,2.33,0.0,0.0,0.18,0.0,0.0,468.38,0.01,0.0,0.0,0.0,,40.94,0.0,6.73
229,Batang Kali,1/29/2022,,0.0,0.57,53.42,0.0,0.0,0.32,0.0,0.0,475.33,0.03,0.0,0.0,0.0,,417.08,0.0,6.69
230,Batang Kali,1/3/2022,,0.0,0.12,0.79,0.0,0.0,0.25,0.0,0.0,486.21,0.02,0.0,0.0,0.0,,34.61,0.0,6.89
231,Batang Kali,1/30/2022,,0.0,0.0,0.67,0.0,0.0,0.29,0.0,0.0,489.88,0.07,0.0,0.0,0.0,,40.57,0.0,6.75
232,Batang Kali,1/31/2022,,0.0,0.0,0.04,0.0,0.0,0.12,0.0,0.0,480.54,0.02,0.0,0.0,0.0,,11.87,0.0,6.81
233,Batang Kali,1/4/2022,,0.0,0.09,0.04,0.0,0.0,0.17,0.0,0.0,484.42,0.03,0.0,0.0,0.0,,12.02,0.0,6.89
234,Batang Kali,1/5/2022,,0.0,0.09,0.29,0.0,0.0,0.2,0.0,0.0,647.58,0.08,0.0,0.0,0.0,,32.46,0.0,6.86
235,Batang Kali,1/6/2022,,0.0,0.08,0.0,0.0,0.0,0.19,0.0,0.0,471.83,0.01,0.0,0.0,0.0,,8.45,0.0,6.91
236,Batang Kali,1/7/2022,,0.0,0.09,0.0,0.0,0.0,0.18,0.0,0.0,508.33,0.02,0.0,0.0,0.0,,10.8,0.0,6.83
237,Batang Kali,1/8/2022,,0.0,0.09,0.0,0.0,0.0,0.15,0.0,0.0,452.67,0.01,0.0,0.0,0.0,,4.84,0.0,6.79
238,Batang Kali,1/9/2022,,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,457.96,0.02,0.0,0.0,0.0,,8.66,0.0,6.85
239,Batang Kali,2/1/2022,,0.0,0.19,0.0,0.0,0.0,0.16,0.0,0.0,494.71,0.02,0.0,0.0,0.0,,5.67,0.0,6.76
240,Batang Kali,2/10/2022,,0.0,0.13,0.0,0.0,0.0,0.17,0.0,0.0,469.42,0.01,0.0,0.0,0.0,,3.51,0.0,6.86
241,Batang Kali,2/11/2022,,0.0,0.15,0.0,0.0,0.0,0.2,0.0,0.0,457.04,0.01,0.0,0.0,0.0,,3.03,0.0,6.84
242,Batang Kali,2/12/2022,,0.0,0.09,0.0,0.0,0.0,0.19,0.0,0.0,474.46,0.02,0.0,0.0,0.0,,19.76,0.0,6.82
243,Batang Kali,2/13/2022,,0.0,0.39,0.0,0.0,0.0,0.39,0.0,0.0,461.79,0.1,0.0,0.0,0.0,,58.78,0.0,6.88
244,Batang Kali,2/14/2022,,0.0,0.37,0.0,0.0,0.0,0.19,0.0,0.0,468.29,0.06,0.0,0.0,0.0,,44.16,0.0,6.81
245,Batang Kali,2/15/2022,,0.0,0.31,0.0,0.0,0.0,0.27,0.0,0.0,470.79,0.06,0.0,0.0,0.0,,21.99,0.0,6.84
246,Batang Kali,2/16/2022,,0.0,0.3,0.0,0.0,0.0,0.17,0.0,0.0,509.68,0.02,0.0,0.0,0.0,,440.09,0.0,6.75
247,Batang Kali,2/17/2022,,0.0,0.78,0.0,0.0,0.0,0.41,0.0,0.0,462.57,0.27,0.0,0.0,0.0,,300.51,0.0,6.78
248,Batang Kali,2/18/2022,,0.0,0.42,0.0,0.0,0.0,0.19,0.0,0.0,465.33,0.03,0.0,0.0,0.0,,10.89,0.0,6.86
249,Batang Kali,2/19/2022,,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,474.0,0.02,0.0,0.0,0.0,,8.53,0.0,6.71
250,Batang Kali,2/2/2022,,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,490.17,0.01,0.0,0.0,0.0,,3.46,0.0,6.77
251,Batang Kali,2/20/2022,,0.0,0.12,0.0,0.0,0.0,0.2,0.0,0.0,450.13,0.02,0.0,0.0,0.0,,10.99,0.0,6.76
252,Batang Kali,2/21/2022,,0.0,0.0,2.13,0.0,0.0,0.2,0.0,0.0,453.88,0.05,0.0,0.0,0.0,,104.69,0.0,6.83
253,Batang Kali,2/22/2022,,0.0,1.25,0.0,0.0,0.0,0.4,0.0,0.0,464.13,0.32,0.0,0.0,0.0,,85.69,0.0,6.81
254,Batang Kali,2/23/2022,,0.0,0.16,0.0,0.0,0.0,0.19,0.0,0.0,470.0,0.06,0.0,0.0,0.0,,27.46,0.0,6.81
255,Batang Kali,2/24/2022,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,485.21,0.02,0.0,0.0,0.0,,9.95,0.0,6.8
256,Batang Kali,2/25/2022,,0.0,0.05,5.46,0.0,0.0,0.31,0.0,0.0,476.54,0.03,0.0,0.0,0.0,,17.05,0.0,6.85
257,Batang Kali,2/26/2022,,0.0,0.11,2.5,0.0,0.0,0.3,0.0,0.0,473.5,0.03,0.0,0.0,0.0,,16.77,0.0,6.76
258,Batang Kali,2/27/2022,,0.0,0.14,0.0,0.0,0.0,0.21,0.0,0.0,473.63,0.04,0.0,0.0,0.0,,7.48,0.0,6.81
259,Batang Kali,2/28/2022,,0.0,0.12,7.96,0.0,0.0,0.23,0.0,0.0,475.79,0.03,0.0,0.0,0.0,,7.81,0.0,6.76
260,Batang Kali,2/3/2022,,0.0,0.12,0.0,0.0,0.0,0.18,0.0,0.0,512.25,0.02,0.0,0.0,0.0,,10.17,0.0,6.81
261,Batang Kali,2/4/2022,,0.0,0.31,0.0,0.0,0.0,0.17,0.0,0.0,509.46,0.02,0.0,0.0,0.0,,11.63,0.0,6.77
262,Batang Kali,2/5/2022,,0.0,0.3,0.17,0.0,0.0,0.16,0.0,0.0,506.96,0.01,0.0,0.0,0.0,,4.01,0.0,6.74
263,Batang Kali,2/6/2022,,0.0,0.19,0.21,0.0,0.0,0.14,0.0,0.0,493.38,0.0,0.0,0.0,0.0,,3.88,0.0,6.81
264,Batang Kali,2/7/2022,,0.0,0.25,0.0,0.0,0.0,0.16,0.0,0.0,499.0,0.01,0.0,0.0,0.0,,10.43,0.0,6.82
265,Batang Kali,2/8/2022,,0.0,0.72,0.0,0.0,0.0,0.24,0.0,0.0,489.71,0.07,0.0,0.0,0.0,,15.39,0.0,6.86
266,Batang Kali,2/9/2022,,0.0,0.14,0.0,0.0,0.0,0.19,0.0,0.0,500.08,0.0,0.0,0.0,0.0,,3.56,0.0,6.91
267,Batang Kali,3/1/2022,,0.0,0.12,1.46,0.0,0.0,0.3,0.0,0.0,315.83,0.07,0.0,0.0,0.0,,32.1,0.0,6.72
268,Batang Kali,3/10/2022,,0.0,0.67,0.0,0.0,0.0,0.37,0.0,0.0,490.36,0.11,0.0,0.0,0.0,,44.58,0.0,6.74
269,Batang Kali,3/11/2022,,0.0,0.0,0.08,0.0,0.0,0.28,0.0,0.0,499.0,0.03,0.0,0.0,0.0,,23.53,0.0,6.71
270,Batang Kali,3/12/2022,,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,444.17,0.05,0.0,0.0,0.0,,19.4,0.0,6.76
271,Batang Kali,3/13/2022,,0.0,0.0,0.13,0.0,0.0,0.24,0.0,0.0,461.88,0.01,0.0,0.0,0.0,,56.36,0.0,6.77
272,Batang Kali,3/14/2022,,0.0,0.37,0.42,0.0,0.0,0.44,0.0,0.0,470.08,0.06,0.0,0.0,0.0,,42.07,0.0,6.69
273,Batang Kali,3/15/2022,,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,635.96,0.06,0.0,0.0,0.0,,45.74,0.0,6.83
274,Batang Kali,3/16/2022,,0.0,0.4,0.0,0.0,0.0,0.49,0.0,0.0,491.33,0.08,0.0,0.0,0.0,,48.36,0.0,6.79
275,Batang Kali,3/17/2022,,0.0,0.87,0.58,0.0,0.0,0.38,0.0,0.0,447.84,0.13,0.0,0.0,0.0,,735.13,0.0,6.75
276,Batang Kali,3/18/2022,,0.0,1.05,0.0,0.0,0.0,0.41,0.0,0.0,471.25,0.12,0.0,0.0,0.0,,68.95,0.0,6.81
277,Batang Kali,3/19/2022,,0.0,0.07,0.0,0.0,0.0,0.22,0.0,0.0,460.88,0.03,0.0,0.0,0.0,,21.63,0.0,6.89
278,Batang Kali,3/2/2022,,0.0,1.34,20.63,0.0,0.0,0.82,0.0,0.0,393.86,0.32,0.0,0.0,0.0,,265.05,0.0,6.91
279,Batang Kali,3/20/2022,,0.0,0.06,0.04,0.0,0.0,0.16,0.0,0.0,460.92,0.02,0.0,0.0,0.0,,11.0,0.0,6.92
280,Batang Kali,3/21/2022,,0.0,0.09,0.0,0.0,0.0,0.17,0.0,0.0,456.67,0.02,0.0,0.0,0.0,,8.62,0.0,6.89
281,Batang Kali,3/22/2022,,0.0,0.1,0.0,0.0,0.0,0.17,0.0,0.0,497.0,0.02,0.0,0.0,0.0,,11.31,0.0,6.87
282,Batang Kali,3/23/2022,,0.0,0.16,0.0,0.0,0.0,0.18,0.0,0.0,462.21,0.01,0.0,0.0,0.0,,6.38,0.0,6.89
283,Batang Kali,3/24/2022,,0.0,0.09,0.0,0.0,0.0,0.28,0.0,0.0,462.04,0.05,0.0,0.0,0.0,,26.41,0.0,6.84
284,Batang Kali,3/25/2022,,0.0,0.1,0.0,0.0,0.0,0.17,0.0,0.0,491.38,0.04,0.0,0.0,0.0,,34.73,0.0,6.83
285,Batang Kali,3/26/2022,,0.0,0.1,0.0,0.0,0.0,0.21,0.0,0.0,461.58,0.02,0.0,0.0,0.0,,10.65,0.0,6.73
286,Batang Kali,3/27/2022,,0.0,0.1,0.0,0.0,0.0,0.19,0.0,0.0,470.08,0.01,0.0,0.0,0.0,,9.14,0.0,6.72
287,Batang Kali,3/28/2022,,0.0,0.1,5.0,0.0,0.0,0.29,0.0,0.0,499.58,0.06,0.0,0.0,0.0,,87.27,0.0,6.72
288,Batang Kali,3/29/2022,,0.0,0.6,0.0,0.0,0.0,0.22,0.0,0.0,471.96,0.05,0.0,0.0,0.0,,17.61,0.0,6.75
289,Batang Kali,3/3/2022,,0.0,0.41,3.83,0.0,0.0,0.32,0.0,0.0,447.63,0.07,0.0,0.0,0.0,,105.98,0.0,6.81
290,Batang Kali,3/30/2022,,0.0,0.1,7.42,0.0,0.0,0.21,0.0,0.0,481.04,0.08,0.0,0.0,0.0,,55.98,0.0,6.75
291,Batang Kali,3/31/2022,,0.0,0.38,0.0,0.0,0.0,0.25,0.0,0.0,467.58,0.04,0.0,0.0,0.0,,19.55,0.0,6.75
292,Batang Kali,3/4/2022,,0.0,0.57,5.58,0.0,0.0,0.32,0.0,0.0,473.63,0.09,0.0,0.0,0.0,,65.18,0.0,6.87
293,Batang Kali,3/5/2022,,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,463.83,0.13,0.0,0.0,0.0,,82.6,0.0,6.8
294,Batang Kali,3/6/2022,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,466.92,0.04,0.0,0.0,0.0,,42.44,0.0,6.83
295,Batang Kali,3/7/2022,,0.0,0.28,7.13,0.0,0.0,0.31,0.0,0.0,453.4,0.1,0.0,0.0,0.0,,380.85,0.0,6.79
296,Batang Kali,3/8/2022,,0.0,0.09,0.0,0.0,0.0,0.21,0.0,0.0,461.58,0.02,0.0,0.0,0.0,,17.43,0.0,6.79
297,Batang Kali,3/9/2022,,0.0,0.11,0.38,0.0,0.0,0.16,0.0,0.0,447.0,0.02,0.0,0.0,0.0,,25.41,0.0,6.79
298,Batang Kali,4/1/2022,,0.0,0.21,12.79,0.0,0.0,0.29,0.0,0.0,449.17,0.06,0.0,0.0,0.0,,70.73,0.0,6.77
299,Batang Kali,4/10/2022,,0.0,0.35,5.63,0.0,0.0,0.17,0.0,0.0,474.17,0.03,0.0,0.0,0.0,,9.06,0.0,6.85
300,Batang Kali,4/11/2022,,0.0,0.15,3.13,0.0,0.0,0.42,0.0,0.0,484.17,0.05,0.0,0.0,0.0,,114.03,0.0,6.83
301,Batang Kali,4/12/2022,,0.0,0.4,4.83,0.0,0.0,0.23,0.0,0.0,461.79,0.04,0.0,0.0,0.0,,15.17,0.0,6.88
302,Batang Kali,4/13/2022,,0.21,0.0,4.67,0.0,0.0,0.22,0.0,0.0,496.75,0.02,0.0,0.0,0.0,,9.08,0.0,6.88
303,Batang Kali,4/14/2022,,0.0,0.18,5.54,0.0,0.0,0.24,0.0,0.0,465.25,0.03,0.0,0.0,0.0,,13.34,0.0,6.84
304,Batang Kali,4/15/2022,,0.0,0.14,7.75,0.0,0.0,0.18,0.0,0.0,455.54,0.05,0.0,0.0,0.0,,27.94,0.0,6.85
305,Batang Kali,4/16/2022,,0.0,0.42,7.25,0.0,0.0,0.18,0.0,0.0,465.75,0.04,0.0,0.0,0.0,,12.2,0.0,6.82
306,Batang Kali,4/17/2022,,0.0,0.19,8.42,0.0,0.0,0.32,0.0,0.0,459.92,0.02,0.0,0.0,0.0,,32.17,0.0,6.76
307,Batang Kali,4/18/2022,,0.0,0.19,5.71,0.0,0.0,0.17,0.0,0.0,469.79,0.02,0.0,0.0,0.0,,8.99,0.0,6.8
308,Batang Kali,4/19/2022,,0.0,0.15,8.04,0.0,0.0,0.24,0.0,0.0,461.33,0.03,0.0,0.0,0.0,,52.68,0.0,6.84
309,Batang Kali,4/2/2022,,0.0,0.33,1.88,0.0,0.0,0.3,0.0,0.0,461.96,0.04,0.0,0.0,0.0,,15.47,0.0,6.85
310,Batang Kali,4/20/2022,,0.0,0.39,9.58,0.0,0.0,0.37,0.0,0.0,475.54,0.09,0.0,0.0,0.0,,49.66,0.0,6.85
311,Batang Kali,4/21/2022,,0.0,0.38,5.21,0.0,0.0,0.32,0.0,0.0,501.83,0.04,0.0,0.0,0.0,,11.89,0.0,6.93
312,Batang Kali,4/22/2022,,0.0,0.18,6.5,0.0,0.0,0.25,0.0,0.0,476.71,0.04,0.0,0.0,0.0,,50.69,0.0,6.9
313,Batang Kali,4/23/2022,,0.0,0.41,13.13,0.0,0.0,0.32,0.0,0.0,468.67,0.05,0.0,0.0,0.0,,27.21,0.0,6.7
314,Batang Kali,4/24/2022,,0.0,0.29,12.79,0.0,0.0,0.52,0.0,0.0,464.38,0.07,0.0,0.0,0.0,,34.98,0.0,6.71
315,Batang Kali,4/25/2022,,0.0,0.44,8.79,0.0,0.0,0.31,0.0,0.0,464.96,0.05,0.0,0.0,0.0,,17.91,0.0,6.87
316,Batang Kali,4/26/2022,,0.0,0.19,5.17,0.0,0.0,0.24,0.0,0.0,522.29,0.04,0.0,0.0,0.0,,9.73,0.0,6.86
317,Batang Kali,4/27/2022,,0.0,0.15,14.29,0.0,0.0,0.25,0.0,0.0,462.63,0.04,0.0,0.0,0.0,,96.63,0.0,6.76
318,Batang Kali,4/28/2022,,0.0,0.41,3.25,0.0,0.0,0.27,0.0,0.0,467.79,0.07,0.0,0.0,0.0,,22.19,0.0,6.83
319,Batang Kali,4/29/2022,,0.0,0.64,4.83,0.0,0.0,0.26,0.0,0.0,480.0,0.05,0.0,0.0,0.0,,14.31,0.0,6.95
320,Batang Kali,4/3/2022,,0.0,0.22,15.88,0.0,0.0,0.24,0.0,0.0,438.25,0.07,0.0,0.0,0.0,,139.52,0.0,6.86
321,Batang Kali,4/30/2022,,0.0,0.1,0.0,0.0,0.0,0.09,0.0,0.0,471.71,0.02,0.0,0.0,0.0,,6.18,0.0,6.86
322,Batang Kali,4/4/2022,,0.0,0.63,15.42,0.0,0.0,0.4,0.0,0.0,501.33,0.09,0.0,0.0,0.0,,55.94,0.0,6.84
323,Batang Kali,4/5/2022,,0.0,0.38,15.92,0.0,0.0,0.31,0.0,0.0,457.25,0.07,0.0,0.0,0.0,,107.55,0.0,6.86
324,Batang Kali,4/6/2022,,0.0,0.32,10.5,0.0,0.0,0.29,0.0,0.0,460.04,0.05,0.0,0.0,0.0,,31.45,0.0,6.84
325,Batang Kali,4/7/2022,,0.0,0.02,8.67,0.0,0.0,0.19,0.0,0.0,466.78,0.07,0.0,0.0,0.0,,57.42,0.0,6.8
326,Batang Kali,4/8/2022,,0.0,0.25,5.96,0.0,0.0,0.17,0.0,0.0,481.54,0.02,0.0,0.0,0.0,,9.62,0.0,6.84
327,Batang Kali,4/9/2022,,0.0,0.21,9.92,0.0,0.0,0.25,0.0,0.0,495.75,0.04,0.0,0.0,0.0,,36.72,0.0,6.92
328,Batang Kali,5/1/2022,,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,490.5,0.03,0.0,0.0,0.0,,15.69,0.0,6.96
329,Batang Kali,5/10/2022,,0.0,0.06,13.17,0.0,0.0,0.15,0.0,0.0,481.96,0.0,0.0,0.0,0.0,,94.28,0.0,6.86
330,Batang Kali,5/11/2022,,0.0,0.12,1.76,0.0,0.0,0.44,0.0,0.0,491.67,0.03,0.0,0.0,0.0,,251.73,0.0,6.81
331,Batang Kali,5/12/2022,,0.0,0.17,0.0,0.0,0.0,0.17,0.0,0.0,454.21,0.02,0.0,0.0,0.0,,24.99,0.0,6.9
332,Batang Kali,5/13/2022,,0.0,0.15,0.0,0.0,0.0,0.18,0.0,0.0,476.83,0.02,0.0,0.0,0.0,,9.61,0.0,6.93
333,Batang Kali,5/14/2022,,0.0,0.15,0.0,0.0,0.0,0.26,0.0,0.0,465.13,0.07,0.0,0.0,0.0,,142.52,0.0,6.87
