,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Hydrated_Lime_T
263,Ampang Intake,6.27,2021-07-24,17.21,84.79,0.24,0.29,0.0,8.09,0.0,,,1.76,3.17,0.0,,,6.36,1.76,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.120000000000001
264,Ampang Intake,6.52,2021-07-25,41.55,208.13,0.08,0.19,0.0,8.18,0.0,,,1.68,0.28,0.0,,,7.14,1.67,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.809999999999999
265,Ampang Intake,6.47,2021-07-26,12.3,61.67,0.09,0.25,0.0,7.88,0.0,,,1.79,0.3,0.0,,,6.46,2.03,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.49
266,Ampang Intake,6.53,2021-07-27,11.57,58.13,0.11,0.0,0.0,8.1,0.0,,,1.79,0.28,0.0,,,6.55,1.93,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.48
267,Ampang Intake,6.54,2021-07-28,9.96,51.25,0.25,0.0,0.0,7.8,0.0,,,1.86,0.3,0.0,,,6.42,1.85,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,8.27
268,Ampang Intake,6.58,2021-07-29,9.53,47.92,0.09,0.02,0.0,7.73,0.0,,,36.43,3.18,0.0,,,60.12,1.82,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,61.94
269,Ampang Intake,6.5,2021-07-30,64.29,321.38,0.21,0.11,0.0,10.72,0.0,,,1.98,0.31,0.0,,,8.69,1.84,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,10.53
270,Ampang Intake,6.67,2021-07-31,98.57,492.5,0.38,0.07,0.0,12.61,0.0,,,2.03,0.34,0.0,,,10.78,2.26,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,13.04
271,Sungai Gombak,7.12,2021-07-01,5.56,10.63,0.23,0.0,0.01,10.33,0.1,,,3.32,0.4,0.0,,,0.0,6.87,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,6.87
272,Sungai Gombak,7.21,2021-07-02,2.51,5.21,0.09,0.13,0.0,10.0,0.1,,,3.1,0.34,0.0,,,0.0,6.05,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,6.05
273,Sungai Gombak,7.22,2021-07-03,2.29,5.0,0.12,0.0,0.0,10.0,0.1,,,3.0,0.41,0.0,,,0.0,5.83,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.83
274,Sungai Gombak,7.21,2021-07-04,2.37,5.0,0.11,0.01,0.01,10.0,0.1,,,2.95,0.32,0.0,,,0.0,5.75,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.75
275,Sungai Gombak,7.17,2021-07-05,10.21,15.63,0.21,0.0,0.05,10.33,0.1,,,3.12,0.36,0.0,,,0.0,6.22,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,6.22
276,Sungai Gombak,7.22,2021-07-06,3.15,5.0,0.13,0.0,0.02,10.0,0.1,,,2.77,0.49,0.0,,,0.0,5.82,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.82
277,Sungai Gombak,7.29,2021-07-07,2.45,5.0,0.13,0.11,0.01,10.0,0.1,,,3.13,0.37,0.0,,,0.0,5.98,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.98
278,Sungai Gombak,7.21,2021-07-08,41.51,41.25,0.16,0.0,0.02,11.33,0.1,,,2.98,0.4,0.0,,,0.0,6.25,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,6.25
279,Sungai Gombak,7.1,2021-07-09,30.91,59.38,0.16,0.01,0.02,11.5,0.1,,,2.68,0.36,0.0,,,0.0,5.88,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.88
280,Sungai Gombak,7.11,2021-07-10,16.13,30.83,0.19,0.0,0.0,11.0,0.1,,,2.72,3.16,0.0,,,0.0,5.92,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.92
281,Sungai Gombak,7.08,2021-07-11,53.31,50.42,0.12,0.05,0.02,11.83,0.1,,,2.96,0.4,0.0,,,0.0,6.13,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,6.13
282,Sungai Gombak,6.87,2021-07-12,23.11,40.42,0.5,0.22,0.1,11.5,0.1,,,2.91,0.39,0.0,,,0.0,6.12,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,6.12
283,Sungai Gombak,7.04,2021-07-13,7.24,10.0,0.1,0.04,0.03,10.0,0.1,,,2.9,0.34,0.0,,,0.0,5.63,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.63
284,Sungai Gombak,7.25,2021-07-14,4.62,7.5,0.1,0.01,0.01,10.0,0.1,,,2.92,0.34,0.0,,,0.0,5.71,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.71
285,Sungai Gombak,7.24,2021-07-15,3.52,5.0,0.13,0.09,0.02,10.0,0.1,,,2.85,0.32,0.0,,,0.0,5.37,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.37
286,Sungai Gombak,7.1,2021-07-16,2.63,5.0,0.11,0.07,0.01,10.0,0.1,,,2.96,0.35,0.0,,,0.0,5.65,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.65
287,Sungai Gombak,7.1,2021-07-17,2.41,5.0,0.22,0.02,0.03,10.0,0.1,,,3.03,0.34,0.0,,,0.0,5.65,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.65
288,Sungai Gombak,7.13,2021-07-18,2.15,5.0,0.11,0.27,0.02,10.0,0.1,,,3.0,0.36,0.0,,,0.0,5.94,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.94
289,Sungai Gombak,7.11,2021-07-19,1.89,5.0,0.1,0.1,0.02,10.0,0.1,,,3.1,0.34,0.0,,,0.0,5.63,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.63
290,Sungai Gombak,7.2,2021-07-20,1.65,5.0,0.11,0.09,0.02,10.0,0.1,,,3.01,0.34,0.0,,,0.0,5.6,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.6
291,Sungai Gombak,7.18,2021-07-21,1.5,5.0,0.1,0.0,0.03,10.0,0.1,,,3.1,0.34,0.0,,,0.0,5.61,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.61
292,Sungai Gombak,7.17,2021-07-22,1.51,5.0,0.1,0.01,0.02,10.0,0.1,,,3.05,0.34,0.0,,,0.0,5.67,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.67
293,Sungai Gombak,7.27,2021-07-23,1.65,5.0,0.08,0.05,0.0,10.0,0.1,,,3.02,0.37,0.0,,,0.0,5.77,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.77
294,Sungai Gombak,7.26,2021-07-24,1.62,5.0,0.14,0.0,0.02,10.0,0.1,,,2.83,0.36,0.0,,,0.0,5.91,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.91
295,Sungai Gombak,7.27,2021-07-25,2.55,5.0,0.19,0.0,0.03,10.0,0.1,,,2.65,0.34,0.0,,,0.0,5.58,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.58
296,Sungai Gombak,7.29,2021-07-26,1.87,5.0,0.11,0.11,0.02,10.0,0.1,,,2.64,0.37,0.0,,,0.0,5.65,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.65
297,Sungai Gombak,7.26,2021-07-27,1.65,5.0,0.13,0.03,0.02,10.0,0.1,,,2.64,0.37,0.0,,,0.0,5.61,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.61
298,Sungai Gombak,7.22,2021-07-28,1.66,5.0,0.14,0.0,0.01,10.0,0.1,,,2.6,0.36,0.0,,,0.0,5.8,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.8
299,Sungai Gombak,7.32,2021-07-29,1.79,5.0,0.13,0.15,0.03,10.0,0.1,,,2.75,0.37,0.0,,,0.0,5.05,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.05
300,Sungai Gombak,7.25,2021-07-30,14.96,26.04,0.47,0.0,0.05,10.83,0.1,,,2.64,0.33,0.0,,,0.0,5.81,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.81
301,Sungai Gombak,7.28,2021-07-31,10.48,13.33,0.2,0.04,0.01,11.33,0.1,,,2.75,0.37,0.0,,,0.0,5.69,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,7,3,River,Sg Klang,5.69
302,Ampang Intake,7.39,2021-06-01,22.19,111.88,0.3,0.11,0.0,9.85,0.0,,,1.91,0.32,0.0,,,8.47,2.3,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.77
303,Ampang Intake,7.52,2021-06-02,30.74,152.92,0.29,0.14,0.0,71.91,0.0,,,1.82,0.35,0.0,,,9.37,2.38,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,11.75
304,Ampang Intake,7.02,2021-06-03,21.07,105.0,0.57,0.29,0.0,9.62,0.0,,,1.64,0.29,0.0,,,8.16,1.34,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,9.5
305,Ampang Intake,6.92,2021-06-04,14.04,70.83,0.06,0.06,0.0,9.19,0.0,,,1.78,0.3,0.0,,,7.66,1.35,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,9.01
306,Ampang Intake,7.56,2021-06-05,104.34,520.0,0.25,0.22,0.0,13.03,0.0,,,2.02,0.33,0.0,,,2.49,10.7,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,13.19
307,Ampang Intake,6.62,2021-06-06,32.97,163.75,0.2,0.13,0.0,11.9,0.0,,,2.02,0.36,0.0,,,9.04,2.71,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,11.75
308,Ampang Intake,7.02,2021-06-07,10.93,53.96,0.24,0.0,0.0,10.42,0.0,,,1.75,0.33,0.0,,,7.84,2.53,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.37
309,Ampang Intake,7.34,2021-06-09,17.64,87.92,0.18,0.07,0.0,9.73,0.0,,,1.82,0.3,0.0,,,7.68,2.22,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,9.9
310,Ampang Intake,6.65,2021-06-10,24.63,123.75,0.21,0.08,0.0,10.58,0.0,,,1.8,0.32,0.0,,,7.97,2.36,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.33
311,Ampang Intake,6.84,2021-06-11,13.44,67.29,0.08,0.0,0.0,9.95,0.0,,,1.81,0.34,0.0,,,7.56,2.51,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.07
312,Ampang Intake,7.18,2021-06-12,580.59,2901.88,0.2,0.04,0.0,18.25,0.0,,,2.38,0.39,0.0,,,12.28,3.16,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,15.44
313,Ampang Intake,6.84,2021-06-13,52.56,262.29,0.32,0.24,0.0,12.29,0.0,,,1.76,0.3,0.0,,,8.83,2.36,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,11.19
314,Ampang Intake,6.92,2021-06-14,359.74,1797.08,0.17,0.11,0.0,16.2,0.0,,,1.92,0.34,0.0,,,13.8,2.46,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,16.26
315,Ampang Intake,6.67,2021-06-15,26.75,134.38,0.61,0.24,0.0,10.99,0.0,,,1.67,0.32,0.0,,,9.01,2.11,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,11.12
316,Ampang Intake,6.8,2021-06-16,18.58,92.71,0.37,0.13,0.0,10.25,0.0,,,1.59,0.27,0.0,,,8.31,1.99,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.3
317,Ampang Intake,6.45,2021-06-17,47.17,234.79,0.3,0.11,0.0,11.34,0.0,,,1.72,0.31,0.0,,,8.45,2.37,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.82
318,Ampang Intake,6.63,2021-06-18,26.34,130.0,0.07,0.09,0.0,9.41,0.0,,,1.59,0.3,0.0,,,7.98,2.54,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.52
319,Ampang Intake,7.18,2021-06-19,108.54,542.5,0.3,0.09,0.0,12.47,0.0,,,1.66,0.32,0.0,,,9.0,1.76,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.76
320,Ampang Intake,7.14,2021-06-20,395.74,1977.92,0.16,0.13,0.0,17.45,0.0,,,1.81,0.37,0.0,,,13.31,1.92,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,15.23
321,Ampang Intake,7.55,2021-06-21,47.29,235.63,0.16,0.33,0.0,10.23,0.0,,,1.49,0.31,0.0,,,8.34,1.33,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,9.67
322,Ampang Intake,7.18,2021-06-22,17.47,86.46,0.03,0.12,0.0,8.85,0.0,,,1.54,0.26,0.0,,,7.16,1.56,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,8.72
323,Ampang Intake,7.36,2021-06-23,22.19,110.21,0.26,0.25,0.0,9.53,0.0,,,1.67,0.32,0.0,,,7.75,2.55,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.3
324,Ampang Intake,7.68,2021-06-24,14.99,73.96,0.06,0.16,0.0,8.08,0.0,,,1.51,0.25,0.0,,,7.4,1.78,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,9.18
325,Ampang Intake,7.3,2021-06-25,12.8,63.13,0.11,0.0,0.0,8.08,0.0,,,1.73,0.3,0.0,,,6.86,1.9,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,8.76
326,Ampang Intake,6.92,2021-06-26,38.43,191.67,0.32,0.14,0.0,10.56,0.0,,,1.62,0.29,0.0,,,7.71,1.7,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,9.41
327,Ampang Intake,7.22,2021-06-27,16.82,83.96,0.42,0.09,0.0,9.96,0.0,,,1.56,0.28,0.0,,,7.38,1.32,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,8.7
328,Ampang Intake,7.31,2021-06-28,706.98,3534.38,0.29,0.27,0.0,18.4,0.0,,,1.98,0.31,0.0,,,15.72,1.67,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,17.39
329,Ampang Intake,7.07,2021-06-29,69.18,347.29,0.53,0.35,0.0,11.78,0.0,,,1.69,0.3,0.0,,,9.28,1.47,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,10.75
330,Ampang Intake,6.98,2021-06-30,23.9,120.0,0.1,0.11,0.0,9.72,0.0,,,1.76,0.29,0.0,,,8.08,1.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,9.58
331,Sungai Gombak,6.92,2021-06-01,3.4,5.0,0.09,0.21,0.0,10.0,0.1,,,3.14,0.35,0.0,,,0.0,6.11,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,6.11
332,Sungai Gombak,7.06,2021-06-02,24.31,44.79,0.25,0.12,0.01,10.83,0.1,,,3.25,0.47,0.0,,,0.0,5.93,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,5.93
333,Sungai Gombak,7.05,2021-06-03,81.4,157.5,0.4,0.0,0.34,12.33,0.1,,,2.96,0.5,0.0,,,0.0,6.11,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,6.11
334,Sungai Gombak,7.06,2021-06-04,12.69,22.5,0.18,0.14,0.03,10.0,0.1,,,2.82,0.36,0.0,,,0.0,5.96,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,5.96
335,Sungai Gombak,7.01,2021-06-05,12.25,22.5,0.09,0.26,0.01,10.0,0.1,,,2.89,0.35,0.0,,,0.0,6.01,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,6,2,River,Sg Klang,6.01
