,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Hydrated_Lime_T
1897,Cheras Batu 11,6.61,2021-11-21,271.79,375.17,0.12,0.42,0.12,0.0,0.0,,,3.89,0.31,0.0,0.0,0.0,0.0,9.93,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,68.25,,,0.0,,,,,,,,11,4,River,Sg Langat,9.93
1898,Cheras Batu 11,6.7,2021-11-22,426.83,454.38,0.14,0.35,0.11,0.0,0.0,,,3.49,0.35,0.0,0.0,0.0,0.0,9.48,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,71.5,,,0.0,,,,,,,,11,4,River,Sg Langat,9.48
1899,Cheras Batu 11,6.62,2021-11-23,177.75,259.96,0.14,0.32,0.07,0.0,0.0,,,3.39,0.36,0.0,0.0,0.0,0.0,9.92,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,11,4,River,Sg Langat,9.92
1900,Cheras Batu 11,6.65,2021-11-24,168.29,262.96,0.13,0.41,0.2,0.0,0.0,,,3.87,0.34,0.0,0.0,0.0,0.0,10.03,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,61.75,,,0.0,,,,,,,,11,4,River,Sg Langat,10.03
1901,Cheras Batu 11,6.66,2021-11-25,150.63,281.63,0.13,0.34,0.11,0.0,0.0,,,4.0,0.35,0.0,0.0,0.0,0.0,10.79,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,11,4,River,Sg Langat,10.79
1902,Cheras Batu 11,6.6,2021-11-26,144.42,290.33,0.12,0.37,0.13,0.0,0.0,,,3.46,0.34,0.0,0.0,0.0,0.0,10.49,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,11,4,River,Sg Langat,10.49
1903,Cheras Batu 11,6.64,2021-11-27,181.5,276.58,0.11,0.27,0.1,0.0,0.0,,,3.67,0.31,0.0,0.0,0.0,0.0,9.09,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,11,4,River,Sg Langat,9.09
1904,Cheras Batu 11,6.64,2021-11-28,150.42,265.58,0.18,0.37,0.14,0.0,0.0,,,3.87,0.35,0.0,0.0,0.0,0.0,10.99,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,11,4,River,Sg Langat,10.99
1905,Cheras Batu 11,6.63,2021-11-29,166.17,292.5,0.13,0.42,0.14,0.0,0.0,,,3.5,0.31,0.0,0.0,0.0,0.0,9.44,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,11,4,River,Sg Langat,9.44
1906,Cheras Batu 11,6.69,2021-11-30,306.92,258.08,0.17,0.4,0.15,0.0,0.0,,,3.3,0.31,0.0,0.0,0.0,0.0,10.1,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,65.0,,,0.0,,,,,,,,11,4,River,Sg Langat,10.1
1907,Sungai Langat,6.76,2021-10-01,35.36,28.08,0.74,0.37,0.11,0.0,0.0,,,3.52,0.35,32.48,0.0,0.0,0.0,8.49,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.49
1908,Sungai Langat,6.74,2021-10-02,34.83,23.33,0.65,0.51,0.12,0.0,0.0,,,8.28,0.37,33.51,0.0,0.0,0.0,3.5,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,3.5
1909,Sungai Langat,6.68,2021-10-03,29.1,23.67,0.47,0.32,0.09,0.0,0.0,,,3.43,0.38,32.76,0.0,0.0,0.0,8.45,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.45
1910,Sungai Langat,6.67,2021-10-04,26.39,15.29,0.61,0.3,0.09,0.0,0.0,,,3.46,0.34,32.29,0.0,0.0,0.0,8.25,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.25
1911,Sungai Langat,6.56,2021-10-05,35.64,33.21,0.57,0.44,0.12,0.0,0.0,,,3.52,0.36,32.51,0.0,0.0,0.0,8.55,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.55
1912,Sungai Langat,6.56,2021-10-06,32.89,21.96,0.76,0.26,0.11,0.0,0.0,,,3.44,0.35,32.8,0.0,0.0,0.0,8.4,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.4
1913,Sungai Langat,6.62,2021-10-07,26.01,16.63,0.57,0.3,0.08,0.0,0.0,,,3.46,0.36,32.21,0.0,0.0,0.0,8.29,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.29
1914,Sungai Langat,6.62,2021-10-08,23.64,7.88,0.71,0.38,0.1,0.0,0.0,,,3.54,0.37,32.4,0.0,0.0,0.0,8.46,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.46
1915,Sungai Langat,6.56,2021-10-09,31.28,20.63,0.63,0.41,0.11,0.0,0.0,,,3.46,0.35,32.9,0.0,0.0,0.0,8.15,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.15
1916,Sungai Langat,6.49,2021-10-10,19.32,12.5,0.64,0.25,0.06,0.0,0.0,,,3.53,0.39,33.24,0.0,0.0,0.0,8.31,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.31
1917,Sungai Langat,6.53,2021-10-11,22.14,16.08,0.47,0.26,0.06,0.0,0.0,,,3.46,0.34,32.39,0.0,0.0,0.0,8.04,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.04
1918,Sungai Langat,6.56,2021-10-12,24.02,10.04,0.68,0.38,0.1,0.0,0.0,,,3.25,0.34,32.76,0.0,0.0,0.0,7.3,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,7.3
1919,Sungai Langat,6.54,2021-10-13,36.2,27.25,0.85,0.35,0.1,0.0,0.0,,,3.39,0.34,33.12,0.0,0.0,0.0,7.59,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,7.59
1920,Sungai Langat,6.56,2021-10-14,26.26,17.79,0.46,0.27,0.08,0.0,0.0,,,3.39,0.36,32.36,0.0,0.0,0.0,7.61,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,7.61
1921,Sungai Langat,6.54,2021-10-15,23.06,18.38,0.74,0.26,0.08,0.0,0.0,,,3.45,0.36,32.48,0.0,0.0,0.0,8.37,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.37
1922,Sungai Langat,6.59,2021-10-16,26.8,15.38,0.71,0.22,0.08,0.0,0.0,,,3.48,0.35,32.47,0.0,0.0,0.0,8.41,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.41
1923,Sungai Langat,6.58,2021-10-17,19.42,10.67,0.73,0.25,0.09,0.0,0.0,,,3.56,0.37,33.35,0.0,0.0,0.0,8.41,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.41
1924,Sungai Langat,6.58,2021-10-18,22.71,14.58,0.71,0.21,0.07,0.0,0.0,,,3.53,0.34,32.47,0.0,0.0,0.0,8.53,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.53
1925,Sungai Langat,6.53,2021-10-19,44.16,34.37,0.72,0.37,0.1,0.0,0.0,,,3.56,0.36,32.51,0.0,0.0,0.0,8.48,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.48
1926,Sungai Langat,6.73,2021-10-20,307.15,87.21,0.75,0.43,0.1,0.0,0.0,,,3.55,0.36,45.57,0.0,0.0,0.0,8.37,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.37
1927,Sungai Langat,6.62,2021-10-21,71.95,36.54,0.63,0.35,0.13,0.0,0.0,,,3.6,0.36,35.51,0.0,0.0,0.0,8.53,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.53
1928,Sungai Langat,6.67,2021-10-22,34.29,17.71,0.7,0.35,0.09,0.0,0.0,,,3.51,0.38,32.49,0.0,0.0,0.0,8.66,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.66
1929,Sungai Langat,6.62,2021-10-23,141.6,52.71,0.74,0.33,0.08,0.0,0.0,,,3.57,0.37,34.78,0.0,0.0,0.0,8.49,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.49
1930,Sungai Langat,6.55,2021-10-24,40.32,31.25,0.6,0.4,0.13,0.0,0.0,,,3.56,0.36,32.56,0.0,0.0,0.0,8.57,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.57
1931,Sungai Langat,6.66,2021-10-25,90.27,44.54,0.45,0.33,0.14,0.0,0.0,,,3.5,0.37,33.34,0.0,0.0,0.0,8.23,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.23
1932,Sungai Langat,6.55,2021-10-26,394.4,84.96,0.78,0.5,0.16,0.0,0.0,,,3.44,0.37,40.17,0.0,0.0,0.0,8.41,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.41
1933,Sungai Langat,6.4,2021-10-27,84.76,37.54,0.64,0.33,0.11,0.0,0.0,,,3.5,0.37,33.77,0.0,0.0,0.0,8.37,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.37
1934,Sungai Langat,6.45,2021-10-28,34.61,20.5,0.53,0.29,0.08,0.0,0.0,,,3.53,0.35,32.49,0.0,0.0,0.0,8.4,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.4
1935,Sungai Langat,6.38,2021-10-29,30.5,12.63,0.68,0.37,0.1,0.0,0.0,,,3.58,0.37,32.46,0.0,0.0,0.0,8.28,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.28
1936,Sungai Langat,6.37,2021-10-30,46.35,31.0,0.56,0.33,0.1,0.0,0.0,,,3.5,0.36,32.67,0.0,0.0,0.0,8.33,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.33
1937,Sungai Langat,6.39,2021-10-31,21.63,11.04,0.7,0.26,0.07,0.0,0.0,,,3.63,0.38,33.22,0.0,0.0,0.0,8.61,0.0,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,8.61
1938,Sungai Lolo - Baru,7.28,2021-10-01,2.4,0.0,0.0,0.0,0.0,0.0,0.0,,,4.01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1939,Sungai Lolo - Baru,7.23,2021-10-02,2.38,0.0,0.0,0.0,0.0,0.0,0.0,,,3.98,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1940,Sungai Lolo - Baru,7.27,2021-10-03,2.28,0.0,0.0,0.0,0.0,0.0,0.0,,,3.97,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1941,Sungai Lolo - Baru,7.25,2021-10-04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,,,3.99,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.47,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1942,Sungai Lolo - Baru,7.28,2021-10-05,2.22,0.0,0.0,0.0,0.0,0.0,0.0,,,4.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1943,Sungai Lolo - Baru,7.17,2021-10-06,1.99,0.0,0.0,0.0,0.0,0.0,0.0,,,3.94,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1944,Sungai Lolo - Baru,7.23,2021-10-07,1.87,0.0,0.0,0.0,0.0,0.0,0.0,,,4.03,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1945,Sungai Lolo - Baru,7.23,2021-10-08,1.7,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1946,Sungai Lolo - Baru,7.26,2021-10-09,1.44,0.0,0.0,0.0,0.0,0.0,0.0,,,3.85,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.47,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1947,Sungai Lolo - Baru,7.22,2021-10-10,1.76,0.0,0.0,0.0,0.0,0.0,0.0,,,3.99,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1948,Sungai Lolo - Baru,7.25,2021-10-11,1.81,0.0,0.0,0.0,0.0,0.0,0.0,,,3.94,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1949,Sungai Lolo - Baru,7.26,2021-10-12,1.65,0.0,0.0,0.0,0.0,0.0,0.0,,,3.99,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1950,Sungai Lolo - Baru,7.17,2021-10-13,1.47,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1951,Sungai Lolo - Baru,7.2,2021-10-14,1.79,0.0,0.0,0.0,0.0,0.0,0.0,,,4.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1952,Sungai Lolo - Baru,7.25,2021-10-15,1.71,0.0,0.0,0.0,0.0,0.0,0.0,,,3.99,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1953,Sungai Lolo - Baru,7.21,2021-10-16,1.66,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1954,Sungai Lolo - Baru,7.22,2021-10-17,1.54,0.0,0.0,0.0,0.0,0.0,0.0,,,3.91,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1955,Sungai Lolo - Baru,7.22,2021-10-18,1.65,0.0,0.0,0.0,0.0,0.0,0.0,,,4.07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1956,Sungai Lolo - Baru,7.25,2021-10-19,1.49,0.0,0.0,0.0,0.0,0.0,0.0,,,4.06,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1957,Sungai Lolo - Baru,7.23,2021-10-20,2.58,0.0,0.0,0.0,0.0,0.0,0.0,,,4.08,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1958,Sungai Lolo - Baru,7.24,2021-10-21,2.22,0.0,0.0,0.0,0.0,0.0,0.0,,,4.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1959,Sungai Lolo - Baru,7.23,2021-10-22,1.87,0.0,0.0,0.0,0.0,0.0,0.0,,,4.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1960,Sungai Lolo - Baru,7.24,2021-10-23,1.61,0.0,0.0,0.0,0.0,0.0,0.0,,,4.04,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1961,Sungai Lolo - Baru,7.25,2021-10-24,1.81,0.0,0.0,0.0,0.0,0.0,0.0,,,4.08,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1962,Sungai Lolo - Baru,7.85,2021-10-25,1.71,0.0,0.0,0.0,0.0,0.0,0.0,,,4.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1963,Sungai Lolo - Baru,7.32,2021-10-26,2.26,0.0,0.0,0.0,0.0,0.0,0.0,,,4.01,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1964,Sungai Lolo - Baru,7.37,2021-10-27,2.15,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1965,Sungai Lolo - Baru,7.23,2021-10-28,1.88,0.0,0.0,0.0,0.0,0.0,0.0,,,4.09,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1966,Sungai Lolo - Baru,7.21,2021-10-29,1.76,0.0,0.0,0.0,0.0,0.0,0.0,,,4.07,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1967,Sungai Lolo - Baru,7.22,2021-10-30,1.79,0.0,0.0,0.0,0.0,0.0,0.0,,,4.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1968,Sungai Lolo - Baru,7.21,2021-10-31,1.75,0.0,0.0,0.0,0.0,0.0,0.0,,,4.06,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1969,Sungai Pangsoon,8.15,2021-10-01,2.22,0.0,0.0,0.0,0.0,0.0,0.0,,,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1970,Sungai Pangsoon,8.08,2021-10-02,2.32,0.0,0.0,0.0,0.0,0.0,0.0,,,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1971,Sungai Pangsoon,8.18,2021-10-03,1.73,0.0,0.0,0.0,0.0,0.0,0.0,,,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1972,Sungai Pangsoon,8.22,2021-10-04,1.77,0.0,0.0,0.0,0.0,0.0,0.0,,,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1973,Sungai Pangsoon,8.21,2021-10-05,1.77,0.0,0.0,0.0,0.0,0.0,0.0,,,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1974,Sungai Pangsoon,7.78,2021-10-06,1.76,0.0,0.0,0.0,0.0,0.0,0.0,,,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1975,Sungai Pangsoon,7.49,2021-10-07,1.75,0.0,0.0,0.0,0.0,0.0,0.0,,,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1976,Sungai Pangsoon,7.41,2021-10-08,1.72,0.0,0.0,0.0,0.0,0.0,0.0,,,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1977,Sungai Pangsoon,7.67,2021-10-09,1.83,0.0,0.0,0.0,0.0,0.0,0.0,,,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.55,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1978,Sungai Pangsoon,7.81,2021-10-10,1.9,0.0,0.0,0.0,0.0,0.0,0.0,,,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1979,Sungai Pangsoon,7.77,2021-10-11,1.75,0.0,0.0,0.0,0.0,0.0,0.0,,,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1980,Sungai Pangsoon,7.8,2021-10-12,1.76,0.0,0.0,0.0,0.0,0.0,0.0,,,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1981,Sungai Pangsoon,7.94,2021-10-13,1.88,0.0,0.0,0.0,0.0,0.0,0.0,,,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1982,Sungai Pangsoon,8.0,2021-10-14,1.73,0.0,0.0,0.0,0.0,0.0,0.0,,,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1983,Sungai Pangsoon,8.13,2021-10-15,1.93,0.0,0.0,0.0,0.0,0.0,0.0,,,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1984,Sungai Pangsoon,8.05,2021-10-16,1.67,0.0,0.0,0.0,0.0,0.0,0.0,,,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.53,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1985,Sungai Pangsoon,8.17,2021-10-17,1.83,0.0,0.0,0.0,0.0,0.0,0.0,,,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.52,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1986,Sungai Pangsoon,7.95,2021-10-18,1.92,0.0,0.0,0.0,0.0,0.0,0.0,,,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.51,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
1987,Sungai Pangsoon,8.26,2021-10-19,1.74,0.0,0.0,0.0,0.0,0.0,0.0,,,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,10,4,River,Sg Langat,0.0
