,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Soda_Ash_T,Hydrated_Lime_T
450,Kalumpang,7.1,2021-02-01,1.75,6.96,0.03,0.02,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
451,Kalumpang,7.0,2021-02-02,1.92,6.83,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
452,Kalumpang,7.06,2021-02-03,1.81,7.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
453,Kalumpang,7.04,2021-02-04,1.55,5.63,0.03,0.02,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
454,Kalumpang,7.03,2021-02-05,1.36,5.67,0.02,0.03,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
455,Kalumpang,7.02,2021-02-06,1.52,5.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.44,0.0,0.0,0.0,5.57,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
456,Kalumpang,7.14,2021-02-07,1.46,5.67,0.03,0.46,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
457,Kalumpang,7.1,2021-02-08,1.51,6.46,0.03,0.66,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
458,Kalumpang,7.01,2021-02-09,1.33,7.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
459,Kalumpang,6.88,2021-02-10,50.82,72.0,0.07,0.02,0.08,0.0,0.0,0.0,0.0,3.25,0.45,0.0,0.0,0.0,6.39,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
460,Kalumpang,6.88,2021-02-11,31.9,50.0,0.13,0.04,0.03,0.0,0.0,0.0,0.0,2.94,0.44,0.0,0.0,0.0,5.79,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
461,Kalumpang,7.01,2021-02-12,20.04,25.5,0.15,0.14,0.02,12.75,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
462,Kalumpang,6.9,2021-02-13,37.11,33.92,0.64,0.05,0.25,0.0,0.0,0.0,0.0,2.72,0.42,0.0,0.0,0.0,6.42,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
463,Kalumpang,6.85,2021-02-14,14.36,27.83,0.02,0.03,0.06,0.0,0.0,0.0,0.0,2.86,0.43,0.0,0.0,0.0,5.69,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
464,Kalumpang,7.02,2021-02-15,4.07,10.13,0.06,0.26,0.01,0.0,0.0,0.0,0.0,2.67,0.41,0.0,0.0,0.0,5.31,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
465,Kalumpang,6.98,2021-02-16,4.46,11.29,0.06,0.04,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
466,Kalumpang,7.07,2021-02-17,2.88,7.75,0.04,0.07,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
467,Kalumpang,7.09,2021-02-18,2.22,5.96,0.03,0.08,0.01,0.0,0.0,0.0,0.0,2.5,0.43,0.0,0.0,0.0,6.18,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
468,Kalumpang,7.08,2021-02-19,2.12,6.71,0.02,0.07,0.01,0.0,0.0,0.0,0.0,2.75,0.43,0.0,0.0,0.0,5.57,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
469,Kalumpang,7.07,2021-02-20,2.59,7.17,0.04,0.44,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
470,Kalumpang,7.12,2021-02-21,2.07,7.58,0.03,0.08,0.01,0.0,0.0,0.0,0.0,2.75,0.43,0.0,0.0,0.0,5.57,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
471,Kalumpang,7.16,2021-02-22,2.19,6.29,0.04,0.02,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
472,Kalumpang,7.11,2021-02-23,1.85,8.04,0.04,0.1,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
473,Kalumpang,7.15,2021-02-24,1.68,6.0,0.03,0.06,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
474,Kalumpang,7.06,2021-02-25,1.78,6.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
475,Kalumpang,7.03,2021-02-26,1.6,4.96,0.04,0.01,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
476,Kalumpang,7.05,2021-02-27,1.9,7.13,0.07,0.08,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
477,Kalumpang,7.17,2021-02-28,1.87,6.96,0.04,0.04,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,0.0
478,Sungai Dusun,5.21,2021-02-01,9.37,0.0,0.96,0.11,0.09,9.99,0.0,12.79,10.98,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,23.77,0.0
479,Sungai Dusun,5.25,2021-02-02,11.16,0.0,0.95,0.02,0.06,9.99,0.0,12.79,10.98,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,23.77,0.0
480,Sungai Dusun,5.35,2021-02-03,34.03,3.08,1.23,0.15,0.08,10.81,0.0,12.98,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,24.950000000000003,0.0
481,Sungai Dusun,5.36,2021-02-04,13.82,0.0,1.04,0.47,0.05,11.46,0.0,13.53,10.98,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,24.509999999999998,0.0
482,Sungai Dusun,5.38,2021-02-05,11.34,0.0,0.97,0.05,0.07,9.98,0.0,12.76,10.98,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,23.740000000000002,0.0
483,Sungai Dusun,5.37,2021-02-06,11.24,0.0,0.95,0.09,0.06,10.39,0.0,12.79,10.98,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,23.77,0.0
484,Sungai Dusun,5.45,2021-02-07,11.84,0.0,1.04,0.04,0.04,10.68,0.0,12.48,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,24.450000000000003,0.0
485,Sungai Dusun,5.34,2021-02-08,149.97,10.05,1.61,0.01,0.12,15.58,0.0,15.96,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,27.93,0.0
486,Sungai Dusun,5.21,2021-02-09,28.35,0.96,1.32,0.78,0.09,12.51,0.0,14.53,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,26.5,0.0
487,Sungai Dusun,5.37,2021-02-10,15.88,0.0,1.11,0.09,0.06,10.68,0.0,12.48,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,24.450000000000003,0.0
488,Sungai Dusun,5.45,2021-02-11,15.33,0.0,1.2,0.1,0.06,10.4,0.0,12.07,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,25.03,0.0
489,Sungai Dusun,5.51,2021-02-12,13.45,0.0,1.12,0.06,0.04,10.47,0.0,11.48,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,24.44,0.0
490,Sungai Dusun,5.51,2021-02-13,49.98,6.21,1.36,0.0,0.06,11.17,0.0,10.98,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,24.93,0.0
491,Sungai Dusun,5.51,2021-02-14,17.13,0.0,1.11,0.09,0.05,10.4,0.0,10.43,13.29,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,23.72,0.0
492,Sungai Dusun,5.54,2021-02-15,15.16,0.0,1.46,0.0,0.05,10.58,0.0,10.6,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,22.57,0.0
493,Sungai Dusun,5.62,2021-02-16,13.04,0.0,1.06,0.1,0.05,10.68,0.0,9.48,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,21.450000000000003,0.0
494,Sungai Dusun,5.71,2021-02-17,14.62,0.0,1.26,0.09,0.05,10.68,0.0,9.48,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,21.450000000000003,0.0
495,Sungai Dusun,5.64,2021-02-18,14.29,0.0,1.16,0.07,0.05,9.63,0.0,8.98,10.98,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,19.96,0.0
496,Sungai Dusun,5.68,2021-02-19,13.23,0.0,1.12,0.08,0.04,10.68,0.0,9.48,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,21.450000000000003,0.0
497,Sungai Dusun,5.65,2021-02-20,12.03,0.0,1.09,0.06,0.03,10.68,0.0,9.48,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,21.450000000000003,0.0
498,Sungai Dusun,5.72,2021-02-21,13.01,0.0,1.04,0.17,0.04,10.47,0.0,9.17,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,22.130000000000003,0.0
499,Sungai Dusun,5.75,2021-02-22,13.67,0.0,1.19,0.15,0.04,10.68,0.0,9.48,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,21.450000000000003,0.0
500,Sungai Dusun,5.78,2021-02-23,14.85,0.0,1.22,0.12,0.04,10.58,0.0,9.33,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,21.3,0.0
501,Sungai Dusun,5.75,2021-02-24,16.11,0.0,1.18,0.01,0.05,10.68,0.0,9.48,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,21.450000000000003,0.0
502,Sungai Dusun,5.85,2021-02-25,15.88,0.0,1.22,0.21,0.05,10.89,0.0,9.79,10.98,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,20.77,0.0
503,Sungai Dusun,5.77,2021-02-26,15.33,0.0,1.07,0.25,0.05,10.58,0.0,9.33,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,21.3,0.0
504,Sungai Dusun,5.77,2021-02-27,16.78,0.0,1.16,0.13,0.05,10.26,0.0,8.86,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,22.81,0.0
505,Sungai Dusun,5.87,2021-02-28,16.89,0.0,1.22,0.15,0.04,9.87,0.0,8.56,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,22.509999999999998,0.0
506,Sungai Sireh,4.62,2021-02-01,31.32,361.59,1.82,1.31,0.13,0.0,0.0,0.0,0.0,5.56,0.7,0.0,1.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,81.18,0.3,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,8.0
507,Sungai Sireh,4.57,2021-02-02,28.0,394.73,1.93,1.48,0.13,0.0,0.0,0.0,0.0,5.59,7.0,0.0,1.64,6.0,0.0,0.0,0.0,,,,0.0,0.0,5.36,90.18,0.33,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,8.64
508,Sungai Sireh,4.56,2021-02-03,28.09,428.18,1.88,1.55,0.14,0.0,0.0,0.0,0.0,5.92,0.7,0.0,2.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,94.18,0.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,9.0
509,Sungai Sireh,4.54,2021-02-04,30.27,398.73,2.23,1.72,0.15,0.0,0.0,0.0,0.0,5.89,0.7,0.0,2.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,98.0,0.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,9.0
510,Sungai Sireh,4.6,2021-02-05,31.14,429.33,1.86,1.56,0.14,0.0,0.0,0.0,0.0,5.87,0.7,0.0,2.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,96.18,0.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,9.0
511,Sungai Sireh,4.63,2021-02-06,34.86,429.18,2.07,1.61,0.15,0.0,0.0,0.0,0.0,6.69,0.7,0.0,2.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,93.91,0.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,9.0
512,Sungai Sireh,4.67,2021-02-07,37.81,418.48,1.94,1.53,0.15,0.0,0.0,0.0,0.0,6.65,0.7,0.0,2.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,88.7,0.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,9.0
513,Sungai Sireh,4.77,2021-02-08,42.14,402.9,1.96,1.47,0.17,0.0,0.0,0.0,0.0,6.32,0.7,0.0,2.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,82.6,0.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,9.0
514,Sungai Sireh,4.97,2021-02-09,39.55,357.27,1.92,1.37,0.15,0.0,0.0,0.0,0.0,6.24,0.7,0.0,1.36,6.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,75.27,0.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,8.36
515,Sungai Sireh,5.02,2021-02-10,45.27,359.82,1.66,1.28,0.15,0.0,0.0,0.0,0.0,5.53,0.7,0.0,1.0,6.0,0.0,0.0,0.0,,,,0.0,0.0,4.73,70.82,0.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Bernam,0.0,8.0
