,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda_Ash_T,Liquid Chlorine,Sodium Silico Fluoride,Month,Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Sodium Aluminosilicate,Liquid Polyaluminium Chloride ,Liquid Aluminium Sulphate,Liquid_Chlorine_T,Hydrated_Lime_Pow_T,Flopam FO 4290 PWG,Microsand,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Sodium Silico Fluoride (mg/L)
3562,Kuala Kubu Bharu,6.84,13/7/2022,2.63,12,0.06,0.07,0.01,0,,,2.5,0.51,7,23.13,,,,,,,,,,,,
3563,Kuala Kubu Bharu,6.84,14/7/2022,2.78,13.63,0.05,0.02,0,0,,,2.5,0.51,7,25.47,,,,,,,,,,,,
3564,Kuala Kubu Bharu,6.87,15/7/2022,2.56,11.79,0.07,0.06,0,0,,,2.61,0.51,7,34.34,,,,,,,,,,,,
3565,Kuala Kubu Bharu,6.89,16/7/2022,3.12,12.96,0.04,0.09,0.02,0,,,2.5,0.51,7,47.77,,,,,,,,,,,,
3566,Kuala Kubu Bharu,6.89,17/7/2022,2.9,12.83,0.08,0.02,0.02,0,,,2.5,0.51,7,32.97,,,,,,,,,,,,
3567,Kuala Kubu Bharu,6.86,18/7/2022,2.91,13.67,0.09,0.02,0.01,0,,,2.5,0.51,7,20,,,,,,,,,,,,
3568,Kuala Kubu Bharu,6.84,19/7/2022,3.14,15.96,0.09,0.11,0.01,0,,,2.5,0.51,7,24.09,,,,,,,,,,,,
3569,Kuala Kubu Bharu,6.82,20/7/2022,4.48,23.5,0.09,0.01,0.01,8,,,2.5,0.51,7,28.26,,,,,,,,,,,,
3570,Kuala Kubu Bharu,6.78,21/7/2022,3.58,19.04,0.08,0.13,0.01,0,,,2.5,0.51,7,27,,,,,,,,,,,,
3571,Kuala Kubu Bharu,6.74,22/7/2022,8.93,42.75,0.14,0.09,0.03,11,,,2.5,0.51,7,27.8,,,,,,,,,,,,
3572,Kuala Kubu Bharu,6.69,23/7/2022,4.51,26.08,0.08,0.1,0,10,,,2.5,0.51,7,47.1,,,,,,,,,,,,
3573,Kuala Kubu Bharu,6.71,24/7/2022,3.62,19.88,0.05,0.07,0.01,0,,,2.5,0.51,7,27.6,,,,,,,,,,,,
3574,Kuala Kubu Bharu,6.75,25/7/2022,4.63,20.25,0.07,0.05,0.01,8,,,2.5,0.51,7,34.65,,,,,,,,,,,,
3575,Kuala Kubu Bharu,6.88,26/7/2022,3,16.08,0.03,0.04,0,0,,,2.5,0.51,7,40.82,,,,,,,,,,,,
3576,Kuala Kubu Bharu,6.85,27/7/2022,2.96,16.25,0.04,0.06,0.01,0,,,2.5,0.51,7,36.6,,,,,,,,,,,,
3577,Kuala Kubu Bharu,6.82,28/7/2022,2.81,16.13,0.09,0.05,0.01,0,,,2.5,0.51,7,31.28,,,,,,,,,,,,
3578,Kuala Kubu Bharu,6.82,29/7/2022,4.1,24.17,0.06,0.04,0.01,10,,,2.5,0.51,7,41.43,,,,,,,,,,,,
3579,Kuala Kubu Bharu,6.85,30/7/2022,2.61,13.46,0.04,0.03,0.01,0,,,2.5,0.51,7,42.88,,,,,,,,,,,,
3580,Kuala Kubu Bharu,6.82,31/7/2022,9.15,46.21,0.14,0.05,0.03,13,,,2.5,0.51,7,29.12,,,,,,,,,,,,
3581,Kuala Kubu Bharu,7.19,8/1/2022,2.38,9.92,0.05,0.11,0.03,17.6,,,2.54,0.51,1,43.65,,,,,,,,,,,,
3582,Kuala Kubu Bharu,7.26,8/2/2022,2.83,16.42,0.03,0.02,0.01,12.73,,,2.53,0.51,2,42.29,,,,,,,,,,,,
3583,Kuala Kubu Bharu,6.88,8/3/2022,11.73,67.25,0.07,0.04,0.02,0,,,2.5,0.51,3,27.82,,,,,,,,,,,,
3584,Kuala Kubu Bharu,6.68,8/4/2022,15.1,83.79,0.14,0.28,0.04,0,,,2.5,0.51,4,25.51,,,,,,,,,,,,
3585,Kuala Kubu Bharu,6.84,8/5/2022,3.22,19.29,0.05,0.03,0.01,0,,,2.5,0.51,5,21.93,,,,,,,,,,,,
3586,Kuala Kubu Bharu,6.58,8/6/2022,29.11,161.79,0.13,0.1,0.02,0,,,2.5,0.51,6,15.3,,,,,,,,,,,,
3587,Kuala Kubu Bharu,6.84,8/7/2022,3.38,15.71,0.05,0.03,0.01,0,,,2.5,0.51,7,14.17,,,,,,,,,,,,
3588,Kuala Kubu Bharu,6.8,8/8/2022,3.02,15.63,0.08,0.09,0.01,0,,,2.5,0.51,8,15,,,,,,,,,,,,
3589,Kuala Kubu Bharu,6.72,8/9/2022,8.36,65.79,0.08,0.12,0.01,0,,,2.5,0.51,9,22.5,,,,,,,,,,,,
3590,Kuala Kubu Bharu,6.86,8/10/2022,2.89,22.13,0.1,0.13,0.02,0,,,2.5,0.51,10,20.08,,,,,,,,,,,,
3591,Kuala Kubu Bharu,7.26,8/11/2022,3.3,25.88,0.08,0.08,0,0,,,2.5,0.51,11,20.42,,,,,,,,,,,,
3592,Kuala Kubu Bharu,7.06,8/12/2022,6.14,50.83,0.15,0.07,0.01,15.67,,,2.5,0.51,12,22.63,,,,,,,,,,,,
3593,Kuala Kubu Bharu,6.69,13/8/2022,29.19,128.67,0.15,0.19,0.03,14.33,,,2.5,0.51,8,26.83,,,,,,,,,,,,
3594,Kuala Kubu Bharu,6.73,14/8/2022,12.68,54.67,0.14,0.15,0.02,11.33,,,2.5,0.51,8,32.83,,,,,,,,,,,,
3595,Kuala Kubu Bharu,6.85,15/8/2022,4.41,21.33,0.07,0.14,0,0,,,2.5,0.51,8,39.34,,,,,,,,,,,,
3596,Kuala Kubu Bharu,6.81,16/8/2022,8.44,40.5,0.11,0.11,0.01,11.33,,,2.5,0.51,8,32.6,,,,,,,,,,,,
3597,Kuala Kubu Bharu,6.84,17/8/2022,3.39,15.71,0.06,0.09,0.01,0,,,2.5,0.51,8,27.67,,,,,,,,,,,,
3598,Kuala Kubu Bharu,6.84,18/8/2022,2.91,10.42,0.09,0.08,0.01,0,,,2.5,0.51,8,25.58,,,,,,,,,,,,
3599,Kuala Kubu Bharu,6.78,19/8/2022,7.01,35.83,0.08,0.08,0.02,13,,,2.5,0.51,8,23.86,,,,,,,,,,,,
3600,Kuala Kubu Bharu,6.64,20/8/2022,42.35,196.42,0.24,0.06,0.03,18.25,,,2.5,0.51,8,38.23,,,,,,,,,,,,
3601,Kuala Kubu Bharu,6.6,21/8/2022,21.74,96.83,0.28,0.09,0.03,12.6,,,2.5,0.51,8,44.17,,,,,,,,,,,,
3602,Kuala Kubu Bharu,6.56,22/8/2022,5.41,26.21,0.12,0.03,0.03,10,,,2.5,0.51,8,40.6,,,,,,,,,,,,
3603,Kuala Kubu Bharu,6.78,23/8/2022,6.02,26.38,0.13,0.04,0.01,10,,,2.5,0.51,8,35.33,,,,,,,,,,,,
3604,Kuala Kubu Bharu,6.81,24/8/2022,5.38,21.42,0.09,0.15,0.01,10,,,2.5,0.51,8,30.5,,,,,,,,,,,,
3605,Kuala Kubu Bharu,6.76,25/8/2022,9.18,55.88,0.08,0.09,0.02,12,,,2.5,0.51,8,36.07,,,,,,,,,,,,
3606,Kuala Kubu Bharu,6.74,26/8/2022,7.48,46.42,0.1,0.06,0.03,10.5,,,2.5,0.51,8,38.5,,,,,,,,,,,,
3607,Kuala Kubu Bharu,6.79,27/8/2022,3.99,25.83,0.09,0.09,0.02,0,,,2.5,0.51,8,36.27,,,,,,,,,,,,
3608,Kuala Kubu Bharu,6.72,28/8/2022,27.34,112.17,0.15,0.12,0.03,18,,,2.5,0.51,8,27.2,,,,,,,,,,,,
3609,Kuala Kubu Bharu,6.99,29/8/2022,9.07,78.33,0.1,0.19,0.03,11,,,2.5,0.51,8,26.97,,,,,,,,,,,,
3610,Kuala Kubu Bharu,6.62,30/8/2022,3.92,25.71,0.08,0.06,0.01,0,,,2.58,0.51,8,33.17,,,,,,,,,,,,
3611,Kuala Kubu Bharu,6.45,31/8/2022,5.37,30.63,0.1,0.17,0.01,10,,,2.5,0.51,8,33,,,,,,,,,,,,
3612,Kuala Kubu Bharu,7.28,9/1/2022,2.41,11.46,0.03,0.01,0.02,10,,,2.5,0.51,1,32.33,,,,,,,,,,,,
3613,Kuala Kubu Bharu,7.28,9/2/2022,2.42,13.04,0.04,0.02,0.01,10,,,2.5,0.51,2,28.6,,,,,,,,,,,,
3614,Kuala Kubu Bharu,6.95,9/3/2022,4.01,20.04,0.03,0.05,0.01,0,,,2.5,0.51,3,25.75,,,,,,,,,,,,
3615,Kuala Kubu Bharu,6.86,9/4/2022,3.8,17,0.06,0.07,0.01,0,,,2.5,0.51,4,21,,,,,,,,,,,,
3616,Kuala Kubu Bharu,6.82,9/5/2022,2.88,15.75,0.05,0.08,0.01,0,,,2.5,0.51,5,23.15,,,,,,,,,,,,
3617,Kuala Kubu Bharu,6.6,9/6/2022,21.34,123.04,0.2,0.22,0.01,12,,,2.51,0.51,6,27.2,,,,,,,,,,,,
3618,Kuala Kubu Bharu,6.86,9/7/2022,2.83,13.08,0.05,0.03,0.01,11.83,,,2.5,0.51,7,33.92,,,,,,,,,,,,
3619,Kuala Kubu Bharu,6.78,9/8/2022,3.73,18.88,0.08,0.09,0.01,11,,,2.5,0.51,8,31.42,,,,,,,,,,,,
3620,Kuala Kubu Bharu,6.7,9/9/2022,7.74,47.71,0.13,0.06,0.01,9.33,,,2.5,0.51,9,29.1,,,,,,,,,,,,
3621,Kuala Kubu Bharu,6.26,9/10/2022,15.36,137.63,0.1,0.01,0.03,8,,,2.5,0.51,10,30.75,,,,,,,,,,,,
3622,Kuala Kubu Bharu,7.3,9/11/2022,2.77,22.04,0.05,0.07,0,11.43,,,2.5,0.51,11,27.38,,,,,,,,,,,,
3623,Kuala Kubu Bharu,7.04,9/12/2022,11.23,81.79,0.13,0.06,0.01,0,,,2.5,0.51,12,29.17,,,,,,,,,,,,
3624,Kuala Kubu Bharu,6.67,13/9/2022,10.46,78.75,0.13,0.02,0.01,10.86,,,2.5,0.51,9,31.98,,,,,,,,,,,,
3625,Kuala Kubu Bharu,6.65,14/9/2022,28.04,166.42,0.16,0.06,0.02,16.33,,,2.5,0.51,9,30.73,,,,,,,,,,,,
3626,Kuala Kubu Bharu,6.61,15/9/2022,6.47,48,0.13,0.08,0.02,8,,,2.5,0.51,9,38.37,,,,,,,,,,,,
3627,Kuala Kubu Bharu,6.68,16/9/2022,3.62,26.25,0.12,0.13,0.02,0,,,2.5,0.51,9,20.8,,,,,,,,,,,,
3628,Kuala Kubu Bharu,6.71,17/9/2022,3.35,24.58,0.08,0.09,0.01,0,,,2.5,0.51,9,24.27,,,,,,,,,,,,
3629,Kuala Kubu Bharu,6.77,18/9/2022,2.79,22.42,0.1,0.11,0.02,0,,,2.5,0.51,9,26,,,,,,,,,,,,
3630,Kuala Kubu Bharu,6.81,19/9/2022,2.75,19.04,0.09,0.01,0.02,0,,,2.5,0.51,9,29,,,,,,,,,,,,
3631,Kuala Kubu Bharu,6.83,20/9/2022,11.68,20.92,0.08,0.04,0.01,0,,,2.5,0.51,9,26.92,,,,,,,,,,,,
3632,Kuala Kubu Bharu,6.78,21/9/2022,12.53,82.58,0.12,0.1,0.01,11.2,,,2.5,0.51,9,26.92,,,,,,,,,,,,
3633,Kuala Kubu Bharu,6.69,22/9/2022,4.95,42.5,0.1,0.09,0.01,8,,,2.5,0.51,9,33.79,,,,,,,,,,,,
3634,Kuala Kubu Bharu,6.67,23/9/2022,2.86,21.46,0.07,0.02,0.02,0,,,2.5,0.51,9,25.78,,,,,,,,,,,,
3635,Kuala Kubu Bharu,6.7,24/9/2022,2.57,19.25,0.02,0.09,0,0,,,2.5,0.51,9,24.33,,,,,,,,,,,,
3636,Kuala Kubu Bharu,6.65,25/9/2022,1.96,18,0.05,0.04,0.01,0,,,2.5,0.51,9,24.15,,,,,,,,,,,,
3637,Kuala Kubu Bharu,6.73,26/9/2022,2.09,16.96,0.07,0.04,0.01,0,,,2.5,0.51,9,29.02,,,,,,,,,,,,
3638,Kuala Kubu Bharu,6.7,27/9/2022,1.9,15.79,0.02,0.05,0,0,,,2.5,0.51,9,28,,,,,,,,,,,,
3639,Kuala Kubu Bharu,6.64,28/9/2022,2.71,22.83,0.02,0.04,0.01,0,,,2.5,0.51,9,25.83,,,,,,,,,,,,
3640,Kuala Kubu Bharu,6.67,29/9/2022,2.31,15.29,0.07,0.04,0.01,8,,,2.5,0.51,9,29.84,,,,,,,,,,,,
3641,Kuala Kubu Bharu,6.37,30/9/2022,3.71,33.67,0.08,0.01,0.01,8,,,2.5,0.51,9,31.4,,,,,,,,,,,,
3642,Kuala Kubu Bharu,7.29,10/1/2022,2.19,10.54,0.02,0.1,0.02,0,,,2.5,0.51,1,32.6,,,,,,,,,,,,
3643,Kuala Kubu Bharu,7.24,10/2/2022,2.73,15,0.04,0.02,0.02,12.67,,,2.5,0.51,2,34.2,,,,,,,,,,,,
3644,Kuala Kubu Bharu,6.94,10/3/2022,3.51,20.21,0.04,0.01,0.01,7.33,,,2.5,0.51,3,44.69,,,,,,,,,,,,
3645,Kuala Kubu Bharu,6.8,10/4/2022,15.37,95.83,0.06,0.06,0.02,10.5,,,2.5,0.51,4,34.34,,,,,,,,,,,,
3646,Kuala Kubu Bharu,6.83,10/5/2022,21.25,58.21,0.06,0.12,0.02,0,,,2.51,0.51,5,36.17,,,,,,,,,,,,
3647,Kuala Kubu Bharu,6.91,10/6/2022,10.71,60.21,0.09,0.39,0.02,6,,,2.52,0.51,6,26.97,,,,,,,,,,,,
3648,Kuala Kubu Bharu,6.9,10/7/2022,2.94,13.63,0.02,0.11,0.02,6,,,2.53,0.51,7,33.68,,,,,,,,,,,,
3649,Kuala Kubu Bharu,6.76,10/8/2022,3.4,17.13,0.1,0.16,0.01,0,,,2.5,0.51,8,23.2,,,,,,,,,,,,
3650,Kuala Kubu Bharu,6.76,10/9/2022,6.65,44.54,0.1,0.09,0.01,13,,,2.5,0.51,9,34.67,,,,,,,,,,,,
3651,Kuala Kubu Bharu,6.83,10/10/2022,3.23,25.46,0.08,0.01,0.02,0,,,2.5,0.51,10,29,,,,,,,,,,,,
3652,Kuala Kubu Bharu,6.89,10/11/2022,4.09,34.96,0.09,0.05,0,0,,,2.5,0.51,11,28.23,,,,,,,,,,,,
3653,Kuala Kubu Bharu,7.09,10/12/2022,5.64,45.54,0.1,0.08,0.02,13.25,,,2.5,0.51,12,38.53,,,,,,,,,,,,
3654,Kuala Kubu Bharu,6.56,13/10/2022,5.41,44.75,0.08,0.08,0.01,8,,,2.5,0.51,10,31.02,,,,,,,,,,,,
3655,Kuala Kubu Bharu,6.42,14/10/2022,8.83,66,0.17,0.01,0.02,8.83,,,2.48,0.51,10,38.43,,,,,,,,,,,,
3656,Kuala Kubu Bharu,6.41,15/10/2022,9.15,76.25,0.13,0.02,0.01,9.11,,,2.5,0.51,10,35.93,,,,,,,,,,,,
3657,Kuala Kubu Bharu,6.44,16/10/2022,3.5,33.38,0.09,0.06,0.01,8,,,2.5,0.51,10,35.57,,,,,,,,,,,,
3658,Kuala Kubu Bharu,6.47,17/10/2022,6.82,51.88,0.08,0.03,0.01,9.6,,,2.5,0.51,10,30.12,,,,,,,,,,,,
3659,Kuala Kubu Bharu,6.44,18/10/2022,4.23,40.67,0.11,0.06,0.01,8,,,2.5,0.51,10,40.71,,,,,,,,,,,,
3660,Kuala Kubu Bharu,6.53,19/10/2022,5.99,54.88,0.07,0.04,0.01,8,,,2.5,0.51,10,35.7,,,,,,,,,,,,
3661,Kuala Kubu Bharu,6.48,20/10/2022,3.78,34.17,0.1,0.08,0.02,8,,,2.5,0.51,10,37,,,,,,,,,,,,
3662,Kuala Kubu Bharu,6.51,21/10/2022,2.88,27.13,0.06,0.04,0.01,8,,,2.5,0.51,10,33.33,,,,,,,,,,,,
3663,Kuala Kubu Bharu,6.78,22/10/2022,2.43,24.08,0.07,0.04,0.02,0,,,2.5,0.51,10,26.83,,,,,,,,,,,,
3664,Kuala Kubu Bharu,6.8,23/10/2022,2.32,22.29,0.06,0.03,0.01,0,,,4.38,0.51,10,21.28,,,,,,,,,,,,
3665,Kuala Kubu Bharu,6.59,24/10/2022,10.1,86.21,0.11,0.03,0.02,9.71,,,2.5,0.51,10,27.08,,,,,,,,,,,,
3666,Kuala Kubu Bharu,6.48,25/10/2022,4.18,40.67,0.09,0.08,0.02,8,,,2.5,0.51,10,36.68,,,,,,,,,,,,
3667,Kuala Kubu Bharu,6.47,26/10/2022,5.54,52.25,0.08,0.03,0.01,9.2,,,2.5,0.51,10,32.54,,,,,,,,,,,,
3668,Kuala Kubu Bharu,6.48,27/10/2022,4.68,43.71,0.09,0.04,0.02,8.4,,,2.5,0.51,10,28.97,,,,,,,,,,,,
3669,Kuala Kubu Bharu,6.62,28/10/2022,5.53,55.17,0.14,0.01,0.01,8,,,2.5,0.51,10,38.36,,,,,,,,,,,,
3670,Kuala Kubu Bharu,6.77,29/10/2022,18.96,158.21,0.15,0.1,0.04,11.33,,,2.5,0.51,10,26.5,,,,,,,,,,,,
3671,Kuala Kubu Bharu,6.87,30/10/2022,8.73,76.88,0.14,0.02,0.02,8.17,,,2.5,0.51,10,0.51,,,,,,,,,,,,
3672,Kuala Kubu Bharu,6.72,31/10/2022,30.04,247.71,0.2,0.1,0.04,18.5,,,2.5,0.51,10,39.56,,,,,,,,,,,,
3673,Kuala Kubu Bharu,7.27,11/1/2022,2.11,10.79,0.02,0.02,0.03,8,,,2.5,0.49,1,29.35,,,,,,,,,,,,
3674,Kuala Kubu Bharu,7.2,11/2/2022,2.12,11.96,0.01,0.01,0.01,12.17,,,2.5,0.51,2,32.67,,,,,,,,,,,,
3675,Kuala Kubu Bharu,6.95,11/3/2022,2.25,10.88,0.04,0.09,0,9,,,2.5,0.51,3,33.33,,,,,,,,,,,,
3676,Kuala Kubu Bharu,6.7,11/4/2022,14.24,76.83,0.2,0.05,0.05,8.5,,,2.5,0.51,4,29.3,,,,,,,,,,,,
3677,Kuala Kubu Bharu,6.59,11/5/2022,23.69,132.67,0.17,0.23,0.03,8,,,2.5,0.51,5,28.5,,,,,,,,,,,,
3678,Kuala Kubu Bharu,7.27,11/6/2022,7.46,41.17,0.07,0.04,0.01,9,,,2.5,0.51,6,31.6,,,,,,,,,,,,
3679,Kuala Kubu Bharu,6.88,11/7/2022,2.95,13.25,0.02,0.02,0.02,8,,,2.5,0.51,7,34.27,,,,,,,,,,,,
3680,Kuala Kubu Bharu,6.79,11/8/2022,2.97,14.75,0.11,0.1,0.02,0,,,2.5,0.51,8,26.47,,,,,,,,,,,,
3681,Kuala Kubu Bharu,6.67,11/9/2022,13.17,61.92,0.13,0.01,0.01,0,,,2.5,0.51,9,23.67,,,,,,,,,,,,
3682,Kuala Kubu Bharu,6.91,11/10/2022,2.72,22.58,0.04,0,0.01,8,,,2.5,0.51,10,29.67,,,,,,,,,,,,
3683,Kuala Kubu Bharu,7.16,11/11/2022,3.51,38,0.05,0.06,0.01,7,,,2.5,0.51,11,20.5,,,,,,,,,,,,
3684,Kuala Kubu Bharu,7.1,11/12/2022,4.51,35.58,0.1,0.09,0.02,0,,,2.5,0.51,12,23.13,,,,,,,,,,,,
3685,Kuala Kubu Bharu,7.05,13/11/2022,9.8,55.46,0.09,0.03,0,10.67,,,2.5,0.51,11,21.87,,,,,,,,,,,,
3686,Kuala Kubu Bharu,6.86,14/11/2022,15.72,135.67,0.11,0.07,0.01,9.67,,,2.5,0.51,11,31.1,,,,,,,,,,,,
3687,Kuala Kubu Bharu,6.67,15/11/2022,23.41,188.58,0.21,0.16,0.02,12.17,,,2.5,0.51,11,40.79,,,,,,,,,,,,
3688,Kuala Kubu Bharu,6.62,16/11/2022,53.88,333.5,0.14,0.07,0.02,13.58,,,2.5,0.51,11,54.33,,,,,,,,,,,,
3689,Kuala Kubu Bharu,6.6,17/11/2022,68.26,372.08,0.18,0.14,0.04,15,,,2.5,0.51,11,42.77,,,,,,,,,,,,
3690,Kuala Kubu Bharu,6.71,18/11/2022,24.52,196.46,0.1,0.09,0.02,11.5,,,2.5,0.51,11,42.13,,,,,,,,,,,,
3691,Kuala Kubu Bharu,6.93,19/11/2022,38.55,283.46,0.14,0.11,0.03,15,,,2.5,0.51,11,34.85,,,,,,,,,,,,
3692,Kuala Kubu Bharu,6.84,20/11/2022,11.13,86.58,0.13,0.12,0.03,8.5,,,2.5,0.51,11,37.33,,,,,,,,,,,,
3693,Kuala Kubu Bharu,6.82,21/11/2022,6.13,49.79,0.09,0.08,0.01,8,,,2.5,0.51,11,30.63,,,,,,,,,,,,
3694,Kuala Kubu Bharu,7.07,22/11/2022,5.07,39.5,0.03,0.07,0.01,8,,,2.5,0.51,11,31.35,,,,,,,,,,,,
3695,Kuala Kubu Bharu,7.21,23/11/2022,6.45,51.96,0.09,0.09,0.01,8,,,2.5,0.51,11,33.69,,,,,,,,,,,,
3696,Kuala Kubu Bharu,7.2,24/11/2022,18.02,80.33,0.08,0.09,0.03,8.17,,,2.5,0.51,11,34.73,,,,,,,,,,,,
3697,Kuala Kubu Bharu,7.1,25/11/2022,26.98,187.71,0.12,0.11,0.03,12.67,,,2.5,0.51,11,31.7,,,,,,,,,,,,
3698,Kuala Kubu Bharu,7.15,26/11/2022,14.46,122.21,0.07,0.08,0.01,9.17,,,2.5,0.51,11,25.02,,,,,,,,,,,,
3699,Kuala Kubu Bharu,7.11,27/11/2022,18.29,146.88,0.05,0.06,0.01,10.17,,,2.5,0.51,11,26.18,,,,,,,,,,,,
3700,Kuala Kubu Bharu,7.17,28/11/2022,10.67,78.46,0.13,0.09,0.02,9,,,2.5,0.51,11,31.23,,,,,,,,,,,,
3701,Kuala Kubu Bharu,7.14,29/11/2022,13.28,107.21,0.17,0.06,0.04,9.5,,,2.5,0.51,11,37,,,,,,,,,,,,
3702,Kuala Kubu Bharu,7.04,30/11/2022,19.28,162.75,0.09,0.06,0.03,10.33,,,2.51,0.52,11,35.8,,,,,,,,,,,,
3703,Kuala Kubu Bharu,7.3,12/1/2022,2.06,11.08,0.02,0.02,0.01,8.17,,,2.52,0.52,1,27.8,,,,,,,,,,,,
3704,Kuala Kubu Bharu,7.24,12/2/2022,2.31,13.42,0.05,0.02,0.01,8,,,2.52,0.52,2,23.25,,,,,,,,,,,,
3705,Kuala Kubu Bharu,6.99,12/3/2022,2.54,11.75,0.02,0.02,0.02,8.33,,,2.51,0.52,3,36.85,,,,,,,,,,,,
3706,Kuala Kubu Bharu,6.86,12/4/2022,3.45,16.38,0.06,0.04,0.01,8,,,0.51,2.51,4,35.67,,,,,,,,,,,,
3707,Kuala Kubu Bharu,6.79,12/5/2022,3.07,15.92,0.07,0.01,0.01,0,,,2.52,0.52,5,30.77,,,,,,,,,,,,
3708,Kuala Kubu Bharu,7.46,12/6/2022,3.88,21.88,0.08,0.05,0.01,11.2,,,2.52,0.52,6,28.4,,,,,,,,,,,,
3709,Kuala Kubu Bharu,6.86,12/7/2022,2.84,13.83,0.02,0.04,0.01,10.5,,,2.52,0.52,7,31.6,,,,,,,,,,,,
3710,Kuala Kubu Bharu,6.68,12/8/2022,36.38,103.38,0.16,0.1,0.02,8,,,2.51,0.51,8,26,,,,,,,,,,,,
3711,Kuala Kubu Bharu,6.7,12/9/2022,3.56,27.67,0.07,0.03,0.01,10,,,2.5,0.51,9,35.79,,,,,,,,,,,,
3712,Kuala Kubu Bharu,6.26,12/10/2022,32.8,248.63,0.19,0.09,0.02,8,,,2.5,0.51,10,27.73,,,,,,,,,,,,
3713,Kuala Kubu Bharu,7.27,12/11/2022,2.73,24,0.06,0.05,0.02,8,,,2.5,0.51,11,36,,,,,,,,,,,,
3714,Kuala Kubu Bharu,7.21,12/12/2022,4.47,32,0.08,0.09,0.02,8,,,2.49,0.52,12,32.07,,,,,,,,,,,,
3715,Kuala Kubu Bharu,7.18,13/12/2022,4.29,32,0.08,0.08,0.01,8,,,2.5,0.51,12,35.67,,,,,,,,,,,,
3716,Kuala Kubu Bharu,7.17,14/12/2022,3.54,29.54,0.07,0.08,0.02,8,,,2.5,0.51,12,33.86,,,,,,,,,,,,
3717,Kuala Kubu Bharu,7.23,15/12/2022,4.91,21.15,0.09,0.09,0.01,0,,,2.5,0.51,12,28.8,,,,,,,,,,,,
3718,Kuala Kubu Bharu,6.94,16/12/2022,9.14,79.33,0.13,0.1,0.03,14.5,,,2.5,0.51,12,29.67,,,,,,,,,,,,
3719,Kuala Kubu Bharu,6.82,17/12/2022,3.61,26.21,0.09,0.13,0.03,8,,,2.5,0.51,12,28.3,,,,,,,,,,,,
3720,Kuala Kubu Bharu,6.8,18/12/2022,28.76,177.25,0.1,0.07,0.03,15.14,,,2.5,0.51,12,29.2,,,,,,,,,,,,
3721,Kuala Kubu Bharu,6.79,19/12/2022,5.07,41.29,0.13,0.04,0.02,8.17,,,2.5,0.51,12,35.98,,,,,,,,,,,,
3722,Kuala Kubu Bharu,6.88,20/12/2022,3.59,25.13,0.1,0.02,0.01,8,,,2.55,0.51,12,31.32,,,,,,,,,,,,
3723,Kuala Kubu Bharu,6.87,21/12/2022,4.94,33.67,0.12,0.05,0.02,8,,,2.5,0.51,12,33.51,,,,,,,,,,,,
3724,Kuala Kubu Bharu,6.83,22/12/2022,15.42,117.92,0.18,0.01,0.04,10.57,,,2.5,0.51,12,27.79,,,,,,,,,,,,
3725,Kuala Kubu Bharu,6.86,23/12/2022,4.49,23.92,0.07,0.1,0.02,8,,,2.5,0.51,12,26.73,,,,,,,,,,,,
3726,Kuala Kubu Bharu,6.88,24/12/2022,3.1,17.79,0.09,0.08,0.03,0,,,2.5,0.51,12,23.4,,,,,,,,,,,,
3727,Kuala Kubu Bharu,6.88,25/12/2022,2.79,11.71,0.03,0.04,0.02,0,,,2.5,0.51,12,24.87,,,,,,,,,,,,
3728,Kuala Kubu Bharu,6.91,26/12/2022,2.63,13.29,0.03,0.01,0.01,0,,,2.51,0.51,12,22.03,,,,,,,,,,,,
3729,Kuala Kubu Bharu,6.9,27/12/2022,2.77,15.46,0.02,0.01,0.01,0,,,2.5,0.51,12,22.33,,,,,,,,,,,,
3730,Kuala Kubu Bharu,6.89,28/12/2022,2.69,13.67,0.03,0.01,0.01,0,,,2.66,0.51,12,17.22,,,,,,,,,,,,
3731,Kuala Kubu Bharu,6.87,29/12/2022,2.77,17.04,0.07,0.01,0.01,0,,,2.6,0.51,12,23.52,,,,,,,,,,,,
3732,Kuala Kubu Bharu,6.88,30/12/2022,2.25,18.5,0.06,0.04,0.01,0,,,2.5,0.51,12,21.27,,,,,,,,,,,,
3733,Kuala Kubu Bharu,6.9,31/12/2022,2.32,17.92,0.05,0.02,0.02,0,,,2.5,0.51,12,18.4,,,,,,,,,,,,
3734,Rantau Panjang Old,6.43,1/1/2022,298.67,491.67,1.11,0.38,0.2,,,,6.56,0.53,,,2.79,25.43,0,28.22,,,,,,,,
3735,Rantau Panjang Old,6.46,1/2/2022,428.25,725,1.39,0.38,0.22,,,,6.56,0.53,,,2.72,23.8,0,39.72,,,,,,,,
3736,Rantau Panjang Old,6.44,1/3/2022,211.46,406.25,0.93,0.39,0.2,,,,6.71,0.54,,,2.78,22.62,0,25.21,,,,,,,,
3737,Rantau Panjang Old,6.5,1/4/2022,93.52,245.24,0.7,0.25,0.16,,,,6.63,0.54,,,2.75,25.17,0,40.24,,,,,,,,
3738,Rantau Panjang Old,6.59,1/5/2022,123.38,283.33,0.6,0.28,0.14,,,,6.74,0.55,,,2.79,25.6,0,39.83,,,,,,,,
