,wtp,Date,Activated Carbon _avg,Aluminium Chlorohydrate _avg,Flopam AH 912 PWG _avg,Flopam FA 920 PWG _avg,Flopam FL 4520 PWG _avg,Flopam FO 4190 PWG _avg,Flopam FO 4290 PWG _avg,Hydrated Lime _avg,Hydrated Lime (Intermediate) _avg,Hydrated Lime (Post) _avg,Hydrated Lime (Powder) _avg,Hydrated Lime (Powder) (Intermediate) _avg,Hydrated Lime (Powder) (Post) _avg,Hydrated Lime (Powder) (Pre) _avg,Hydrated Lime (Pre) _avg,Kibbled Aluminium Sulphate _avg,Liquid Aluminium Sulphate _avg,Liquid Chlorine _avg,Liquid Chlorine (Intermediate) _avg,Liquid Chlorine (Post) _avg,Liquid Chlorine (Pre) _avg,Liquid Polyaluminium Chloride _avg,Microsand _avg,Modified Liquid Alum _avg,Polymer Tianfloc C3080 _avg,Potassium Permanganate _avg,Soda Ash _avg,Soda Ash (Post) _avg,Soda Ash (Pre) _avg,Sodium Aluminosilicate _avg,Sodium Fluoride _avg,Sodium Hypochlorite _avg,Sodium Silico Fluoride _avg,Superfloc C 591 PWG _avg,Activated Carbon _max,Aluminium Chlorohydrate _max,Flopam AH 912 PWG _max,Flopam FA 920 PWG _max,Flopam FL 4520 PWG _max,Flopam FO 4190 PWG _max,Flopam FO 4290 PWG _max,Hydrated Lime _max,Hydrated Lime (Intermediate) _max,Hydrated Lime (Post) _max,Hydrated Lime (Powder) _max,Hydrated Lime (Powder) (Intermediate) _max,Hydrated Lime (Powder) (Post) _max,Hydrated Lime (Powder) (Pre) _max,Hydrated Lime (Pre) _max,Kibbled Aluminium Sulphate _max,Liquid Aluminium Sulphate _max,Liquid Chlorine _max,Liquid Chlorine (Intermediate) _max,Liquid Chlorine (Post) _max,Liquid Chlorine (Pre) _max,Liquid Polyaluminium Chloride _max,Microsand _max,Modified Liquid Alum _max,Polymer Tianfloc C3080 _max,Potassium Permanganate _max,Soda Ash _max,Soda Ash (Post) _max,Soda Ash (Pre) _max,Sodium Aluminosilicate _max,Sodium Fluoride _max,Sodium Hypochlorite _max,Sodium Silico Fluoride _max,Superfloc C 591 PWG _max,Activated Carbon _min,Aluminium Chlorohydrate _min,Flopam AH 912 PWG _min,Flopam FA 920 PWG _min,Flopam FL 4520 PWG _min,Flopam FO 4190 PWG _min,Flopam FO 4290 PWG _min,Hydrated Lime _min,Hydrated Lime (Intermediate) _min,Hydrated Lime (Post) _min,Hydrated Lime (Powder) _min,Hydrated Lime (Powder) (Intermediate) _min,Hydrated Lime (Powder) (Post) _min,Hydrated Lime (Powder) (Pre) _min,Hydrated Lime (Pre) _min,Kibbled Aluminium Sulphate _min,Liquid Aluminium Sulphate _min,Liquid Chlorine _min,Liquid Chlorine (Intermediate) _min,Liquid Chlorine (Post) _min,Liquid Chlorine (Pre) _min,Liquid Polyaluminium Chloride _min,Microsand _min,Modified Liquid Alum _min,Polymer Tianfloc C3080 _min,Potassium Permanganate _min,Soda Ash _min,Soda Ash (Post) _min,Soda Ash (Pre) _min,Sodium Aluminosilicate _min,Sodium Fluoride _min,Sodium Hypochlorite _min,Sodium Silico Fluoride _min,Superfloc C 591 PWG _min
11940,Sungai Sireh,8/12/2021,,56.08,0.4,,,,,,0.0,5.0,,,,,2.0,,,5.24,,,,,,,,,,,,,,,0.65,4.0,,60.0,0.4,,,,,,0.0,5.0,,,,,2.0,,,6.4,,,,,,,,,,,,,,,0.65,4.0,,49.0,0.4,,,,,,0.0,5.0,,,,,2.0,,,4.46,,,,,,,,,,,,,,,0.65,4.0
11941,Sungai Sireh,8/2/2021,,82.6,0.35,,,,,,1.0,6.0,,,,,2.0,,,6.32,,,,,,,,,,,,,,,0.7,6.0,,85.0,0.35,,,,,,1.0,6.0,,,,,2.0,,,6.81,,,,,,,,,,,,,,,0.7,6.0,,80.0,0.35,,,,,,1.0,6.0,,,,,2.0,,,6.16,,,,,,,,,,,,,,,0.7,6.0
11942,Sungai Sireh,8/3/2021,,23.4,0.25,,,,,,0.0,4.0,,,,,0.0,,,4.05,,,,,,,,,,,,,,,0.7,0.0,,31.0,0.25,,,,,,0.0,4.0,,,,,0.0,,,4.15,,,,,,,,,,,,,,,0.7,0.0,,21.0,0.25,,,,,,0.0,4.0,,,,,0.0,,,3.76,,,,,,,,,,,,,,,0.7,0.0
11943,Sungai Sireh,8/4/2021,,19.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.96,,,,,,,,,,,,,,,0.7,0.0,,19.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.03,,,,,,,,,,,,,,,0.7,0.0,,19.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.92,,,,,,,,,,,,,,,0.7,0.0
11944,Sungai Sireh,8/5/2021,,35.36,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.33,,,,,,,,,,,,,,,0.7,0.0,,36.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.43,,,,,,,,,,,,,,,0.7,0.0,,35.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.24,,,,,,,,,,,,,,,0.7,0.0
11945,Sungai Sireh,8/6/2021,,28.36,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.98,,,,,,,,,,,,,,,0.7,0.0,,30.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.05,,,,,,,,,,,,,,,0.7,0.0,,27.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.92,,,,,,,,,,,,,,,0.7,0.0
11946,Sungai Sireh,8/7/2021,,20.0,0.3,,,,,,0.0,5.67,,,,,0.0,,,3.56,,,,,,,,,,,,,,,0.72,0.0,,20.0,0.3,,,,,,0.0,6.0,,,,,0.0,,,4.31,,,,,,,,,,,,,,,0.73,0.0,,20.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.13,,,,,,,,,,,,,,,0.68,0.0
11947,Sungai Sireh,8/8/2021,,10.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.91,,,,,,,,,,,,,,,0.7,0.0,,10.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.16,,,,,,,,,,,,,,,0.7,0.0,,10.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.21,,,,,,,,,,,,,,,0.7,0.0
11948,Sungai Sireh,8/9/2021,,48.8,0.3,,,,,,0.0,6.0,,,,,3.0,,,5.28,,,,,,,,,,,,,,,0.7,4.0,,61.0,0.3,,,,,,0.0,6.0,,,,,3.0,,,5.66,,,,,,,,,,,,,,,0.7,4.0,,40.0,0.3,,,,,,0.0,6.0,,,,,3.0,,,4.15,,,,,,,,,,,,,,,0.7,4.0
11949,Sungai Sireh,9/1/2021,,66.33,0.35,,,,,,0.0,7.0,,,,,2.0,,,4.79,,,,,,,,,,,,,,,0.7,5.0,,71.0,0.35,,,,,,0.0,7.0,,,,,2.0,,,5.78,,,,,,,,,,,,,,,0.71,5.0,,56.0,0.35,,,,,,0.0,7.0,,,,,2.0,,,4.07,,,,,,,,,,,,,,,0.7,5.0
11950,Sungai Sireh,9/10/2021,,45.42,0.35,,,,,,0.0,7.0,,,,,4.0,,,4.83,,,,,,,,,,,,,,,0.71,6.0,,47.0,0.35,,,,,,0.0,7.0,,,,,4.0,,,5.94,,,,,,,,,,,,,,,0.72,6.0,,44.0,0.35,,,,,,0.0,7.0,,,,,4.0,,,4.24,,,,,,,,,,,,,,,0.7,6.0
11951,Sungai Sireh,9/11/2021,,103.75,0.5,,,,,,0.0,7.0,,,,,6.0,,,6.37,,,,,,,,,,,,,,,0.66,20.0,,124.0,0.5,,,,,,0.0,7.0,,,,,6.0,,,8.19,,,,,,,,,,,,,,,0.7,20.0,,85.0,0.5,,,,,,0.0,7.0,,,,,6.0,,,4.76,,,,,,,,,,,,,,,0.6,20.0
11952,Sungai Sireh,9/12/2021,,45.83,0.4,,,,,,0.0,5.0,,,,,2.0,,,5.16,,,,,,,,,,,,,,,0.65,4.0,,62.0,0.4,,,,,,0.0,5.0,,,,,2.0,,,6.87,,,,,,,,,,,,,,,0.65,4.0,,40.0,0.4,,,,,,0.0,5.0,,,,,2.0,,,4.4,,,,,,,,,,,,,,,0.65,4.0
11953,Sungai Sireh,9/2/2021,,75.27,0.35,,,,,,1.0,6.0,,,,,1.36,,,6.24,,,,,,,,,,,,,,,0.7,6.0,,82.0,0.35,,,,,,1.0,6.0,,,,,2.0,,,6.72,,,,,,,,,,,,,,,0.7,6.0,,71.0,0.35,,,,,,1.0,6.0,,,,,1.0,,,5.84,,,,,,,,,,,,,,,0.7,6.0
11954,Sungai Sireh,9/3/2021,,24.0,0.25,,,,,,0.0,4.0,,,,,0.0,,,4.12,,,,,,,,,,,,,,,0.7,0.0,,25.0,0.25,,,,,,0.0,4.0,,,,,0.0,,,4.17,,,,,,,,,,,,,,,0.7,0.0,,23.0,0.25,,,,,,0.0,4.0,,,,,0.0,,,4.05,,,,,,,,,,,,,,,0.7,0.0
11955,Sungai Sireh,9/4/2021,,22.82,0.28,,,,,,0.0,4.0,,,,,0.0,,,3.85,,,,,,,,,,,,,,,0.7,0.0,,27.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.11,,,,,,,,,,,,,,,0.7,0.0,,19.0,0.25,,,,,,0.0,4.0,,,,,0.0,,,3.5,,,,,,,,,,,,,,,0.7,0.0
11956,Sungai Sireh,9/5/2021,,37.18,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.32,,,,,,,,,,,,,,,0.7,0.0,,38.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.4,,,,,,,,,,,,,,,0.7,0.0,,35.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.24,,,,,,,,,,,,,,,0.7,0.0
11957,Sungai Sireh,9/6/2021,,29.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.06,,,,,,,,,,,,,,,0.7,0.0,,30.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.16,,,,,,,,,,,,,,,0.7,0.0,,28.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.95,,,,,,,,,,,,,,,0.7,0.0
11958,Sungai Sireh,9/7/2021,,20.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.8,,,,,,,,,,,,,,,0.72,0.0,,20.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.93,,,,,,,,,,,,,,,0.72,0.0,,20.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.69,,,,,,,,,,,,,,,0.72,0.0
11959,Sungai Sireh,9/8/2021,,10.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.87,,,,,,,,,,,,,,,0.7,0.0,,10.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,4.09,,,,,,,,,,,,,,,0.7,0.0,,10.0,0.3,,,,,,0.0,4.0,,,,,0.0,,,3.05,,,,,,,,,,,,,,,0.7,0.0
11960,Sungai Sireh,9/9/2021,,45.83,0.3,,,,,,0.0,6.0,,,,,3.0,,,5.48,,,,,,,,,,,,,,,0.7,4.0,,48.0,0.3,,,,,,0.0,6.0,,,,,3.0,,,6.93,,,,,,,,,,,,,,,0.7,4.0,,45.0,0.3,,,,,,0.0,6.0,,,,,3.0,,,4.25,,,,,,,,,,,,,,,0.7,4.0
11961,Sungai Tengi,1/1/2021,,,,,,,,,,,,,,,,12.83,,3.17,,,,,,,,,,4.77,14.0,,0.51,,,,,,,,,,,,,,,,,,,32.0,,3.22,,,,,,,,,,5.04,26.0,,0.52,,,,,,,,,,,,,,,,,,,7.0,,3.03,,,,,,,,,,3.96,10.0,,0.51,,,
11962,Sungai Tengi,1/10/2021,,,,,,,,,,,,,,,,6.0,,3.19,,,,,,,,,,7.65,9.0,,0.5,,,,,,,,,,,,,,,,,,,6.0,,3.19,,,,,,,,,,7.65,9.0,,0.5,,,,,,,,,,,,,,,,,,,6.0,,3.19,,,,,,,,,,7.65,9.0,,0.5,,,
11963,Sungai Tengi,1/11/2021,,,,,,,,,,,,,,,,12.6,,3.33,,,,,,,,,,10.0,15.0,,0.56,,,,,,,,,,,,,,,,,,,22.0,,3.33,,,,,,,,,,10.0,22.0,,0.56,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,10.0,10.0,,0.56,,,
11964,Sungai Tengi,1/12/2021,,,,,,,,,,,,,,,,7.0,,3.97,,,,,,,,,,7.36,10.0,,0.54,,,,,,,,,,,,,,,,,,,7.0,,3.97,,,,,,,,,,7.36,10.0,,0.54,,,,,,,,,,,,,,,,,,,7.0,,3.97,,,,,,,,,,7.36,10.0,,0.54,,,
11965,Sungai Tengi,1/2/2021,,,,,,,,,,,,,,,,5.25,,3.59,,,,,,,,,,5.62,9.5,,0.51,,,,,,,,,,,,,,,,,,,6.0,,3.78,,,,,,,,,,6.44,10.0,,0.56,,,,,,,,,,,,,,,,,,,5.0,,3.06,,,,,,,,,,5.14,8.0,,0.48,,,
11966,Sungai Tengi,1/3/2021,,,,,,,,,,,,,,,,6.67,,2.97,,,,,,,,,,5.89,5.0,,0.56,,,,,,,,,,,,,,,,,,,7.0,,3.12,,,,,,,,,,6.42,5.0,,0.56,,,,,,,,,,,,,,,,,,,6.0,,2.67,,,,,,,,,,5.62,5.0,,0.56,,,
11967,Sungai Tengi,1/4/2021,,,,,,,,,,,,,,,,9.0,,3.24,,,,,,,,,,7.2,15.0,,0.57,,,,,,,,,,,,,,,,,,,9.0,,3.24,,,,,,,,,,7.2,15.0,,0.57,,,,,,,,,,,,,,,,,,,9.0,,3.24,,,,,,,,,,7.2,15.0,,0.57,,,
11968,Sungai Tengi,1/5/2021,,,,,,,,,,,,,,,,15.22,,7.04,,,,,,,,,,3.92,17.22,,0.54,,,,,,,,,,,,,,,,,,,32.0,,7.04,,,,,,,,,,4.34,21.0,,0.55,,,,,,,,,,,,,,,,,,,10.0,,7.04,,,,,,,,,,3.8,16.0,,0.54,,,
11969,Sungai Tengi,1/6/2021,,,,,,,,,,,,,,,,5.0,,3.26,,,,,,,,,,6.65,8.0,,0.58,,,,,,,,,,,,,,,,,,,5.0,,3.26,,,,,,,,,,6.65,8.0,,0.58,,,,,,,,,,,,,,,,,,,5.0,,3.26,,,,,,,,,,6.65,8.0,,0.58,,,
11970,Sungai Tengi,1/7/2021,,,,,,,,,,,,,,,,9.55,,2.7,,,,,,,,,,6.26,10.18,,0.52,,,,,,,,,,,,,,,,,,,13.0,,2.7,,,,,,,,,,6.26,14.0,,0.52,,,,,,,,,,,,,,,,,,,8.0,,2.7,,,,,,,,,,6.26,8.0,,0.52,,,
11971,Sungai Tengi,1/8/2021,,,,,,,,,,,,,,,,12.5,,4.11,,,,,,,,,,7.62,15.0,,0.56,,,,,,,,,,,,,,,,,,,20.0,,4.11,,,,,,,,,,7.62,23.0,,0.56,,,,,,,,,,,,,,,,,,,10.0,,4.11,,,,,,,,,,7.62,13.0,,0.56,,,
11972,Sungai Tengi,1/9/2021,,,,,,,,,,,,,,,,8.44,,3.33,,,,,,,,,,8.0,11.0,,0.56,,,,,,,,,,,,,,,,,,,9.0,,3.33,,,,,,,,,,8.0,11.0,,0.56,,,,,,,,,,,,,,,,,,,7.0,,3.33,,,,,,,,,,8.0,11.0,,0.56,,,
11973,Sungai Tengi,10/1/2021,,,,,,,,,,,,,,,,8.5,,3.29,,,,,,,,,,5.69,14.0,,0.5,,,,,,,,,,,,,,,,,,,10.0,,3.33,,,,,,,,,,6.0,14.0,,0.52,,,,,,,,,,,,,,,,,,,8.0,,3.26,,,,,,,,,,5.47,14.0,,0.48,,,
11974,Sungai Tengi,10/10/2021,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,
11975,Sungai Tengi,10/11/2021,,,,,,,,,,,,,,,,7.0,,3.33,,,,,,,,,,8.0,10.0,,0.52,,,,,,,,,,,,,,,,,,,7.0,,3.33,,,,,,,,,,8.0,10.0,,0.52,,,,,,,,,,,,,,,,,,,7.0,,3.33,,,,,,,,,,8.0,10.0,,0.52,,,
11976,Sungai Tengi,10/12/2021,,,,,,,,,,,,,,,,16.0,,3.88,,,,,,,,,,8.8,16.0,,0.52,,,,,,,,,,,,,,,,,,,16.0,,3.88,,,,,,,,,,8.8,16.0,,0.52,,,,,,,,,,,,,,,,,,,16.0,,3.88,,,,,,,,,,8.8,16.0,,0.52,,,
11977,Sungai Tengi,10/2/2021,,,,,,,,,,,,,,,,9.0,,3.29,,,,,,,,,,5.84,11.67,,0.54,,,,,,,,,,,,,,,,,,,10.0,,3.41,,,,,,,,,,6.42,13.0,,0.56,,,,,,,,,,,,,,,,,,,8.0,,2.67,,,,,,,,,,5.72,10.0,,0.54,,,
11978,Sungai Tengi,10/3/2021,,,,,,,,,,,,,,,,8.92,,3.08,,,,,,,,,,7.52,7.0,,0.5,,,,,,,,,,,,,,,,,,,9.0,,3.12,,,,,,,,,,7.87,7.0,,0.51,,,,,,,,,,,,,,,,,,,8.0,,3.06,,,,,,,,,,7.34,7.0,,0.49,,,
11979,Sungai Tengi,10/4/2021,,,,,,,,,,,,,,,,12.0,,3.44,,,,,,,,,,7.27,12.4,,0.57,,,,,,,,,,,,,,,,,,,12.0,,3.5,,,,,,,,,,7.94,16.0,,0.57,,,,,,,,,,,,,,,,,,,12.0,,2.94,,,,,,,,,,7.2,12.0,,0.55,,,
11980,Sungai Tengi,10/5/2021,,,,,,,,,,,,,,,,12.27,,3.77,,,,,,,,,,7.93,13.64,,0.58,,,,,,,,,,,,,,,,,,,22.0,,3.8,,,,,,,,,,9.0,20.0,,0.58,,,,,,,,,,,,,,,,,,,7.0,,3.5,,,,,,,,,,7.82,10.0,,0.57,,,
11981,Sungai Tengi,10/6/2021,,,,,,,,,,,,,,,,6.0,,3.8,,,,,,,,,,6.26,10.0,,0.58,,,,,,,,,,,,,,,,,,,6.0,,3.8,,,,,,,,,,6.26,10.0,,0.58,,,,,,,,,,,,,,,,,,,6.0,,3.8,,,,,,,,,,6.26,10.0,,0.58,,,
11982,Sungai Tengi,10/7/2021,,,,,,,,,,,,,,,,7.1,,3.26,,,,,,,,,,7.82,11.1,,0.51,,,,,,,,,,,,,,,,,,,8.0,,3.26,,,,,,,,,,7.82,12.0,,0.51,,,,,,,,,,,,,,,,,,,7.0,,3.26,,,,,,,,,,7.82,11.0,,0.51,,,
11983,Sungai Tengi,10/8/2021,,,,,,,,,,,,,,,,12.6,,3.52,,,,,,,,,,6.77,15.6,,0.56,,,,,,,,,,,,,,,,,,,14.0,,3.52,,,,,,,,,,6.77,16.0,,0.56,,,,,,,,,,,,,,,,,,,12.0,,3.52,,,,,,,,,,6.77,14.0,,0.56,,,
11984,Sungai Tengi,10/9/2021,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,7.6,12.67,,0.5,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,8.0,14.0,,0.5,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,6.8,10.0,,0.5,,,
11985,Sungai Tengi,11/1/2021,,,,,,,,,,,,,,,,9.5,,3.31,,,,,,,,,,5.65,13.75,,0.49,,,,,,,,,,,,,,,,,,,10.0,,3.33,,,,,,,,,,6.0,14.0,,0.52,,,,,,,,,,,,,,,,,,,8.0,,3.26,,,,,,,,,,5.47,13.0,,0.48,,,
11986,Sungai Tengi,11/10/2021,,,,,,,,,,,,,,,,7.55,,3.33,,,,,,,,,,10.0,9.82,,0.52,,,,,,,,,,,,,,,,,,,13.0,,3.33,,,,,,,,,,10.0,13.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,
11987,Sungai Tengi,11/11/2021,,,,,,,,,,,,,,,,7.0,,3.33,,,,,,,,,,8.0,10.0,,0.52,,,,,,,,,,,,,,,,,,,7.0,,3.33,,,,,,,,,,8.0,10.0,,0.52,,,,,,,,,,,,,,,,,,,7.0,,3.33,,,,,,,,,,8.0,10.0,,0.52,,,
11988,Sungai Tengi,11/12/2021,,,,,,,,,,,,,,,,10.67,,3.88,,,,,,,,,,8.8,14.44,,0.52,,,,,,,,,,,,,,,,,,,16.0,,3.88,,,,,,,,,,8.8,18.0,,0.52,,,,,,,,,,,,,,,,,,,10.0,,3.88,,,,,,,,,,8.8,14.0,,0.52,,,
11989,Sungai Tengi,11/2/2021,,,,,,,,,,,,,,,,6.67,,3.59,,,,,,,,,,6.51,6.67,,0.56,,,,,,,,,,,,,,,,,,,8.0,,3.97,,,,,,,,,,6.54,8.0,,0.56,,,,,,,,,,,,,,,,,,,6.0,,3.4,,,,,,,,,,6.42,6.0,,0.56,,,
11990,Sungai Tengi,11/3/2021,,,,,,,,,,,,,,,,9.67,,3.26,,,,,,,,,,8.03,8.67,,0.52,,,,,,,,,,,,,,,,,,,11.0,,3.4,,,,,,,,,,8.18,12.0,,0.57,,,,,,,,,,,,,,,,,,,9.0,,3.12,,,,,,,,,,7.87,7.0,,0.49,,,
11991,Sungai Tengi,11/4/2021,,,,,,,,,,,,,,,,11.83,,3.45,,,,,,,,,,5.61,12.92,,0.62,,,,,,,,,,,,,,,,,,,14.0,,3.5,,,,,,,,,,7.94,16.0,,0.63,,,,,,,,,,,,,,,,,,,10.0,,2.94,,,,,,,,,,5.4,11.0,,0.55,,,
11992,Sungai Tengi,11/5/2021,,,,,,,,,,,,,,,,10.0,,3.5,,,,,,,,,,9.0,16.0,,0.57,,,,,,,,,,,,,,,,,,,10.0,,3.5,,,,,,,,,,9.0,16.0,,0.57,,,,,,,,,,,,,,,,,,,10.0,,3.5,,,,,,,,,,9.0,16.0,,0.57,,,
11993,Sungai Tengi,11/6/2021,,,,,,,,,,,,,,,,6.0,,3.8,,,,,,,,,,6.26,10.0,,0.58,,,,,,,,,,,,,,,,,,,6.0,,3.8,,,,,,,,,,6.26,10.0,,0.58,,,,,,,,,,,,,,,,,,,6.0,,3.8,,,,,,,,,,6.26,10.0,,0.58,,,
11994,Sungai Tengi,11/7/2021,,,,,,,,,,,,,,,,15.0,,3.26,,,,,,,,,,7.82,18.0,,0.51,,,,,,,,,,,,,,,,,,,16.0,,3.26,,,,,,,,,,7.82,18.0,,0.51,,,,,,,,,,,,,,,,,,,14.0,,3.26,,,,,,,,,,7.82,18.0,,0.51,,,
11995,Sungai Tengi,11/8/2021,,,,,,,,,,,,,,,,13.2,,3.52,,,,,,,,,,6.67,15.2,,0.56,,,,,,,,,,,,,,,,,,,14.0,,3.52,,,,,,,,,,6.67,16.0,,0.56,,,,,,,,,,,,,,,,,,,12.0,,3.52,,,,,,,,,,6.67,14.0,,0.56,,,
11996,Sungai Tengi,11/9/2021,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,6.8,10.0,,0.5,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,6.8,10.0,,0.5,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,6.8,10.0,,0.5,,,
11997,Sungai Tengi,12/1/2021,,,,,,,,,,,,,,,,8.33,,3.18,,,,,,,,,,5.46,12.33,,0.46,,,,,,,,,,,,,,,,,,,9.0,,3.26,,,,,,,,,,5.47,13.0,,0.52,,,,,,,,,,,,,,,,,,,8.0,,3.03,,,,,,,,,,5.45,12.0,,0.43,,,
11998,Sungai Tengi,12/10/2021,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,
11999,Sungai Tengi,12/11/2021,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,8.0,11.0,,0.52,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,8.0,11.0,,0.52,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,8.0,11.0,,0.52,,,
12000,Sungai Tengi,12/12/2021,,,,,,,,,,,,,,,,16.0,,3.83,,,,,,,,,,9.93,17.78,,0.51,,,,,,,,,,,,,,,,,,,24.0,,3.88,,,,,,,,,,12.2,21.0,,0.52,,,,,,,,,,,,,,,,,,,12.0,,3.72,,,,,,,,,,8.8,16.0,,0.5,,,
12001,Sungai Tengi,12/2/2021,,,,,,,,,,,,,,,,6.33,,3.22,,,,,,,,,,6.0,6.33,,0.52,,,,,,,,,,,,,,,,,,,10.0,,3.4,,,,,,,,,,6.54,10.0,,0.56,,,,,,,,,,,,,,,,,,,6.0,,3.03,,,,,,,,,,5.45,6.0,,0.48,,,
12002,Sungai Tengi,12/3/2021,,,,,,,,,,,,,,,,12.5,,3.15,,,,,,,,,,7.4,10.75,,0.51,,,,,,,,,,,,,,,,,,,20.0,,3.42,,,,,,,,,,7.57,18.0,,0.51,,,,,,,,,,,,,,,,,,,11.0,,3.06,,,,,,,,,,7.34,9.0,,0.49,,,
12003,Sungai Tengi,12/4/2021,,,,,,,,,,,,,,,,10.0,,3.5,,,,,,,,,,5.61,12.0,,0.51,,,,,,,,,,,,,,,,,,,10.0,,3.78,,,,,,,,,,6.0,12.0,,0.55,,,,,,,,,,,,,,,,,,,10.0,,2.71,,,,,,,,,,5.4,12.0,,0.5,,,
12004,Sungai Tengi,12/5/2021,,,,,,,,,,,,,,,,10.0,,3.8,,,,,,,,,,9.0,15.0,,0.57,,,,,,,,,,,,,,,,,,,10.0,,3.8,,,,,,,,,,9.0,16.0,,0.57,,,,,,,,,,,,,,,,,,,10.0,,3.8,,,,,,,,,,9.0,14.0,,0.57,,,
12005,Sungai Tengi,12/6/2021,,,,,,,,,,,,,,,,6.0,,3.26,,,,,,,,,,6.26,9.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.26,,,,,,,,,,6.26,9.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.26,,,,,,,,,,6.26,9.0,,0.52,,,
12006,Sungai Tengi,12/7/2021,,,,,,,,,,,,,,,,14.8,,3.26,,,,,,,,,,7.82,16.8,,0.51,,,,,,,,,,,,,,,,,,,19.0,,3.26,,,,,,,,,,7.82,18.0,,0.51,,,,,,,,,,,,,,,,,,,13.0,,3.26,,,,,,,,,,7.82,16.0,,0.51,,,
12007,Sungai Tengi,12/8/2021,,,,,,,,,,,,,,,,11.4,,3.52,,,,,,,,,,6.77,13.0,,0.56,,,,,,,,,,,,,,,,,,,14.0,,3.52,,,,,,,,,,6.77,16.0,,0.56,,,,,,,,,,,,,,,,,,,9.0,,3.52,,,,,,,,,,6.77,10.0,,0.56,,,
12008,Sungai Tengi,12/9/2021,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,6.8,10.0,,0.5,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,6.8,10.0,,0.5,,,,,,,,,,,,,,,,,,,8.0,,3.33,,,,,,,,,,6.8,10.0,,0.5,,,
12009,Sungai Tengi,13/1/2021,,,,,,,,,,,,,,,,8.0,,3.08,,,,,,,,,,5.38,12.25,,0.46,,,,,,,,,,,,,,,,,,,9.0,,3.26,,,,,,,,,,5.47,13.0,,0.48,,,,,,,,,,,,,,,,,,,7.0,,3.03,,,,,,,,,,5.14,12.0,,0.43,,,
12010,Sungai Tengi,13/10/2021,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,,,,,,,,,,,,,,,,,6.0,,3.33,,,,,,,,,,10.0,9.0,,0.52,,,
