,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
211,-2.101576182136604,7.219862789937932,-4.949465781114621,24.13793103448277,5.8823529411764595,0.0,-2.922755741127342,17.19352351580572,6.006006006005998,9.615384615384603,2021-03-31,Sungai Tengi,5.59,16.41,82.29,1.08,0.18,0.05,3.53,9.3,0.57,22.8
212,-3.5026269702276736,512.1528912120222,307.1960727692752,66.66666666666666,582.3529411764705,420.0,58.87265135699374,8.661012593163724,111.4114114114114,3.8461538461538494,2021-05-01,Sungai Tengi,5.51,93.69,352.53,1.45,1.16,0.26,7.04,15.22,0.54,21.14
213,-6.479859894921193,110.19274746814769,30.85763788622584,-6.896551724137924,35.29411764705882,40.00000000000001,18.26722338204593,18.427139552814193,-2.1021021021021107,3.8461538461538494,2021-05-02,Sungai Tengi,5.34,32.17,113.29,0.81,0.23,0.07,3.26,11.33,0.54,23.04
214,-7.705779334500883,21.006207121855603,64.20444701126193,-20.689655172413797,-17.64705882352941,19.99999999999999,4.384133611691022,13.287072731945521,-2.1021021021021107,3.8461538461538494,2021-05-03,Sungai Tengi,5.27,18.52,142.16,0.69,0.14,0.06,3.26,10.0,0.54,22.04
215,-2.977232924693519,8.330610911466833,30.695928385792687,-16.09195402298851,-11.764705882352951,0.0,4.384133611691022,14.31508609611925,-2.1021021021021107,3.8461538461538494,2021-05-04,Sungai Tengi,5.54,16.58,113.15,0.73,0.15,0.05,3.26,10.0,0.54,22.24
216,-4.028021015761813,2.4501796798431887,33.814611608432,0.0,35.29411764705882,-60.0,0.2087682672233776,12.25905936777179,14.114114114114107,0.0,2021-05-05,Sungai Tengi,5.48,15.68,115.85,0.87,0.23,0.02,3.8,9.6,0.52,21.84
217,-5.078809106830123,-22.44364586736361,15.887958417557044,-31.03448275862069,-29.41176470588236,-40.00000000000001,-18.26722338204593,6.810588537651005,1.2012012012012023,1.9230769230769247,2021-05-06,Sungai Tengi,5.42,11.87,100.33,0.6,0.12,0.03,3.37,7.83,0.53,20.78
218,-6.129597197898418,152.9892192094087,187.08056598325155,45.97701149425288,105.88235294117645,219.99999999999997,47.91231732776618,15.857106142379857,-2.1021021021021107,0.0,2021-05-07,Sungai Tengi,5.36,38.72,248.54,1.27,0.35,0.16,3.26,14.17,0.52,22.54
219,-7.355516637478107,118.88271806599151,139.84984117816924,0.0,52.941176470588225,19.99999999999999,47.181628392484335,31.94551529169881,12.01201201201201,11.538461538461526,2021-05-08,Sungai Tengi,5.29,33.5,207.65,0.87,0.26,0.06,3.73,14.1,0.58,25.67
220,-8.231173380035022,-9.964064031362302,-17.990181923187976,-14.942528735632186,-35.294117647058826,-20.000000000000004,4.384133611691022,22.436391673091762,-5.40540540540541,11.538461538461526,2021-05-09,Sungai Tengi,5.24,13.78,71.0,0.74,0.11,0.04,3.15,10.0,0.58,23.82
221,-6.654991243432573,172.5253185233584,125.7926653190875,10.344827586206893,417.64705882352933,100.0,28.079331941544876,10.871241326137252,13.213213213213212,11.538461538461526,2021-05-10,Sungai Tengi,5.33,41.71,195.48,0.96,0.88,0.1,3.77,12.27,0.58,21.57
222,-6.479859894921193,-13.42698464554067,-3.2630667051689164,17.241379310344833,-23.529411764705884,-20.000000000000004,4.384133611691022,28.501670521716793,5.105105105105103,9.615384615384603,2021-05-11,Sungai Tengi,5.34,13.25,83.75,1.02,0.13,0.04,3.5,10.0,0.57,25.0
223,-6.129597197898418,-8.657301535445928,-43.401674848397334,-20.689655172413797,-17.64705882352941,0.0,4.384133611691022,23.36160370084812,14.114114114114107,9.615384615384603,2021-05-12,Sungai Tengi,5.36,13.98,49.0,0.69,0.14,0.05,3.8,10.0,0.57,24.0
224,-4.203152364273208,556.9748448219536,526.6705168928675,64.36781609195403,223.52941176470588,180.0,98.32985386221294,26.70264713441275,12.912912912912905,15.384615384615378,2021-05-13,Sungai Tengi,5.47,100.55,542.54,1.43,0.55,0.14,3.76,19.0,0.6,24.65
225,-8.056042031523642,123.1296961777197,164.75310424487444,25.287356321839088,-23.529411764705884,79.99999999999999,46.13778705636743,31.020303263942434,13.813813813813812,9.615384615384603,2021-05-14,Sungai Tengi,5.25,34.15,229.21,1.09,0.13,0.09,3.79,14.0,0.57,25.49
226,-4.903677758318743,-7.807905913100297,11.371643084031204,-16.09195402298851,-23.529411764705884,0.0,4.384133611691022,15.651503469545114,14.114114114114107,9.615384615384603,2021-05-15,Sungai Tengi,5.43,14.11,96.42,0.73,0.13,0.05,3.8,10.0,0.57,22.5
227,-5.253940455341503,119.40542306435805,155.38550389835407,24.13793103448277,-17.64705882352941,40.00000000000001,39.874739039665975,31.585710614238003,14.114114114114107,9.615384615384603,2021-05-16,Sungai Tengi,5.41,33.58,221.1,1.08,0.14,0.07,3.8,13.4,0.57,25.6
228,-5.954465849387038,40.67298268539694,114.2188853595149,-21.83908045977011,0.0,40.00000000000001,25.260960334029225,35.18375738884607,19.519519519519516,9.615384615384603,2021-05-17,Sungai Tengi,5.37,21.53,185.46,0.68,0.17,0.07,3.98,12.0,0.57,26.3
229,-9.632224168126092,22.247631492976158,51.66041004909042,-29.88505747126437,-64.70588235294117,-20.000000000000004,25.260960334029225,29.529683885890524,10.510510510510512,9.615384615384603,2021-05-18,Sungai Tengi,5.16,18.71,131.3,0.61,0.06,0.04,3.68,12.0,0.57,25.2
230,-7.180385288966727,-29.36948709572035,0.4331504475888123,-22.988505747126432,-58.82352941176471,-20.000000000000004,-16.49269311064718,7.941403238242106,14.114114114114107,9.615384615384603,2021-05-19,Sungai Tengi,5.3,10.81,86.95,0.67,0.07,0.04,3.8,8.0,0.57,21.0
231,-3.852889667250434,-34.46586082979419,-14.92925209356048,-17.241379310344833,-35.294117647058826,-20.000000000000004,-16.49269311064718,49.575944487278356,14.114114114114107,9.615384615384603,2021-05-20,Sungai Tengi,5.49,10.03,73.65,0.72,0.11,0.04,3.8,8.0,0.57,29.1
232,-2.101576182136604,8.134596537079393,44.04851285012995,-6.896551724137924,23.52941176470587,-20.000000000000004,1.7745302713987468,7.941403238242106,14.114114114114107,9.615384615384603,2021-05-21,Sungai Tengi,5.59,16.55,124.71,0.81,0.21,0.04,3.8,9.75,0.57,21.0
233,0.0,-39.1702058150931,-36.12474732890556,5.747126436781615,-35.294117647058826,-40.00000000000001,-37.36951983298539,-12.413261372397837,14.114114114114107,-1.9230769230769247,2021-05-22,Sungai Tengi,5.71,9.31,55.3,0.92,0.11,0.03,3.8,6.0,0.51,17.04
234,-1.0507880910682945,-43.67853642600458,-41.36875541438059,-4.5977011494252915,-52.94117647058824,-60.0,-37.36951983298539,-12.413261372397837,14.114114114114107,-1.9230769230769247,2021-05-23,Sungai Tengi,5.65,8.62,50.76,0.83,0.08,0.02,3.8,6.0,0.51,17.04
235,0.7005253940455347,-46.09604704344985,-36.10164597170083,10.344827586206893,-41.1764705882353,-60.0,-37.36951983298539,-12.413261372397837,14.114114114114107,-1.9230769230769247,2021-05-24,Sungai Tengi,5.75,8.25,55.32,0.96,0.1,0.02,3.8,6.0,0.51,17.04
236,1.2259194395796897,-42.763802678863115,-37.46462604678024,4.5977011494252915,-17.64705882352941,-40.00000000000001,-37.36951983298539,-12.413261372397837,14.114114114114107,-1.9230769230769247,2021-05-25,Sungai Tengi,5.78,8.76,54.14,0.91,0.14,0.03,3.8,6.0,0.51,17.04
237,-0.35026269702275964,435.24991832734406,306.45682933872365,12.643678160919539,182.35294117647055,-20.000000000000004,32.25469728601252,-3.623747108712405,14.114114114114107,-1.9230769230769247,2021-05-26,Sungai Tengi,5.69,81.92,351.89,0.98,0.48,0.04,3.8,12.67,0.51,18.75
238,-3.852889667250434,568.6050310356094,429.922032919434,39.08045977011494,117.64705882352939,79.99999999999999,102.92275574112738,33.38473400154205,14.114114114114107,-1.9230769230769247,2021-05-27,Sungai Tengi,5.49,102.33,458.78,1.21,0.37,0.09,3.8,19.44,0.51,25.950000000000003
239,-6.304728546409813,27.0173146030709,31.619982673982115,-13.793103448275861,-17.64705882352941,-20.000000000000004,16.91022964509394,7.22179388332049,14.114114114114107,-1.9230769230769247,2021-05-28,Sungai Tengi,5.35,19.44,113.95,0.75,0.14,0.04,3.8,11.2,0.51,20.86
240,-3.852889667250434,-7.089186540346286,-14.328616806237354,-12.643678160919539,-17.64705882352941,0.0,-16.49269311064718,2.081727062451818,-2.1021021021021107,-1.9230769230769247,2021-05-29,Sungai Tengi,5.49,14.22,74.17,0.76,0.14,0.05,3.26,8.0,0.51,19.86
241,-2.626970227670759,-31.983012087553085,-7.594571181056875,-21.83908045977011,-64.70588235294117,-40.00000000000001,-37.36951983298539,-20.123361603700847,14.114114114114107,5.7692307692307745,2021-05-30,Sungai Tengi,5.56,10.41,80.0,0.68,0.06,0.03,3.8,6.0,0.55,15.54
242,0.0,-37.602090819993464,-13.751082876118959,-16.09195402298851,17.64705882352941,-40.00000000000001,-37.36951983298539,-22.69339501413518,14.114114114114107,5.7692307692307745,2021-05-31,Sungai Tengi,5.71,9.55,74.67,0.73,0.2,0.03,3.8,6.0,0.55,15.04
243,1.5761821366024493,173.1786997713166,226.30667051689292,14.942528735632186,235.29411764705875,120.0,31.524008350730686,28.501670521716793,0.0,7.692307692307699,2021-11-01,Sungai Tengi,5.8,41.81,282.5,1.0,0.57,0.11,3.33,12.6,0.56,25.0
244,0.7005253940455347,11.989545900032676,54.77909327172974,9.19540229885057,-17.64705882352941,0.0,46.13778705636743,33.641737342585465,0.0,7.692307692307699,2021-11-02,Sungai Tengi,5.75,17.14,134.0,0.95,0.14,0.05,3.33,14.0,0.56,26.0
245,1.9264448336252245,-36.94870957203528,-38.781403407450185,-3.448275862068969,64.70588235294117,-20.000000000000004,-16.49269311064718,2.801336417373435,0.0,-5.7692307692307745,2021-11-03,Sungai Tengi,5.82,9.65,53.0,0.84,0.28,0.04,3.33,8.0,0.49,20.0
246,-1.9264448336252245,232.8324077098987,167.15564539416695,24.13793103448277,141.17647058823525,120.0,42.693110647181626,24.235415060395805,0.0,-13.461538461538463,2021-11-04,Sungai Tengi,5.6,50.94,231.29,1.08,0.41,0.11,3.33,13.67,0.45,24.17
247,-1.4010507880910694,40.41163018621365,103.86947733179328,11.494252873563216,11.764705882352935,0.0,60.75156576200418,33.641737342585465,0.0,-11.538461538461538,2021-11-05,Sungai Tengi,5.63,21.49,176.5,0.97,0.19,0.05,3.33,15.4,0.46,26.0
248,1.2259194395796897,-7.67722966350865,2.0271440947155757,-33.333333333333336,23.52941176470587,0.0,46.13778705636743,28.501670521716793,0.0,-5.7692307692307745,2021-11-06,Sungai Tengi,5.78,14.13,88.33,0.58,0.21,0.05,3.33,14.0,0.49,25.0
249,-0.8756567425569146,-25.84122835674616,-9.569737222061777,-34.482758620689665,17.64705882352941,-20.000000000000004,22.12943632567849,23.36160370084812,0.0,-5.7692307692307745,2021-11-07,Sungai Tengi,5.66,11.35,78.29,0.57,0.2,0.04,3.33,11.7,0.49,24.0
250,2.101576182136604,-18.1313296308396,6.220040427375115,-2.2988505747126458,-5.8823529411764754,19.99999999999999,-26.931106471816285,-7.478797224363909,0.0,0.0,2021-11-08,Sungai Tengi,5.83,12.53,91.96,0.85,0.16,0.06,3.33,7.0,0.52,18.0
251,0.0,-26.494609604704344,2.3736644527866093,-20.689655172413797,-17.64705882352941,-20.000000000000004,-26.931106471816285,-7.478797224363909,0.0,0.0,2021-11-09,Sungai Tengi,5.71,11.25,88.63,0.69,0.14,0.04,3.33,7.0,0.52,18.0
252,4.378283712784588,-34.79255145377327,-4.822408316488574,-24.137931034482754,-17.64705882352941,-20.000000000000004,-26.931106471816285,-7.478797224363909,0.0,0.0,2021-11-10,Sungai Tengi,5.96,9.98,82.4,0.66,0.14,0.04,3.33,7.0,0.52,18.0
253,5.253940455341503,-23.423717739300876,0.6295119838290685,-6.896551724137924,5.8823529411764595,19.99999999999999,-26.931106471816285,-7.478797224363909,0.0,0.0,2021-11-11,Sungai Tengi,6.01,11.72,87.12,0.81,0.18,0.06,3.33,7.0,0.52,18.0
254,2.2767075306479843,-24.795818360013065,-4.7069015304649025,13.793103448275861,11.764705882352935,-40.00000000000001,-16.49269311064718,-2.3387304034952368,0.0,0.0,2021-11-12,Sungai Tengi,5.84,11.51,82.5,0.99,0.19,0.03,3.33,8.0,0.52,19.0
255,5.954465849387038,-35.119242077752375,-0.29454230436037593,4.5977011494252915,-47.05882352941177,-40.00000000000001,-37.36951983298539,-17.758930866101252,0.0,0.0,2021-11-13,Sungai Tengi,6.05,9.93,86.32,0.91,0.09,0.03,3.33,6.0,0.52,16.0
256,8.056042031523642,-32.0483502123489,6.843777071902989,8.045977011494248,-17.64705882352941,-60.0,-32.150313152400834,-7.0161912104857285,-3.3033033033032995,3.8461538461538494,2021-11-14,Sungai Tengi,6.17,10.4,92.5,0.94,0.14,0.02,3.22,6.5,0.54,18.09
257,5.4290718038528825,-46.55341391702058,-19.145249783424763,2.2988505747126458,-11.764705882352951,-40.00000000000001,-37.36951983298539,-17.758930866101252,0.0,0.0,2021-11-15,Sungai Tengi,6.02,8.18,70.0,0.89,0.15,0.03,3.33,6.0,0.52,16.0
258,4.5534150612959685,-38.84351519111402,-1.8192318798729297,5.747126436781615,17.64705882352941,-40.00000000000001,-37.36951983298539,-17.758930866101252,0.0,0.0,2021-11-16,Sungai Tengi,5.97,9.36,85.0,0.92,0.2,0.03,3.33,6.0,0.52,16.0
259,7.705779334500883,-37.86344331917674,0.30609298296276616,6.896551724137938,-11.764705882352951,-20.000000000000004,-37.36951983298539,-19.814957594448725,0.0,0.0,2021-11-17,Sungai Tengi,6.15,9.51,86.84,0.93,0.15,0.04,3.33,6.0,0.52,15.6
260,4.5534150612959685,-40.542306435805294,3.9561074213110157,0.0,-11.764705882352951,-60.0,-37.36951983298539,-19.814957594448725,0.0,0.0,2021-11-18,Sungai Tengi,5.97,9.1,90.0,0.87,0.15,0.02,3.33,6.0,0.52,15.6
261,7.5306479859894875,-50.8657301535446,-6.635864857060342,3.448275862068969,-11.764705882352951,-80.0,-37.36951983298539,-19.814957594448725,0.0,0.0,2021-11-19,Sungai Tengi,6.14,7.52,80.83,0.9,0.15,0.01,3.33,6.0,0.52,15.6
262,3.6777583187390537,1214.7990852662526,486.6358648570604,-12.643678160919539,-100.0,-20.000000000000004,30.48016701461378,-6.450783860190177,0.0,0.0,2021-11-20,Sungai Tengi,5.92,201.23,507.88,0.76,0.0,0.04,3.33,12.5,0.52,18.2
263,-2.2767075306479843,19.111401502776875,15.506786023678906,-1.1494252873563229,64.70588235294117,0.0,4.384133611691022,5.885376509894645,0.0,0.0,2021-11-21,Sungai Tengi,5.58,18.23,100.0,0.86,0.28,0.05,3.33,10.0,0.52,20.6
264,0.0,229.30414897092453,197.71874097603236,80.45977011494254,141.17647058823525,280.0,47.91231732776618,11.025443330763316,0.0,0.0,2021-11-22,Sungai Tengi,5.71,50.4,257.75,1.57,0.41,0.19,3.33,14.17,0.52,21.6
265,-5.604203152364278,70.859196341065,103.00317643661568,-41.37931034482759,-41.1764705882353,60.0,35.699373695198325,21.30557697250066,0.0,0.0,2021-11-23,Sungai Tengi,5.39,26.15,175.75,0.51,0.1,0.08,3.33,13.0,0.52,23.6
266,-1.0507880910682945,-7.1545246651421035,10.355183367022834,-34.482758620689665,-35.294117647058826,19.99999999999999,4.384133611691022,11.025443330763316,0.0,0.0,2021-11-24,Sungai Tengi,5.65,14.21,95.54,0.57,0.11,0.06,3.33,10.0,0.52,21.6
267,0.17513134851137982,-1.8621365566808243,-6.970834536529001,-12.643678160919539,17.64705882352941,0.0,4.384133611691022,8.866615265998465,0.0,0.0,2021-11-25,Sungai Tengi,5.72,15.02,80.54,0.76,0.2,0.05,3.33,10.0,0.52,21.18
268,-1.9264448336252245,-29.1734727213329,7.224949465781126,1.1494252873563229,-5.8823529411764754,-40.00000000000001,-11.273486430062631,-0.48830634798251793,19.219219219219223,3.8461538461538494,2021-11-26,Sungai Tengi,5.6,10.84,92.83,0.88,0.16,0.03,3.97,8.5,0.54,19.36
269,0.5253940455341549,57.07285200914733,41.495812879006664,13.793103448275861,0.0,-20.000000000000004,16.59707724425887,12.516062708815229,19.519519519519516,3.8461538461538494,2021-11-27,Sungai Tengi,5.74,24.04,122.5,0.99,0.17,0.04,3.98,11.17,0.54,21.89
270,33.09982486865148,-9.31068278340411,54.77909327172974,3.448275862068969,-17.64705882352941,-40.00000000000001,-14.405010438413369,-6.656386533024921,19.219219219219223,3.8461538461538494,2021-11-28,Sungai Tengi,7.6,13.88,134.0,0.9,0.14,0.03,3.97,8.2,0.54,18.16
271,7.880910683012263,-19.307415877164328,12.041582442968538,2.2988505747126458,0.0,-60.0,-25.887265135699376,-10.768439989719862,19.219219219219223,3.8461538461538494,2021-11-29,Sungai Tengi,6.16,12.35,97.0,0.89,0.17,0.02,3.97,7.1,0.54,17.36
272,1.5761821366024493,-34.79255145377327,5.885070747906456,0.0,-29.41176470588236,-40.00000000000001,-26.931106471816285,-10.768439989719862,19.219219219219223,0.0,2021-11-30,Sungai Tengi,5.8,9.98,91.67,0.87,0.12,0.03,3.97,7.0,0.52,17.36
273,-3.1523642732048986,-35.249918327344005,-22.610453364135132,-20.689655172413797,-29.41176470588236,79.99999999999999,-37.36951983298539,-14.417887432536622,-4.204204204204208,-3.8461538461538494,2021-10-01,Sungai Tengi,5.53,9.91,67.0,0.69,0.12,0.09,3.19,6.0,0.5,16.65
274,-1.5761821366024493,-30.349558967657625,-19.145249783424763,-16.09195402298851,-35.294117647058826,-40.00000000000001,-37.36951983298539,-14.417887432536622,-4.204204204204208,-3.8461538461538494,2021-10-02,Sungai Tengi,5.62,10.66,70.0,0.73,0.11,0.03,3.19,6.0,0.5,16.65
275,-0.8756567425569146,-46.48807579222476,-12.827028587929531,-12.643678160919539,-11.764705882352951,-40.00000000000001,-47.80793319415449,-8.50681058853764,-4.204204204204208,-3.8461538461538494,2021-10-03,Sungai Tengi,5.66,8.19,75.47,0.76,0.15,0.03,3.19,5.0,0.5,17.8
276,-0.7005253940455347,189.18654034629205,141.94051400519785,47.1264367816092,123.52941176470587,300.00000000000006,21.81628392484342,13.595476741197654,9.909909909909912,-3.8461538461538494,2021-10-04,Sungai Tengi,5.67,44.26,209.46,1.28,0.38,0.2,3.66,11.67,0.5,22.1
277,-1.0507880910682945,-4.606337798105195,70.09529309846954,9.19540229885057,-11.764705882352951,0.0,25.260960334029225,30.50629658185558,0.6006006006006012,-3.8461538461538494,2021-10-05,Sungai Tengi,5.65,14.6,147.26,0.95,0.15,0.05,3.35,12.0,0.5,25.39
278,-2.802101576182139,-27.67069585102907,-8.276061218596585,-2.2988505747126458,17.64705882352941,-20.000000000000004,-37.36951983298539,-2.3387304034952368,0.0,0.0,2021-10-06,Sungai Tengi,5.55,11.07,79.41,0.85,0.2,0.04,3.33,6.0,0.52,19.0
279,-3.5026269702276736,-40.150277687030375,1.923187987294261,-4.5977011494252915,-23.529411764705884,0.0,-37.36951983298539,-2.3387304034952368,0.0,0.0,2021-10-07,Sungai Tengi,5.51,9.16,88.24,0.83,0.13,0.05,3.33,6.0,0.52,19.0
280,-2.626970227670759,-47.27213328977458,7.652324574068745,2.2988505747126458,-11.764705882352951,-40.00000000000001,-37.36951983298539,-2.3387304034952368,0.0,0.0,2021-10-08,Sungai Tengi,5.56,8.07,93.2,0.89,0.15,0.03,3.33,6.0,0.52,19.0
281,1.0507880910682945,-42.894478928454745,5.399942246607002,-14.942528735632186,-23.529411764705884,-40.00000000000001,-37.36951983298539,-2.3387304034952368,0.0,0.0,2021-10-09,Sungai Tengi,5.77,8.74,91.25,0.74,0.13,0.03,3.33,6.0,0.52,19.0
282,0.0,-43.35184580202548,-7.594571181056875,1.1494252873563229,-29.41176470588236,-60.0,-37.36951983298539,-2.3387304034952368,0.0,0.0,2021-10-10,Sungai Tengi,5.71,8.67,80.0,0.88,0.12,0.02,3.33,6.0,0.52,19.0
283,2.802101576182139,-28.912120222149618,-19.029742997401094,3.448275862068969,-11.764705882352951,19.99999999999999,-21.18997912317328,1.8761243896170752,0.0,0.0,2021-10-11,Sungai Tengi,5.87,10.88,70.1,0.9,0.15,0.06,3.33,7.55,0.52,19.82
284,2.977232924693519,-27.27866710225416,-14.652035807103655,-9.19540229885057,-23.529411764705884,19.99999999999999,-37.36951983298539,-2.3387304034952368,0.0,0.0,2021-10-12,Sungai Tengi,5.88,11.13,73.89,0.79,0.13,0.06,3.33,6.0,0.52,19.0
285,0.5253940455341549,-44.658608297941846,-30.580421599768975,-8.045977011494248,-29.41176470588236,-20.000000000000004,-37.36951983298539,-2.3387304034952368,0.0,0.0,2021-10-13,Sungai Tengi,5.74,8.47,60.1,0.8,0.12,0.04,3.33,6.0,0.52,19.0
286,0.3502626970227752,-47.533485788957854,-30.083742419867153,-6.896551724137924,-17.64705882352941,-60.0,-37.36951983298539,-2.3387304034952368,33.33333333333334,0.0,2021-10-14,Sungai Tengi,5.73,8.03,60.53,0.81,0.14,0.02,4.44,6.0,0.52,19.0
287,2.626970227670759,-36.49134269846455,-21.10886514582731,21.839080459770123,-35.294117647058826,0.0,-37.36951983298539,-2.3387304034952368,33.33333333333334,0.0,2021-10-15,Sungai Tengi,5.86,9.72,68.3,1.06,0.11,0.05,4.44,6.0,0.52,19.0
288,7.705779334500883,-49.88565828160731,-4.845509673693322,-5.747126436781615,-17.64705882352941,-40.00000000000001,-37.36951983298539,-2.3387304034952368,0.0,0.0,2021-10-16,Sungai Tengi,6.15,7.67,82.38,0.82,0.14,0.03,3.33,6.0,0.52,19.0
289,4.378283712784588,1380.3658934988566,730.4937915102513,90.80459770114942,976.4705882352941,520.0,69.10229645093945,28.501670521716793,0.0,0.0,2021-10-17,Sungai Tengi,5.96,226.57,719.0,1.66,1.83,0.31,3.33,16.2,0.52,25.0
290,-5.253940455341503,110.97680496569748,121.77302916546351,-14.942528735632186,100.0,60.0,56.57620041753654,38.26779748136726,0.0,0.0,2021-10-18,Sungai Tengi,5.41,32.29,192.0,0.74,0.34,0.08,3.33,15.0,0.52,26.9
291,0.7005253940455347,1052.0418163998693,823.1417845798442,31.03448275862068,817.6470588235294,-20.000000000000004,121.81628392484343,56.772038036494486,3.003003003003006,15.384615384615378,2021-10-19,Sungai Tengi,5.75,176.32,799.21,1.14,1.56,0.04,3.43,21.25,0.6,30.5
292,-8.756567425569177,599.9019928128063,555.697372220618,2.2988505747126458,129.41176470588235,300.00000000000006,111.06471816283923,19.30095091236186,170.27027027027026,0.0,2021-10-20,Sungai Tengi,5.21,107.12,567.67,0.89,0.39,0.2,9.0,20.22,0.52,23.209999999999997
293,-14.360770577933454,152.85854295981707,429.40225238232756,-51.724137931034484,52.941176470588225,160.0,69.31106471816283,43.35646363402726,16.51651651651651,0.0,2021-10-21,Sungai Tengi,4.89,38.7,458.33,0.42,0.26,0.13,3.88,16.22,0.52,27.89
294,-12.959719789842387,36.491342698464564,32.53248628356917,-44.827586206896555,76.4705882352941,60.0,25.260960334029225,42.328450269853505,-5.105105105105103,3.8461538461538494,2021-10-22,Sungai Tengi,4.97,20.89,114.74,0.48,0.3,0.08,3.16,12.0,0.54,27.689999999999998
295,-12.43432574430823,117.96798431885006,183.32659543748198,-18.390804597701152,58.82352941176471,120.0,44.88517745302715,51.477769210999746,-5.105105105105103,3.8461538461538494,2021-10-23,Sungai Tengi,5.0,33.36,245.29,0.71,0.27,0.11,3.16,13.88,0.54,29.47
296,-5.078809106830123,183.1754328650768,293.18509962460297,-16.09195402298851,-5.8823529411764754,0.0,33.61169102296452,46.38910305833978,-3.003003003003006,5.7692307692307745,2021-10-24,Sungai Tengi,5.42,43.34,340.4,0.73,0.16,0.05,3.23,12.8,0.55,28.48
297,-8.056042031523642,49.68964390721987,33.375685821542035,-13.793103448275861,-35.294117647058826,40.00000000000001,36.74321503131524,30.403495245438204,-5.105105105105103,3.8461538461538494,2021-10-25,Sungai Tengi,5.25,22.91,115.47,0.75,0.11,0.07,3.16,13.1,0.54,25.37
298,-4.728546409807348,-2.7768703038222733,20.7969968235634,-27.586206896551722,-5.8823529411764754,19.99999999999999,14.822546972860124,25.777435106656394,-5.105105105105103,3.8461538461538494,2021-10-26,Sungai Tengi,5.44,14.88,104.58,0.63,0.16,0.06,3.16,11.0,0.54,24.47
299,-2.451838879159364,-9.245344658608293,8.645682933872383,0.0,-29.41176470588236,0.0,4.384133611691022,23.36160370084812,0.0,7.692307692307699,2021-10-27,Sungai Tengi,5.57,13.89,94.06,0.87,0.12,0.05,3.33,10.0,0.56,24.0
300,-1.5761821366024493,-19.046063377981046,-12.59601501588217,-2.2988505747126458,-52.94117647058824,40.00000000000001,4.384133611691022,23.36160370084812,0.0,7.692307692307699,2021-10-28,Sungai Tengi,5.62,12.39,75.67,0.85,0.08,0.07,3.33,10.0,0.56,24.0
301,-0.17513134851137982,726.0045736687358,283.1937626335548,-12.643678160919539,-35.294117647058826,0.0,50.31315240083507,29.529683885890524,0.0,7.692307692307699,2021-10-29,Sungai Tengi,5.7,126.42,331.75,0.76,0.11,0.05,3.33,14.4,0.56,25.2
302,3.3274956217162943,10.02940215615812,35.628068149003774,-14.942528735632186,-41.1764705882353,-20.000000000000004,4.384133611691022,13.081470059110778,0.0,7.692307692307699,2021-10-30,Sungai Tengi,5.9,16.84,117.42,0.74,0.1,0.04,3.33,10.0,0.56,22.0
303,-0.5253940455341549,-15.256452139823582,-9.523534507652315,-6.896551724137924,52.941176470588225,-60.0,-16.49269311064718,2.801336417373435,0.0,7.692307692307699,2021-10-31,Sungai Tengi,5.68,12.97,78.33,0.81,0.26,0.02,3.33,8.0,0.56,20.0
304,-14.711033274956215,-17.151257758902318,-10.205024545192023,-16.09195402298851,-58.82352941176471,19.99999999999999,-11.899791231732783,-2.3387304034952368,0.0,7.692307692307699,2021-09-01,Sungai Tengi,4.87,12.68,77.74,0.73,0.07,0.06,3.33,8.44,0.56,19.0
305,-15.58669001751313,-59.62103887618425,-53.86658966214265,-31.03448275862069,-64.70588235294117,40.00000000000001,-26.931106471816285,13.081470059110778,0.0,7.692307692307699,2021-09-02,Sungai Tengi,4.82,6.18,39.94,0.6,0.06,0.07,3.33,7.0,0.56,22.0
306,-11.033274956217161,-18.5233583796145,-25.567427086341315,-42.5287356321839,-47.05882352941177,40.00000000000001,-11.899791231732783,13.081470059110778,0.0,7.692307692307699,2021-09-03,Sungai Tengi,5.08,12.47,64.44,0.5,0.09,0.07,3.33,8.44,0.56,22.0
307,-11.558669001751316,-31.721659588369818,-37.99595726248916,-36.78160919540229,-82.3529411764706,0.0,-47.80793319415449,-17.758930866101252,0.0,7.692307692307699,2021-09-04,Sungai Tengi,5.05,10.45,53.68,0.55,0.03,0.05,3.33,5.0,0.56,16.0
308,-5.4290718038528825,-64.97876510944135,-50.332082009818066,-50.57471264367817,-35.294117647058826,-40.00000000000001,-26.931106471816285,-12.61886404523258,0.0,7.692307692307699,2021-09-05,Sungai Tengi,5.4,5.36,43.0,0.43,0.11,0.03,3.33,7.0,0.56,17.0
309,-5.779334500875658,-5.455733420450827,36.70228125902398,22.988505747126446,17.64705882352941,0.0,-17.640918580375786,-8.50681058853764,0.0,7.692307692307699,2021-09-06,Sungai Tengi,5.38,14.47,118.35,1.07,0.2,0.05,3.33,7.89,0.56,17.8
