,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
207,2.3448275862068955,55.552020362710785,51.10821382007823,-24.40944881889764,42.85714285714285,70.37037037037037,45.12534818941505,-4.0000000000000036,10.597014925373125,40.0,2021-03-27,Langat 2,7.42,97.78,11.59,0.96,0.1,0.23,5.21,37.05,0.48,7.0
208,2.3448275862068955,229.87591473114855,78.22685788787483,55.11811023622046,300.0,255.55555555555554,20.05571030640668,-19.999999999999996,15.940298507462696,40.0,2021-03-28,Langat 2,7.42,207.36,13.67,1.97,0.28,0.48,4.31,38.84,0.4,7.0
209,1.655172413793105,83.02577155583836,120.59973924380706,10.236220472440936,100.0,77.77777777777776,27.5766016713092,-9.999999999999998,7.223880597014931,40.0,2021-03-29,Langat 2,7.37,115.05,16.92,1.4,0.14,0.24,4.58,35.92,0.45,7.0
210,1.5172413793103492,141.28221444479794,83.70273794002607,49.606299212598415,71.4285714285714,174.07407407407405,20.05571030640668,-16.000000000000004,10.686567164179099,40.0,2021-03-30,Langat 2,7.36,151.67,14.09,1.9,0.12,0.37,4.31,37.08,0.42,7.0
211,1.2413793103448256,9.195036589245944,18.513689700130378,0.0,0.0,366.66666666666663,34.54038997214485,0.0,0.0,40.0,2021-03-31,Langat 2,7.34,68.64,9.09,1.27,0.07,0.63,4.83,33.5,0.5,7.0
212,-1.1034482758620698,87.22558065542475,-10.821382007822686,-23.62204724409449,14.285714285714276,48.148148148148145,-4.45682451253481,0.0,33.582089552238806,20.0,2021-05-01,Langat 2,7.17,117.69,6.84,0.97,0.08,0.2,3.43,44.75,0.5,6.0
213,1.9310344827586163,193.65256124721603,15.254237288135592,18.11023622047244,128.57142857142856,122.22222222222221,16.71309192200559,0.0,32.32835820895522,20.0,2021-05-02,Langat 2,7.39,184.59,8.84,1.5,0.16,0.3,4.19,44.33,0.5,6.0
214,0.5517241379310349,100.4772510340439,31.55149934810952,88.18897637795277,228.57142857142856,159.25925925925924,-5.571030640668517,0.0,37.3134328358209,20.0,2021-05-03,Langat 2,7.29,126.02,10.09,2.39,0.23,0.35,3.39,46.0,0.5,6.0
215,0.13793103448275568,87.60738148265989,33.63754889178618,3.9370078740157513,28.57142857142855,25.925925925925924,-5.849582172701949,0.0,16.417910447761194,20.0,2021-05-04,Langat 2,7.26,117.93,10.25,1.32,0.09,0.17,3.38,39.0,0.5,6.0
216,-0.5517241379310349,-7.42920776328349,-32.59452411994785,-31.496062992125985,-28.571428571428577,3.703703703703707,-4.735376044568243,0.0,25.880597014925378,20.0,2021-05-05,Langat 2,7.21,58.19,5.17,0.87,0.05,0.14,3.42,42.17,0.5,6.0
217,-0.9655172413793143,14.412981228125998,-15.254237288135592,-16.535433070866137,0.0,-3.703703703703707,-0.8356545961002733,0.0,15.432835820895527,20.0,2021-05-06,Langat 2,7.18,71.92,6.5,1.06,0.07,0.13,3.56,38.67,0.5,6.0
218,-0.8275862068965464,156.12472160356347,-7.561929595827902,-3.9370078740157513,28.57142857142855,77.77777777777776,35.097493036211695,-4.0000000000000036,45.28358208955224,20.0,2021-05-07,Langat 2,7.19,161.0,7.09,1.22,0.09,0.24,4.85,48.67,0.48,6.0
219,-1.7931034482758605,487.16194718421883,142.3728813559322,159.05511811023624,14.285714285714276,544.4444444444443,-3.6211699164345377,0.0,66.17910447761194,20.0,2021-05-08,Langat 2,7.12,369.09,18.59,3.29,0.08,0.87,3.46,55.67,0.5,6.0
220,-1.7931034482758605,96.99331848552339,40.156453715775754,11.023622047244086,42.85714285714285,70.37037037037037,0.27855153203343264,0.0,29.1044776119403,20.0,2021-05-09,Langat 2,7.12,123.83,10.75,1.41,0.1,0.23,3.6,43.25,0.5,6.0
221,-1.3793103448275814,34.950684059815465,4.302477183833117,-14.173228346456687,-14.285714285714295,18.518518518518512,16.434540389972142,0.0,-8.955223880597014,20.0,2021-05-10,Langat 2,7.15,84.83,8.0,1.09,0.06,0.16,4.18,30.5,0.5,6.0
