WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,25/2/21,pH,0,0,0
Langat 2,25/2/21,Ammonia (NH4),0,0,0
Langat 2,25/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,25/2/21,Manganese (Mn),0,0,0
Langat 2,26/2/21,Turbidity,0,0,0
Langat 2,26/2/21,Color,0,0,0
Langat 2,26/2/21,pH,0,0,0
Langat 2,26/2/21,Ammonia (NH4),0,0,0
Langat 2,26/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,26/2/21,Manganese (Mn),0,0,0
Langat 2,27/2/21,Turbidity,0,0,0
Langat 2,27/2/21,Color,0,0,0
Langat 2,27/2/21,pH,0,0,0
Langat 2,27/2/21,Ammonia (NH4),0,0,0
Langat 2,27/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,27/2/21,Manganese (Mn),0,0,0
Langat 2,28/2/21,Turbidity,0,0,0
Langat 2,28/2/21,Color,0,0,0
Langat 2,28/2/21,pH,0,0,0
Langat 2,28/2/21,Ammonia (NH4),0,0,0
Langat 2,28/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,28/2/21,Manganese (Mn),0,0,0
Langat 2,1/3/21,Turbidity,0,0,0
Langat 2,1/3/21,Color,0,0,0
Langat 2,1/3/21,pH,0,0,0
Langat 2,1/3/21,Ammonia (NH4),0,0,0
Langat 2,1/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,1/3/21,Manganese (Mn),0,0,0
Langat 2,2/3/21,Turbidity,0,0,0
Langat 2,2/3/21,Color,0,0,0
Langat 2,2/3/21,pH,0,0,0
Langat 2,2/3/21,Ammonia (NH4),0,0,0
Langat 2,2/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,2/3/21,Manganese (Mn),0,0,0
Langat 2,3/3/21,Turbidity,0,0,0
Langat 2,3/3/21,Color,0,0,0
Langat 2,3/3/21,pH,0,0,0
Langat 2,3/3/21,Ammonia (NH4),0,0,0
Langat 2,3/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,3/3/21,Manganese (Mn),0,0,0
Langat 2,4/3/21,Turbidity,0,0,0
Langat 2,4/3/21,Color,0,0,0
Langat 2,4/3/21,pH,0,0,0
Langat 2,4/3/21,Ammonia (NH4),0,0,0
Langat 2,4/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,4/3/21,Manganese (Mn),0,0,0
Langat 2,5/3/21,Turbidity,0,0,0
Langat 2,5/3/21,Color,0,0,0
Langat 2,5/3/21,pH,0,0,0
Langat 2,5/3/21,Ammonia (NH4),0,0,0
Langat 2,5/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,5/3/21,Manganese (Mn),0,0,0
Langat 2,6/3/21,Turbidity,0,0,0
Langat 2,6/3/21,Color,0,0,0
Langat 2,6/3/21,pH,0,0,0
Langat 2,6/3/21,Ammonia (NH4),0,0,0
Langat 2,6/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,6/3/21,Manganese (Mn),0,0,0
Langat 2,7/3/21,Turbidity,0,0,0
Langat 2,7/3/21,Color,0,0,0
Langat 2,7/3/21,pH,0,0,0
Langat 2,7/3/21,Ammonia (NH4),0,0,0
Langat 2,7/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,7/3/21,Manganese (Mn),0,0,0
Langat 2,8/3/21,Turbidity,0,0,0
Langat 2,8/3/21,Color,0,0,0
Langat 2,8/3/21,pH,0,0,0
Langat 2,8/3/21,Ammonia (NH4),0,0,0
Langat 2,8/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,8/3/21,Manganese (Mn),0,0,0
Langat 2,9/3/21,Turbidity,0,0,0
Langat 2,9/3/21,Color,0,0,0
Langat 2,9/3/21,pH,0,0,0
Langat 2,9/3/21,Ammonia (NH4),0,0,0
Langat 2,9/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,9/3/21,Manganese (Mn),0,0,0
Langat 2,10/3/21,Turbidity,0,0,0
Langat 2,10/3/21,Color,0,0,0
Langat 2,10/3/21,pH,0,0,0
Langat 2,10/3/21,Ammonia (NH4),0,0,0
